model,window,alpha
Market,2,0.07969949
Market,2,0.01845631
Market,2,-0.01239100
Market,2,-0.02457121
Market,2,0.01498500
Market,2,-0.00007936
Market,2,0.03021723
Market,2,-0.00539852
Market,2,0.03057208
Market,2,0.11636411
Market,2,-0.01952142
Market,2,-0.00665426
Market,2,-0.00326673
Market,2,0.02483142
Market,2,0.15276097
Market,2,0.01844079
Market,2,-0.00902856
Market,2,0.05694888
Market,2,-0.00260653
Market,2,0.00336161
Market,2,0.03774766
Market,2,0.01396391
Market,2,0.02318437
Market,2,0.05202928
Market,2,0.00236736
Market,2,-0.00325723
Market,2,-0.03560685
Market,2,-0.01509044
Market,2,0.01047254
Market,2,0.08419514
Market,2,-0.01109357
Market,2,-0.00479938
Market,2,-0.08914940
Market,2,0.05949376
Market,2,0.05786611
Market,2,-0.00784891
Market,2,0.03845763
Market,2,0.03522157
Market,2,0.07992874
Market,2,0.03672031
Market,2,-0.01145394
Market,2,-0.00808717
Market,2,0.02577119
Market,2,0.00484546
Market,2,-0.04501575
Market,2,0.02025374
Market,2,0.06445163
Market,2,-0.05408806
Market,2,0.14282787
Market,2,0.05183452
Market,2,-0.02904132
Market,2,-0.09052616
Market,2,-0.01435025
Market,2,-0.03849468
Market,2,-0.01808496
Market,2,-0.02813198
Market,2,-0.02598427
Market,2,-0.00269783
Market,2,0.02253991
Market,2,0.04740745
Market,2,0.00658731
Market,2,-0.02140641
Market,2,0.03321007
Market,2,-0.01555834
Market,2,-0.05552940
Market,2,0.00088220
Market,2,0.08486389
Market,2,0.00837671
Market,2,-0.01234734
Market,2,-0.03185486
Market,2,0.00003606
Market,2,0.02558146
Market,2,0.04052598
Market,2,0.00300446
Market,2,0.00538359
Market,2,-0.10383007
Market,2,0.02129641
Market,2,0.02153225
Market,2,-0.00605969
Market,2,-0.00190451
Market,2,-0.00210141
Market,2,0.03245523
Market,2,0.07080120
Market,2,0.00531000
Market,2,-0.04326481
Market,2,0.07558968
Market,2,0.11505424
Market,2,-0.00598417
Market,2,-0.00237634
Market,2,-0.04370143
Market,2,0.00688514
Market,2,0.00425407
Market,2,-0.01310280
Market,2,-0.04063579
