model,window,alpha
AE(1),4,0.01118682
AE(1),4,-0.05844900
AE(1),4,-0.06562618
AE(1),4,-0.04650328
AE(1),4,0.07705314
AE(1),4,0.18330829
AE(1),4,-0.00774244
AE(1),4,0.05117593
AE(1),4,0.07259716
AE(1),4,0.17392360
AE(1),4,0.02890787
AE(1),4,0.07015724
AE(1),4,0.00507530
AE(1),4,-0.12085012
AE(1),4,-0.04046674
AE(1),4,0.01858906
AE(1),4,0.21851703
AE(1),4,0.07379294
AE(1),4,0.01719414
AE(1),4,-0.02848415
AE(1),4,-0.04954312
AE(1),4,-0.00511106
AE(1),4,0.00292022
AE(1),4,0.00674061
AE(1),4,0.05120938
AE(1),4,0.05137813
AE(1),4,-0.03166155
AE(1),4,-0.02557533
AE(1),4,0.06435840
AE(1),4,0.01211371
AE(1),4,0.10129679
AE(1),4,0.05136459
AE(1),4,0.06473077
AE(1),4,0.08055124
AE(1),4,0.04096066
AE(1),4,0.16881373
AE(1),4,0.05037112
AE(1),4,-0.00365918
AE(1),4,0.03299094
AE(1),4,0.03606157
AE(1),4,0.02391025
AE(1),4,-0.01914842
AE(1),4,-0.09980009
AE(1),4,-0.02789895
AE(1),4,-0.01617367
AE(1),4,0.04994520
AE(1),4,-0.05244158
AE(1),4,-0.01457282
AE(1),4,0.00125392
AE(1),4,0.01690504
AE(1),4,-0.00839131
AE(1),4,0.13959415
AE(1),4,0.02170045
AE(1),4,0.17279161
AE(1),4,-0.02670771
AE(1),4,0.00512316
AE(1),4,-0.00553228
AE(1),4,-0.01130926
AE(1),4,0.09273637
AE(1),4,-0.03849673
AE(1),4,0.00551553
AE(1),4,0.02527309
AE(1),4,-0.00659093
AE(1),4,0.05736592
AE(1),4,0.02115625
AE(1),4,0.14565564
AE(1),4,0.08375336
AE(1),4,0.02592583
AE(1),4,0.02823633
AE(1),4,0.01946293
AE(1),4,0.01316521
AE(1),4,0.09690841
AE(1),4,0.00826893
AE(1),4,-0.01227767
AE(1),4,-0.05142573
AE(1),4,0.00939722
AE(1),4,0.00986644
AE(1),4,0.03437998
AE(1),4,0.07694376
AE(1),4,0.03797288
AE(1),4,-0.00020153
AE(1),4,-0.08184447
AE(1),4,0.07598682
AE(1),4,-0.11725108
AE(1),4,-0.00206289
AE(1),4,-0.00640603
AE(1),4,-0.00318735
AE(1),4,-0.06819941
AE(1),4,-0.01275611
AE(1),4,0.02034970
AE(1),4,-0.03375195
AE(1),4,0.12003883
AE(1),4,-0.07426852
AE(1),4,-0.01282782
AE(1),4,-0.07028803
AE(1),4,-0.02090484
AE(1),4,0.20495978
AE(1),4,0.06212860
AE(1),4,0.02527989
AE(1),4,-0.00905013
AE(1),4,-0.05005343
AE(1),4,-0.03591660
AE(1),4,-0.01493039
AE(1),4,-0.04339101
AE(1),4,0.01048602
AE(1),4,0.07233054
AE(1),4,0.12602886
AE(1),4,0.00760002
AE(1),4,0.01182098
AE(1),4,0.05212859
AE(1),4,-0.00520564
AE(1),4,-0.06194171
AE(1),4,0.00080178
AE(1),4,0.04045154
AE(1),4,0.11433037
AE(1),4,-0.06560479
AE(1),4,-0.01674786
AE(1),4,0.01668815
AE(1),4,0.01142186
AE(1),4,0.01789831
AE(1),4,0.02015955
AE(1),4,0.01957596
AE(1),4,0.04526165
AE(1),4,0.03082612
AE(1),4,0.03502665
AE(1),4,0.01391188
AE(1),4,0.04376431
AE(1),4,-0.06159651
AE(1),4,-0.04300197
AE(1),4,0.00196823
AE(1),4,0.01832351
AE(1),4,0.01301298
AE(1),4,0.07490488
AE(1),4,0.11822854
AE(1),4,-0.04072095
AE(1),4,0.14176867
AE(1),4,0.06421204
AE(1),4,-0.02656339
AE(1),4,-0.01704544
AE(1),4,0.00155633
AE(1),4,-0.03689126
AE(1),4,0.03463912
AE(1),4,0.02882167
AE(1),4,-0.00713808
AE(1),4,-0.06110925
AE(1),4,-0.02228332
AE(1),4,-0.10707792
AE(1),4,-0.12291849
AE(1),4,-0.00262596
AE(1),4,-0.10331397
AE(1),4,-0.01660025
AE(1),4,0.01699458
AE(1),4,0.08170840
AE(1),4,0.08420997
AE(1),4,-0.00149352
AE(1),4,0.01129023
AE(1),4,-0.00224850
AE(1),4,0.11904343
AE(1),4,-0.03041540
AE(1),4,-0.00629838
AE(1),4,-0.04878551
AE(1),4,-0.00514843
AE(1),4,0.02681896
AE(1),4,0.00653505
AE(1),4,-0.02394422
AE(1),4,0.12009660
AE(1),4,-0.03000206
AE(1),4,-0.06784263
AE(1),4,0.14075486
AE(1),4,0.02241092
AE(1),4,-0.01953221
AE(1),4,0.02061864
AE(1),4,0.14093346
AE(1),4,0.01768179
AE(1),4,0.07423231
AE(1),4,0.04498207
AE(1),4,-0.01500415
AE(1),4,0.01487501
AE(1),4,-0.02225564
AE(1),4,0.05021123
AE(1),4,0.04744860
AE(1),4,0.18020681
AE(1),4,0.09523936
AE(1),4,0.07880590
AE(1),4,0.03440536
AE(1),4,0.00767728
AE(1),4,-0.01351147
AE(1),4,0.01966843
AE(1),4,-0.01989376
AE(1),4,-0.06234033
AE(1),4,-0.06639569
AE(1),4,-0.02849246
AE(1),4,-0.04576899
AE(1),4,0.01098945
AE(1),4,-0.02640238
AE(1),4,-0.02260050
AE(1),4,0.03558120
AE(1),4,-0.01982011
AE(1),4,-0.09049436
AE(1),4,-0.00643426
AE(1),4,-0.00083847
AE(1),4,0.12694962
AE(1),4,0.00832229
AE(1),4,0.05189479
AE(1),4,-0.01605641
AE(1),4,-0.03534013
AE(1),4,0.04860763
AE(1),4,0.11075566
AE(1),4,0.10686331
AE(1),4,-0.00392794
AE(1),4,0.04319235
AE(1),4,0.30588484
AE(1),4,0.04499020
AE(1),4,-0.00165207
AE(1),4,0.10453930
AE(1),4,0.02957004
AE(1),4,0.04019264
AE(1),4,0.06129683
AE(1),4,-0.04857658
AE(1),4,0.10486160
AE(1),4,-0.04370142
AE(1),4,0.04142970
AE(1),4,-0.00580957
AE(1),4,0.09804614
AE(1),4,0.03027125
AE(1),4,-0.05895361
AE(1),4,0.03540034
AE(1),4,-0.06142575
AE(1),4,0.16618964
AE(1),4,0.06397929
AE(1),4,-0.00537343
AE(1),4,0.04664803
AE(1),4,0.11568768
AE(1),4,0.19142224
AE(1),4,0.01062257
AE(1),4,-0.07161090
AE(1),4,0.00476855
AE(1),4,0.13462412
AE(1),4,-0.02506439
AE(1),4,-0.00074999
AE(1),4,-0.03612333
AE(1),4,-0.01811410
AE(1),4,0.08031051
AE(1),4,-0.03331287
AE(1),4,-0.10696840
AE(1),4,0.08269199
AE(1),4,-0.05106276
AE(1),4,-0.01407038
AE(1),4,-0.00704875
AE(1),4,-0.06972666
AE(1),4,-0.01247921
AE(1),4,0.02476833
AE(1),4,0.02065084
AE(1),4,0.08653690
AE(1),4,0.00069330
AE(1),4,0.06183005
AE(1),4,-0.02242079
AE(1),4,-0.00468838
AE(1),4,0.05600994
AE(1),4,0.01606232
AE(1),4,0.05203096
AE(1),4,-0.03073469
AE(1),4,0.16086046
AE(1),4,0.00971361
AE(1),4,0.02943522
AE(1),4,-0.02294219
AE(1),4,0.01260673
AE(1),4,-0.06261717
AE(1),4,-0.00326469
AE(1),4,0.01622495
AE(1),4,-0.01779702
AE(1),4,0.06631361
AE(1),4,0.15156380
AE(1),4,0.02425943
AE(1),4,0.02990858
AE(1),4,-0.02292495
AE(1),4,0.01540531
AE(1),4,-0.01288920
AE(1),4,-0.04847570
AE(1),4,0.00025993
AE(1),4,0.02052911
AE(1),4,-0.04107268
AE(1),4,0.07808470
AE(1),4,-0.11168765
AE(1),4,0.13452132
AE(1),4,-0.01525679
AE(1),4,-0.05960240
AE(1),4,0.10434912
AE(1),4,-0.00975865
AE(1),4,0.04408423
AE(1),4,-0.01067609
AE(1),4,0.09979118
AE(1),4,0.08600207
AE(1),4,0.03494924
AE(1),4,-0.02236341
AE(1),4,-0.03005496
AE(1),4,0.07988972
AE(1),4,0.01485723
AE(1),4,0.01713906
AE(1),4,-0.01373682
AE(1),4,-0.00240058
AE(1),4,0.01826220
AE(1),4,-0.03349672
AE(1),4,-0.04757214
AE(1),4,0.00752474
AE(1),4,0.04125682
AE(1),4,0.00778554
AE(1),4,-0.02510763
AE(1),4,0.02564674
AE(1),4,-0.01325281
AE(1),4,-0.00426611
AE(1),4,-0.04014244
AE(1),4,-0.07224829
AE(1),4,-0.03443191
AE(1),4,0.11143336
AE(1),4,-0.00488485
AE(1),4,0.02394459
AE(1),4,0.02251416
AE(1),4,0.11473903
AE(1),4,-0.02718359
AE(1),4,0.03845135
AE(1),4,0.06948123
AE(1),4,-0.09230915
AE(1),4,-0.03479525
AE(1),4,-0.05078316
AE(1),4,0.09330046
AE(1),4,0.04929008
AE(1),4,0.07086064
AE(1),4,0.04884390
AE(1),4,0.05452697
AE(1),4,-0.06250915
AE(1),4,0.11456173
AE(1),4,0.01186512
AE(1),4,0.01437113
AE(1),4,-0.04098628
AE(1),4,0.00400022
AE(1),4,-0.01151770
AE(1),4,0.06163668
AE(1),4,-0.01311836
AE(1),4,0.03017295
AE(1),4,-0.02153603
AE(1),4,0.00425051
AE(1),4,0.11669010
AE(1),4,0.00935867
AE(1),4,-0.01837375
AE(1),4,0.07523061
AE(1),4,0.05665172
AE(1),4,-0.03383092
AE(1),4,-0.04804903
AE(1),4,0.02390601
AE(1),4,0.09839820
AE(1),4,0.12388018
AE(1),4,0.00205839
AE(1),4,-0.01213609
AE(1),4,0.05531860
AE(1),4,0.09220933
AE(1),4,0.00840622
AE(1),4,-0.10481116
AE(1),4,0.01344663
AE(1),4,0.01187629
AE(1),4,0.03641229
AE(1),4,0.02797317
AE(1),4,0.10230046
AE(1),4,0.02651875
AE(1),4,0.10791295
AE(1),4,-0.00229297
AE(1),4,0.00283406
AE(1),4,0.04580038
AE(1),4,0.03797143
AE(1),4,-0.05018551
AE(1),4,0.07808565
AE(1),4,-0.07015526
AE(1),4,-0.08269961
AE(1),4,0.01190704
AE(1),5,-0.06288945
AE(1),5,-0.08618787
AE(1),5,-0.15012381
AE(1),5,-0.18363914
AE(1),5,-0.03932537
AE(1),5,-0.09491464
AE(1),5,-0.12352110
AE(1),5,0.03350029
AE(1),5,-0.05416693
AE(1),5,-0.08499980
AE(1),5,-0.11734163
AE(1),5,-0.13106199
AE(1),5,-0.08777190
AE(1),5,0.01067187
AE(1),5,-0.13943812
AE(1),5,-0.08490749
AE(1),5,-0.10873406
AE(1),5,-0.01932728
AE(1),5,-0.10654532
AE(1),5,-0.17050291
AE(1),5,-0.13137206
AE(1),5,0.05129683
AE(1),5,-0.04936254
AE(1),5,-0.09539245
AE(1),5,-0.04376841
AE(1),5,-0.05267932
AE(1),5,-0.07256059
AE(1),5,-0.09792427
AE(1),5,-0.09289053
AE(1),5,-0.06213499
AE(1),5,-0.02694562
AE(1),5,-0.09253396
AE(1),5,-0.17772761
AE(1),5,0.05907583
AE(1),5,-0.05890022
AE(1),5,-0.11850723
AE(1),5,-0.07537034
AE(1),5,-0.10868692
AE(1),5,-0.12277395
AE(1),5,0.00106002
AE(1),5,-0.04435795
AE(1),5,-0.08102559
AE(1),5,-0.06845651
AE(1),5,-0.09277435
AE(1),5,-0.13436076
AE(1),5,-0.09398435
AE(1),5,-0.10284181
AE(1),5,-0.09379116
AE(1),5,-0.10757536
AE(1),5,-0.03753755
AE(1),5,-0.09009774
AE(1),5,-0.09586726
AE(1),5,-0.02028210
AE(1),5,-0.11264806
AE(1),5,-0.05886882
AE(1),5,-0.07552668
AE(1),5,-0.04177116
AE(1),5,-0.11590722
AE(1),5,-0.08427017
AE(1),5,-0.08699787
AE(1),5,-0.06217481
AE(1),5,-0.16366791
AE(1),5,-0.02716781
AE(1),5,-0.01499195
AE(1),5,0.03228960
AE(1),5,-0.06649918
AE(1),5,0.11641715
AE(1),5,-0.04267709
AE(1),5,-0.09319484
AE(1),5,-0.22005803
AE(1),5,-0.04816026
AE(1),5,0.05198080
AE(1),5,-0.03731257
AE(1),5,-0.01759933
AE(1),5,-0.10370364
AE(1),5,-0.08164891
AE(1),5,0.03924482
AE(1),5,-0.09580539
AE(1),5,-0.14364206
AE(1),5,-0.10756159
AE(1),5,-0.07205846
AE(1),5,-0.18423398
AE(1),5,-0.07453930
AE(1),5,-0.04245416
AE(1),5,-0.08621441
AE(1),5,0.00100014
AE(1),5,-0.08121693
AE(1),5,-0.07765491
AE(1),5,-0.15192956
AE(1),5,-0.06787602
AE(1),5,-0.06512140
AE(1),5,-0.09449833
AE(1),5,-0.08653353
AE(1),5,-0.07022337
AE(1),5,-0.11223994
AE(1),5,-0.20257998
AE(1),5,-0.06290768
AE(1),5,0.02853099
AE(1),5,-0.04926024
AE(1),5,-0.01768321
AE(1),5,0.06051201
AE(1),5,-0.11266252
AE(1),5,-0.00026486
AE(1),5,-0.09004457
AE(1),5,-0.10552867
AE(1),5,-0.06899849
AE(1),5,-0.10849077
AE(1),5,-0.06662594
AE(1),5,-0.09612205
AE(1),5,-0.07222412
AE(1),5,-0.12682104
AE(1),5,-0.18170290
AE(1),5,-0.07406663
AE(1),5,-0.12264836
AE(1),5,-0.15536342
AE(1),5,0.07458966
AE(1),5,-0.09586311
AE(1),5,0.12811347
AE(1),5,-0.06565040
AE(1),5,-0.13209444
AE(1),5,-0.03031853
AE(1),5,-0.09164466
AE(1),5,0.04045216
AE(1),5,-0.11691161
AE(1),5,-0.04684792
AE(1),5,0.00567773
AE(1),5,0.03160185
AE(1),5,-0.02734612
AE(1),5,0.00640586
AE(1),5,-0.09744182
AE(1),5,-0.05459296
AE(1),5,-0.11209803
AE(1),5,-0.06667406
AE(1),5,-0.10674980
AE(1),5,-0.11861055
AE(1),5,-0.08657884
AE(1),5,-0.17112242
AE(1),5,-0.05572189
AE(1),5,-0.07479229
AE(1),5,-0.16399448
AE(1),5,0.16367706
AE(1),5,-0.11757559
AE(1),5,-0.09177083
AE(1),5,0.05819245
AE(1),5,-0.14918170
AE(1),5,-0.07025975
AE(1),5,-0.08707110
AE(1),5,-0.10102283
AE(1),5,-0.14357907
AE(1),5,-0.02023697
AE(1),5,0.09773072
AE(1),5,-0.10340494
AE(1),5,-0.02150958
AE(1),5,-0.07489848
AE(1),5,0.00469766
AE(1),5,-0.03910073
AE(1),5,-0.03289464
AE(1),5,-0.08963348
AE(1),5,-0.09455233
AE(1),5,-0.11766368
AE(1),5,-0.11005023
AE(1),5,-0.06831921
AE(1),5,-0.06602060
AE(1),5,-0.15210193
AE(1),5,0.11163874
AE(1),5,-0.01495490
AE(1),5,0.19160138
AE(1),5,-0.15310386
AE(1),5,-0.13550092
AE(1),5,-0.08736448
AE(1),5,-0.23701909
AE(1),5,0.00328375
AE(1),5,-0.06847373
AE(1),5,-0.06986953
AE(1),5,-0.00623993
AE(1),5,-0.00865221
AE(1),5,-0.06284098
AE(1),5,-0.13728687
AE(1),5,0.19087709
AE(1),5,-0.04588090
AE(1),5,0.05853774
AE(1),5,0.07754446
AE(1),5,-0.11572194
AE(1),5,-0.07942745
AE(1),5,0.11735040
AE(1),5,-0.07159696
AE(1),5,-0.07484904
AE(1),5,0.00914837
AE(1),5,-0.06508358
AE(1),5,-0.10689334
AE(1),5,-0.08246483
AE(1),5,0.03610490
AE(1),5,0.16085025
AE(1),5,-0.05639448
AE(1),5,-0.06443831
AE(1),5,-0.17989242
AE(1),5,0.01167346
AE(1),5,-0.06404728
AE(1),5,-0.08794022
AE(1),5,0.23152043
AE(1),5,0.03544478
AE(1),5,-0.09588990
AE(1),5,-0.05573807
AE(1),5,-0.17860657
AE(1),5,-0.09479926
AE(1),5,-0.04082977
AE(1),5,-0.03286426
AE(1),5,-0.05599400
AE(1),5,-0.07207907
AE(1),5,0.00954674
AE(1),5,0.08585226
AE(1),5,-0.04864965
AE(1),5,-0.12810840
AE(1),5,-0.06053185
AE(1),5,-0.09662942
AE(1),5,-0.04150674
AE(1),5,-0.14821450
AE(1),5,-0.13913042
AE(1),5,-0.08205296
AE(1),5,-0.09985108
AE(1),5,-0.09339520
AE(1),5,-0.17669080
AE(1),5,-0.09509871
AE(1),5,-0.06226443
AE(1),5,0.04957310
AE(1),5,-0.11533210
AE(1),5,-0.09760073
AE(1),5,0.12295083
AE(1),5,-0.07830878
AE(1),5,-0.07699903
AE(1),5,-0.09392635
AE(1),5,-0.06172068
AE(1),5,-0.12436955
AE(1),5,-0.10962944
AE(1),5,-0.09193921
AE(1),5,-0.06239977
AE(1),5,-0.10235310
AE(1),5,-0.14127796
AE(1),5,-0.16068052
AE(1),5,-0.10165602
AE(1),5,-0.09400166
AE(1),5,-0.07386602
AE(1),5,-0.01997908
AE(1),5,-0.05309439
AE(1),5,-0.08693783
AE(1),5,0.01211204
AE(1),5,-0.10284690
AE(1),5,-0.04388846
AE(1),5,-0.19138990
AE(1),5,-0.02865354
AE(1),5,-0.09049544
AE(1),5,-0.10672606
AE(1),5,-0.25035288
AE(1),5,-0.11016478
AE(1),5,-0.18883719
AE(1),5,-0.11593778
AE(1),5,-0.10462807
AE(1),5,-0.13458527
AE(1),5,-0.07162088
AE(1),5,-0.05971760
AE(1),5,-0.06757296
AE(1),5,-0.20593124
AE(1),5,-0.08156930
AE(1),5,-0.07647335
AE(1),5,-0.07359999
AE(1),5,0.05189509
AE(1),5,0.09686209
AE(1),5,0.08103071
AE(1),5,-0.06934691
AE(1),5,-0.04361087
AE(1),5,-0.17173734
AE(1),5,-0.03165640
AE(1),5,0.00061398
AE(1),5,-0.09385250
AE(1),5,-0.03521747
AE(1),5,-0.08432599
AE(1),5,-0.07029601
AE(1),5,-0.01505842
AE(1),5,-0.10346011
AE(1),5,-0.01222431
AE(1),5,-0.10403635
AE(1),5,-0.07110849
AE(1),5,-0.10167067
AE(1),5,-0.06875487
AE(1),5,-0.15913849
AE(1),5,-0.04730361
AE(1),5,-0.12900253
AE(1),5,-0.09281955
AE(1),5,-0.09189692
AE(1),5,-0.05625108
AE(1),5,0.03363846
AE(1),5,-0.17355557
AE(1),5,-0.02047449
AE(1),5,-0.02607341
AE(1),5,-0.06297556
AE(1),5,-0.14193253
AE(1),5,-0.01689267
AE(1),5,-0.05832571
AE(1),5,-0.07942747
AE(1),5,-0.02920473
AE(1),5,-0.10522843
AE(1),5,-0.05762408
AE(1),5,-0.09933515
AE(1),5,-0.13006523
AE(1),5,-0.08243721
AE(1),5,-0.01921346
AE(1),5,-0.08623623
AE(1),5,-0.03497371
AE(1),5,-0.07361634
AE(1),5,-0.02621410
AE(1),5,-0.06859584
AE(1),5,0.01015073
AE(1),5,-0.08871175
AE(1),5,-0.12123938
AE(1),5,0.02311807
AE(1),5,-0.04961179
AE(1),5,-0.08254053
AE(1),5,-0.06759667
AE(1),5,-0.10844570
AE(1),5,-0.03481911
AE(1),5,-0.08325480
AE(1),5,-0.03630858
AE(1),5,-0.10989149
AE(1),5,0.01554548
AE(1),5,-0.11641036
AE(1),5,-0.07174645
AE(1),5,0.02426525
AE(1),5,-0.17183954
AE(1),5,-0.07770047
AE(1),5,-0.04973576
AE(1),5,-0.10278516
AE(1),5,-0.07237846
AE(1),5,-0.09979002
AE(1),5,0.10776525
AE(1),5,-0.11961061
AE(1),5,-0.07143180
AE(1),5,-0.03871407
AE(1),5,-0.08086406
AE(1),5,-0.08225358
AE(1),5,-0.20705208
AE(1),5,-0.03538344
AE(1),5,-0.17652536
AE(1),5,-0.09687469
AE(1),5,-0.07604897
AE(1),5,-0.00817549
AE(1),5,-0.10810563
AE(1),5,-0.21404442
AE(1),5,-0.07361801
AE(1),5,-0.09024547
AE(1),5,-0.08254280
AE(1),5,-0.10188436
AE(1),5,-0.09477464
AE(1),5,-0.02775688
AE(1),5,0.01869450
AE(1),5,-0.00180230
AE(1),5,-0.19096053
AE(1),5,-0.04322260
AE(1),5,-0.19172983
AE(1),5,-0.10561354
AE(1),5,-0.10869060
AE(1),5,-0.01268059
AE(1),5,-0.13347474
AE(1),5,0.02574703
AE(1),5,-0.06178141
AE(1),5,-0.15510395
AE(1),5,-0.06321127
AE(1),5,-0.16595023
AE(1),5,-0.08488171
AE(1),5,-0.13230655
AE(1),5,-0.22289302
AE(1),5,-0.09495833
AE(1),5,-0.08639868
AE(1),5,-0.06886148
AE(1),5,0.01394073
AE(1),5,0.03381275
AE(1),5,-0.13618451
AE(1),5,-0.17333851
AE(1),5,-0.07448997
AE(1),5,-0.09551194
AE(1),5,-0.06183153
AE(1),5,-0.08322150
AE(1),5,-0.09936347
AE(1),5,-0.12721329
AE(1),5,-0.12332563
AE(1),5,-0.09117476
AE(1),5,-0.09899938
AE(1),5,-0.08316319
AE(1),5,-0.12414987
AE(1),5,-0.00766149
AE(1),5,-0.09799056
AE(1),5,0.02622067
AE(1),5,-0.10929531
AE(1),5,-0.07521258
AE(1),5,-0.09986069
AE(1),5,-0.01504234
AE(1),5,-0.13341210
AE(1),5,-0.05442218
AE(1),5,0.01589613
AE(1),5,-0.05899902
AE(1),5,-0.00687622
AE(1),5,-0.13077139
AE(1),5,0.02536240
AE(1),5,-0.01468715
AE(1),5,-0.01909433
AE(1),5,-0.06091299
AE(1),5,0.05487124
AE(1),5,-0.09071235
AE(1),5,-0.09089498
AE(1),5,-0.06343589
AE(1),5,-0.07480881
AE(1),5,-0.10173543
AE(1),5,-0.11573478
AE(1),5,-0.03613983
AE(1),5,0.00076989
AE(1),5,-0.06554270
AE(1),5,-0.00274379
AE(1),5,-0.12305056
AE(1),5,-0.02919350
AE(1),5,-0.10364056
AE(1),5,-0.07133814
AE(1),5,-0.11792144
AE(1),5,-0.07366901
AE(1),5,0.00949252
AE(1),5,-0.10938843
AE(1),5,-0.06035060
AE(1),5,-0.15912214
AE(1),5,-0.01954481
AE(1),5,-0.16449667
AE(1),5,0.05993886
AE(1),5,-0.08472488
AE(1),5,-0.05007919
AE(1),5,-0.14572986
AE(1),5,-0.14584988
AE(1),5,-0.08939319
AE(1),5,-0.08338307
AE(1),5,-0.09165233
AE(1),5,-0.00212800
AE(1),5,-0.07196763
AE(1),5,-0.16690812
AE(1),5,-0.09203366
AE(1),5,-0.19433334
AE(1),5,-0.07626678
AE(1),5,-0.23577624
AE(1),5,-0.17218273
AE(1),5,-0.07684875
AE(1),5,-0.10284677
AE(1),5,-0.12562916
AE(1),6,-0.04546936
AE(1),6,0.01200844
AE(1),6,-0.01759917
AE(1),6,-0.00808689
AE(1),6,-0.02945028
AE(1),6,-0.09245664
AE(1),6,-0.10148795
AE(1),6,-0.01869603
AE(1),6,0.02093802
AE(1),6,-0.02128153
AE(1),6,0.09001644
AE(1),6,-0.00328241
AE(1),6,-0.02206748
AE(1),6,0.06323253
AE(1),6,0.05057741
AE(1),6,-0.04415815
AE(1),6,-0.01756973
AE(1),6,-0.05586042
AE(1),6,-0.01381166
AE(1),6,-0.00718932
AE(1),6,0.02931437
AE(1),6,-0.01748979
AE(1),6,0.18523314
AE(1),6,-0.12455737
AE(1),6,-0.13565228
AE(1),6,0.10846571
AE(1),6,-0.02949634
AE(1),6,0.05413896
AE(1),6,-0.05142344
AE(1),6,0.04711711
AE(1),6,-0.03898971
AE(1),6,0.11971520
AE(1),6,-0.08493059
AE(1),6,0.01557935
AE(1),6,-0.08062459
AE(1),6,0.05854439
AE(1),6,0.09141064
AE(1),6,-0.02492480
AE(1),6,-0.00998236
AE(1),6,0.07909541
AE(1),6,0.03418559
AE(1),6,-0.00166544
AE(1),6,-0.03847039
AE(1),6,0.03740188
AE(1),6,0.00768231
AE(1),6,0.01270600
AE(1),6,0.00818476
AE(1),6,-0.00110213
AE(1),6,0.04800278
AE(1),6,0.02608792
AE(1),6,-0.05692524
AE(1),6,-0.02240131
AE(1),6,0.06656034
AE(1),6,0.00758792
AE(1),6,0.02030940
AE(1),6,-0.07681412
AE(1),6,-0.05658081
AE(1),6,0.10446325
AE(1),6,0.00158874
AE(1),6,0.00167113
AE(1),6,-0.10554906
AE(1),6,-0.02181743
AE(1),6,-0.03051392
AE(1),6,0.00049898
AE(1),6,-0.04711177
AE(1),6,-0.08948075
AE(1),6,-0.06128908
AE(1),6,0.10127402
AE(1),6,-0.04885999
AE(1),6,-0.03892604
AE(1),6,-0.04712444
AE(1),6,-0.05723888
AE(1),6,-0.03074144
AE(1),6,-0.06045698
AE(1),6,0.06687226
AE(1),6,-0.01261189
AE(1),6,0.00501275
AE(1),6,0.03643111
AE(1),6,-0.03606657
AE(1),6,-0.04638567
AE(1),6,-0.08896761
AE(1),6,-0.08633831
AE(1),6,-0.03622885
AE(1),6,-0.00917842
AE(1),6,0.04339869
AE(1),6,-0.00917062
AE(1),6,-0.01007951
AE(1),6,0.10670909
AE(1),6,0.01335697
AE(1),6,0.06344302
AE(1),6,-0.00240719
AE(1),6,-0.04193582
AE(1),6,0.08626717
AE(1),6,0.25200090
AE(1),6,-0.00401843
AE(1),6,0.03810634
AE(1),6,-0.03244554
AE(1),6,-0.02578374
AE(1),6,-0.00163971
AE(1),6,0.01398053
AE(1),6,-0.01066779
AE(1),6,-0.08509665
AE(1),6,-0.03432282
AE(1),6,0.12494112
AE(1),6,-0.04111148
AE(1),6,0.02155226
AE(1),6,-0.03178540
AE(1),6,-0.03279462
AE(1),6,-0.05486792
AE(1),6,-0.03725924
AE(1),6,-0.04291311
AE(1),6,0.05672637
AE(1),6,0.02244566
AE(1),6,-0.00477033
AE(1),6,0.12229913
AE(1),6,0.06496821
AE(1),6,0.00978855
AE(1),6,-0.00976195
AE(1),6,-0.00779346
AE(1),6,-0.08867049
AE(1),6,-0.01997190
AE(1),6,-0.07336980
AE(1),6,-0.03917247
AE(1),6,-0.01172200
AE(1),6,-0.03720596
AE(1),6,-0.02401806
AE(1),6,0.00636043
AE(1),6,-0.02232458
AE(1),6,0.00234137
AE(1),6,0.05104571
AE(1),6,0.00958429
AE(1),6,-0.01061447
AE(1),6,-0.05053554
AE(1),6,-0.02831517
AE(1),6,-0.02607570
AE(1),6,0.00315855
AE(1),6,0.15025972
AE(1),6,0.00544735
AE(1),6,-0.00832829
AE(1),6,0.01385429
AE(1),6,0.00599856
AE(1),6,-0.01743293
AE(1),6,0.02282625
AE(1),6,0.04997213
AE(1),6,0.08191978
AE(1),6,0.11979469
AE(1),6,-0.11326715
AE(1),6,-0.05699912
AE(1),6,0.06556248
AE(1),6,-0.01552698
AE(1),6,0.04265576
AE(1),6,-0.01913904
AE(1),6,0.03356777
AE(1),6,-0.05460631
AE(1),6,-0.00023178
AE(1),6,-0.01442993
AE(1),6,-0.05893883
AE(1),6,-0.04824108
AE(1),6,-0.02995247
AE(1),6,-0.00749596
AE(1),6,0.02764283
AE(1),6,0.00507295
AE(1),6,-0.01162414
AE(1),6,-0.05142731
AE(1),6,-0.02712654
AE(1),6,-0.01116015
AE(1),6,-0.04723902
AE(1),6,0.00389873
AE(1),6,0.01809007
AE(1),6,-0.01697742
AE(1),6,0.02830552
AE(1),6,-0.15498109
AE(1),6,-0.05225978
AE(1),6,-0.03157011
AE(1),6,0.08116384
AE(1),6,-0.04036799
AE(1),6,-0.00731626
AE(1),6,-0.08321137
AE(1),6,0.01123118
AE(1),6,-0.03351762
AE(1),6,-0.00681204
AE(1),6,-0.08077613
AE(1),6,-0.00669040
AE(1),6,-0.01702283
AE(1),6,-0.03963802
AE(1),6,-0.00669541
AE(1),6,0.00983403
AE(1),6,-0.06493375
AE(1),6,-0.09635317
AE(1),6,0.08588637
AE(1),6,0.03389538
AE(1),6,-0.06018869
AE(1),6,-0.01322003
AE(1),6,-0.04335807
AE(1),6,0.03153144
AE(1),6,0.10459031
AE(1),6,-0.03199676
AE(1),6,-0.03052398
AE(1),6,-0.03605033
AE(1),6,-0.02407205
AE(1),6,-0.06988715
AE(1),6,-0.00318476
AE(1),6,-0.00371469
