model,window,alpha
IPCA(1),3,0.02346666
IPCA(1),3,0.00086287
IPCA(1),3,0.03270330
IPCA(1),3,-0.01553084
IPCA(1),3,-0.00810829
IPCA(1),3,-0.02865384
IPCA(1),3,0.05540725
IPCA(1),3,-0.03530491
IPCA(1),3,0.00763646
IPCA(1),3,-0.03207225
IPCA(1),3,0.04185962
IPCA(1),3,0.15947286
IPCA(1),3,0.21327398
IPCA(1),3,-0.00896426
IPCA(1),3,-0.00425432
IPCA(1),3,0.01259153
IPCA(1),3,0.01497475
IPCA(1),3,-0.03117775
IPCA(1),3,-0.00849806
IPCA(1),3,0.02798588
IPCA(1),3,-0.02563655
IPCA(1),3,0.00079858
IPCA(1),3,-0.05336112
IPCA(1),3,-0.01938321
IPCA(1),3,0.11296395
IPCA(1),3,0.04850861
IPCA(1),3,0.00997545
IPCA(1),3,-0.02873472
IPCA(1),3,-0.01749740
IPCA(1),3,0.06262619
IPCA(1),3,-0.03619774
IPCA(1),3,0.02920742
IPCA(1),3,0.00368394
IPCA(1),3,0.10174441
IPCA(1),3,0.06002384
IPCA(1),3,0.01928301
IPCA(1),3,0.03728037
IPCA(1),3,-0.06517461
IPCA(1),3,0.02438132
IPCA(1),3,0.07050257
IPCA(1),3,0.08949933
IPCA(1),3,-0.09346581
IPCA(1),3,-0.06351066
IPCA(1),3,0.01048091
IPCA(1),3,0.00638904
IPCA(1),3,-0.00353815
IPCA(1),3,0.10061564
IPCA(1),3,-0.04729131
IPCA(1),3,-0.00212117
IPCA(1),3,0.07044552
IPCA(1),3,-0.08861466
IPCA(1),3,0.03975775
IPCA(1),3,0.00831981
IPCA(1),3,0.01239362
IPCA(1),3,0.07257535
IPCA(1),3,0.07301892
IPCA(1),3,0.02491187
IPCA(1),3,-0.01347407
IPCA(1),3,-0.01790087
IPCA(1),3,0.08667795
IPCA(1),3,-0.02832704
IPCA(1),3,0.01462041
IPCA(1),3,0.02264099
IPCA(1),3,0.01049765
IPCA(1),3,-0.08723994
IPCA(1),3,0.02369006
IPCA(1),3,0.08496517
IPCA(1),3,0.09332805
