ticker,year,month,volume_shares
GEMBCEM,2024,11,101597.0
GEMBCEM,2024,12,41534.0
GEMBCEM,2025,1,46013.0
GEMBCEM,2025,2,37140.0
GEMBCEM,2025,3,16678.0
GEMBCEM,2025,4,9225.0
GEMBCEM,2025,5,63168.0
GEMBCEM,2025,6,93723.0
GEMBCEM,2025,7,148185.0
GEMBCEM,2025,8,78954.0
GEMBCEM,2025,9,37434.0
GEMBCEM,2025,10,124633.0
GEMBCEM,2025,11,162817.0
GEMBCEM,2025,12,20435.0
GEMBCEM,2026,1,48780.0
GEMBCEM,2026,2,7811.0
GEMBCEM,2026,3,13000.0
GEMBCEM,2026,4,21683.0
GEMBCEM,2026,5,159000.0
GEMBCEM,2026,6,235378.0
GEMBCEM,2026,7,24656.0
GEMBLUEX,2024,1,368500.0
GEMBLUEX,2024,2,5500.0
GEMBLUEX,2024,3,2000.0
GEMBLUEX,2024,4,30000.0
GEMBLUEX,2024,5,54002.0
GEMBLUEX,2024,6,27754.0
GEMBLUEX,2024,7,110251.0
GEMBLUEX,2024,8,57347.0
GEMBLUEX,2024,9,9321.0
GEMBLUEX,2024,10,78613.0
GEMBLUEX,2024,11,536.0
GEMBLUEX,2024,12,52396.0
GEMBLUEX,2025,1,15791.0
GEMBLUEX,2025,2,150.0
GEMBLUEX,2025,3,0.0
GEMBLUEX,2025,4,51447.0
GEMBLUEX,2025,5,106574.0
GEMBLUEX,2025,6,59526.0
GEMBLUEX,2025,7,3420.0
GEMBLUEX,2025,8,45274.0
GEMBLUEX,2025,9,114600.0
GEMBLUEX,2025,10,91102.0
GEMBLUEX,2025,11,36958.0
GEMBLUEX,2025,12,125789.0
GEMMEL,2024,6,66432.0
GEMMEL,2024,7,13100.0
GEMMEL,2024,8,42419.0
GEMMEL,2024,9,23656.0
GEMMEL,2024,10,4674.0
GEMMEL,2024,11,13.0
GEMMEL,2024,12,7761.0
GEMMEL,2025,1,89709.0
GEMMEL,2025,2,2500.0
GEMMEL,2025,3,1233.0
GEMMEL,2025,4,30453.0
GEMMEL,2025,5,2544.0
GEMMEL,2025,6,6933.0
GEMMEL,2025,7,4688.0
GEMMEL,2025,8,2623.0
GEMMEL,2025,9,17775.0
GEMMEL,2025,10,23086.0
GEMMEL,2025,11,1812.0
GEMMEL,2025,12,46431.0
GEMMEL,2026,1,35503.0
GEMMEL,2026,2,55030.0
GEMMEL,2026,3,1996.0
GEMMEL,2026,4,12097.0
GEMMEL,2026,5,76052.0
GEMMEL,2026,6,3032.0
GEMMEL,2026,7,61383.0
GEMMEL,2026,8,1.0
GEMNETS,2025,5,47503.0
GEMNETS,2025,6,495925.0
GEMNETS,2025,7,166135.0
GEMNETS,2025,8,16128.0
GEMNETS,2025,9,7996.0
GEMNETS,2025,10,22901.0
GEMNETS,2025,11,14612.0
GEMNETS,2025,12,8034.0
GEMNETS,2026,1,11286.0
GEMNETS,2026,2,10862.0
GEMNETS,2026,3,5902.0
GEMNETS,2026,4,4923.0
GEMNETS,2026,5,4399.0
GEMNETS,2026,6,7382.0
GEMNETS,2026,7,5987.0
GEMPACRA,2025,6,2.0
GEMPACRA,2025,7,3975985.0
GEMPACRA,2025,8,551755.0
GEMPACRA,2025,9,233333.0
GEMPACRA,2025,10,249117.0
GEMPACRA,2025,11,98797.0
GEMPACRA,2025,12,474770.0
GEMPACRA,2026,1,132860.0
GEMPACRA,2026,2,136611.0
GEMPACRA,2026,3,358950.0
GEMPACRA,2026,4,634285.0
GEMPACRA,2026,5,38150.0
GEMPACRA,2026,6,73815.0
GEMPACRA,2026,7,147163.0
GEMPAPL,2021,11,988000.0
GEMPAPL,2021,12,1268500.0
GEMPAPL,2022,1,62000.0
GEMPAPL,2022,2,373500.0
GEMPAPL,2022,3,304500.0
GEMPAPL,2022,4,255500.0
GEMPAPL,2022,5,464500.0
GEMPAPL,2022,6,160500.0
GEMPAPL,2022,7,5500.0
GEMPAPL,2022,8,126500.0
GEMPAPL,2022,9,21000.0
GEMPAPL,2022,10,15500.0
GEMPAPL,2022,11,92500.0
GEMPAPL,2022,12,68500.0
GEMPAPL,2023,1,25500.0
GEMPAPL,2023,2,203500.0
GEMPAPL,2023,3,155000.0
GEMPAPL,2023,4,56000.0
GEMPAPL,2023,5,515500.0
GEMPAPL,2023,6,200000.0
GEMPAPL,2023,7,131500.0
GEMPAPL,2023,8,34500.0
GEMPAPL,2023,9,60000.0
GEMPAPL,2023,10,537000.0
GEMPAPL,2023,11,509500.0
GEMPAPL,2023,12,994000.0
GEMPAPL,2024,1,235500.0
GEMPAPL,2024,2,345500.0
GEMPAPL,2024,3,28000.0
GEMPAPL,2024,4,18000.0
GEMPAPL,2024,5,60500.0
GEMPAPL,2024,6,618518.0
GEMPAPL,2024,7,104267.0
GEMPAPL,2024,8,759514.0
GEMPAPL,2024,9,405490.0
GEMPAPL,2024,10,111010.0
GEMPAPL,2024,11,218036.0
GEMPAPL,2024,12,276487.0
GEMPAPL,2025,1,258210.0
GEMPAPL,2025,2,344200.0
GEMPAPL,2025,3,34502.0
GEMPAPL,2025,4,361921.0
GEMPAPL,2025,5,386000.0
GEMPAPL,2025,6,61582.0
GEMPAPL,2025,7,909850.0
GEMPAPL,2025,8,280836.0
GEMPAPL,2025,9,295211.0
GEMPAPL,2025,10,195698.0
GEMPAPL,2025,11,55630.0
GEMPAPL,2025,12,171900.0
GEMPAPL,2026,1,82100.0
GEMPAPL,2026,2,24000.0
GEMPAPL,2026,3,55860.0
GEMPAPL,2026,4,62010.0
GEMPAPL,2026,5,10190.0
GEMPAPL,2026,6,715535.0
GEMPAPL,2026,7,649814.0
GEMPAPL,2026,8,96550.0
GEMSPNL,2022,4,1593000.0
GEMSPNL,2022,5,1373500.0
GEMSPNL,2022,6,445500.0
GEMSPNL,2022,7,82500.0
GEMSPNL,2022,8,1618000.0
GEMSPNL,2022,9,2712000.0
GEMSPNL,2022,10,768500.0
GEMSPNL,2022,11,427500.0
GEMSPNL,2022,12,52000.0
GEMSPNL,2023,1,47000.0
GEMSPNL,2023,2,7000.0
GEMSPNL,2023,3,136000.0
GEMSPNL,2023,4,382500.0
GEMSPNL,2023,5,24000.0
GEMSPNL,2023,6,147500.0
GEMSPNL,2023,7,0.0
GEMSPNL,2023,8,26000.0
GEMSPNL,2023,10,15500.0
GEMSPNL,2023,11,200000.0
GEMSPNL,2023,12,311000.0
GEMSPNL,2024,1,139000.0
GEMSPNL,2024,2,21500.0
GEMSPNL,2024,3,25000.0
GEMSPNL,2024,4,90000.0
GEMSPNL,2024,5,1501.0
GEMSPNL,2024,6,301092.0
GEMSPNL,2024,7,8002.0
GEMSPNL,2024,8,648210.0
GEMSPNL,2024,9,447610.0
GEMSPNL,2024,10,303093.0
GEMSPNL,2024,11,697378.0
GEMSPNL,2024,12,1400453.0
GEMSPNL,2025,1,1258816.0
GEMSPNL,2025,2,338768.0
GEMSPNL,2025,3,199850.0
GEMSPNL,2025,4,392214.0
GEMSPNL,2025,5,2879544.0
GEMSPNL,2025,6,2489715.0
GEMSPNL,2025,7,1350357.0
GEMSPNL,2025,8,299203.0
GEMSPNL,2025,9,4230779.0
GEMSPNL,2025,10,2669835.0
GEMSPNL,2025,11,839088.0
GEMSPNL,2025,12,1418773.0
GEMSPNL,2026,1,349895.0
GEMSPNL,2026,2,891723.0
GEMSPNL,2026,3,1460665.0
GEMUNSL,2021,12,1439500.0
GEMUNSL,2022,1,114000.0
GEMUNSL,2022,2,58000.0
GEMUNSL,2022,3,27000.0
GEMUNSL,2022,4,46500.0
GEMUNSL,2022,5,56500.0
GEMUNSL,2022,6,106500.0
GEMUNSL,2022,7,90000.0
GEMUNSL,2022,8,100500.0
GEMUNSL,2022,9,100500.0
GEMUNSL,2022,10,16500.0
GEMUNSL,2022,11,94500.0
GEMUNSL,2022,12,42000.0
GEMUNSL,2023,2,0.0
GEMUNSL,2023,3,0.0
GEMUNSL,2023,7,1000.0
GEMUNSL,2023,8,14500.0
GEMUNSL,2023,9,0.0
GEMUNSL,2023,11,31500.0
GEMUNSL,2023,12,99500.0
GEMUNSL,2024,1,37500.0
GFIL,2013,12,601000.0
GFIL,2014,1,491500.0
GFIL,2014,2,72000.0
GFIL,2014,3,121000.0
GFIL,2014,4,57000.0
GFIL,2014,5,63500.0
GFIL,2014,6,55000.0
GFIL,2014,7,12000.0
GFIL,2014,8,42000.0
GFIL,2014,9,374500.0
GFIL,2014,10,194500.0
GFIL,2014,11,243000.0
GFIL,2014,12,154500.0
GFIL,2015,1,25000.0
GFIL,2015,2,32000.0
GFIL,2015,3,16500.0
GFIL,2015,4,68500.0
GFIL,2015,5,9500.0
GFIL,2015,6,161500.0
GFIL,2015,7,153000.0
GFIL,2015,8,36500.0
GFIL,2015,9,21000.0
GFIL,2015,10,31500.0
GFIL,2015,11,26500.0
GFIL,2015,12,2500.0
GFIL,2016,1,2500.0
GFIL,2016,2,470000.0
GFIL,2016,3,18000.0
GFIL,2016,4,51500.0
GFIL,2016,5,33500.0
GFIL,2016,6,28000.0
GFIL,2016,7,28500.0
GFIL,2016,8,494000.0
GFIL,2016,9,3769500.0
GFIL,2016,10,1808000.0
GFIL,2016,11,938500.0
GFIL,2016,12,495000.0
GFIL,2017,1,406500.0
GFIL,2017,2,67000.0
GFIL,2017,3,76500.0
GFIL,2017,4,418500.0
GFIL,2017,5,1238000.0
GFIL,2017,6,570000.0
GFIL,2017,7,466500.0
GFIL,2017,8,640500.0
GFIL,2017,9,259000.0
GFIL,2017,10,177000.0
GFIL,2017,11,168500.0
GFIL,2017,12,58000.0
GFIL,2018,1,85500.0
GFIL,2018,2,51000.0
GFIL,2018,3,114000.0
GFIL,2018,4,104000.0
GFIL,2018,5,44500.0
GFIL,2018,6,59000.0
GFIL,2018,7,639500.0
GFIL,2018,8,196000.0
GFIL,2018,9,1408500.0
GFIL,2018,10,342500.0
GFIL,2018,11,437000.0
GFIL,2018,12,77500.0
GFIL,2019,1,110000.0
GFIL,2019,2,32000.0
GFIL,2019,3,61000.0
GFIL,2019,4,8500.0
GFIL,2019,5,31000.0
GFIL,2019,6,18500.0
GFIL,2019,7,45500.0
GFIL,2019,8,83000.0
GFIL,2019,9,20000.0
GFIL,2019,10,414500.0
GFIL,2019,11,162000.0
GFIL,2019,12,78500.0
GFIL,2020,1,94000.0
GFIL,2020,2,49000.0
GFIL,2020,3,21000.0
GFIL,2020,4,24000.0
GFIL,2020,5,33500.0
GFIL,2020,6,14500.0
GFIL,2020,7,118000.0
GFIL,2020,8,235500.0
GFIL,2020,9,1014500.0
GFIL,2020,10,421000.0
GFIL,2020,11,178000.0
GFIL,2020,12,580000.0
GFIL,2021,1,711000.0
GFIL,2021,2,309000.0
GFIL,2021,3,1061000.0
GFIL,2021,4,248000.0
GFIL,2021,5,2687500.0
GFIL,2021,6,1120500.0
GFIL,2021,7,2762500.0
GFIL,2021,8,1464500.0
GFIL,2021,9,499000.0
GFIL,2021,10,454000.0
GFIL,2021,11,513500.0
GFIL,2021,12,385500.0
GFIL,2022,1,361500.0
GFIL,2022,2,156000.0
GFIL,2022,3,141000.0
GFIL,2022,4,57000.0
GFIL,2022,5,104000.0
GFIL,2022,6,89500.0
GFIL,2022,7,11500.0
GFIL,2022,8,24000.0
GFIL,2022,9,72500.0
GFIL,2022,10,101000.0
GFIL,2022,11,48500.0
GFIL,2022,12,119500.0
GFIL,2023,1,41500.0
GFIL,2023,2,73500.0
GFIL,2023,3,33500.0
GFIL,2023,4,26000.0
GFIL,2023,5,14000.0
GFIL,2023,6,27500.0
GFIL,2023,7,435500.0
GFIL,2023,8,1095500.0
GFIL,2023,9,104000.0
GFIL,2023,10,1376500.0
GFIL,2023,11,1185500.0
GFIL,2023,12,248500.0
GFIL,2024,1,262000.0
GFIL,2024,2,1502000.0
GFIL,2024,3,227000.0
GFIL,2024,4,1362500.0
GFIL,2024,5,794412.0
GFIL,2024,6,176731.0
GFIL,2024,7,376854.0
GFIL,2024,8,510232.0
GFIL,2024,9,634024.0
GFIL,2024,10,238661.0
GFIL,2024,11,328681.0
GFIL,2024,12,974518.0
GFIL,2025,1,700107.0
GFIL,2025,2,118983.0
GFIL,2025,3,375164.0
GFIL,2025,4,1287697.0
GFIL,2025,5,1116246.0
GFIL,2025,6,1968352.0
GFIL,2025,7,2434230.0
GFIL,2025,8,967975.0
GFIL,2025,9,1649527.0
GFIL,2025,10,603623.0
GFIL,2025,11,887892.0
GFIL,2025,12,979927.0
GFIL,2026,1,6310938.0
GFIL,2026,2,832002.0
GFIL,2026,3,640625.0
GFIL,2026,4,5741548.0
GFIL,2026,5,3076646.0
GFIL,2026,6,5429382.0
GFIL,2026,7,555442.0
GFIL,2026,8,12356.0
GGGL,2015,5,230500.0
GGGL,2015,6,15619500.0
GGGL,2015,7,13551000.0
GGGL,2015,8,41785000.0
GGGL,2015,9,11909500.0
GGGL,2015,10,4996000.0
GGGL,2015,11,14687500.0
GGGL,2015,12,5371000.0
GGGL,2016,1,2489000.0
GGGL,2016,2,6939500.0
GGGL,2016,3,2841500.0
GGGL,2016,4,6170500.0
GGGL,2016,5,28060000.0
GGGL,2016,6,5965500.0
GGGL,2016,7,6451000.0
GGGL,2016,8,21777000.0
GGGL,2016,9,50275500.0
GGGL,2016,10,47352000.0
GGGL,2016,11,36577500.0
GGGL,2016,12,18365000.0
GGGL,2017,1,31313500.0
GGGL,2017,2,31190500.0
GGGL,2017,3,10106500.0
GGGL,2017,4,12662500.0
GGGL,2017,5,8928500.0
GGGL,2017,6,7926000.0
GGGL,2017,7,5629000.0
GGGL,2017,8,12594500.0
GGGL,2017,9,3647000.0
GGGL,2017,10,3510500.0
GGGL,2017,11,3862000.0
GGGL,2017,12,4418000.0
GGGL,2018,1,10041500.0
GGGL,2018,2,3816000.0
GGGL,2018,3,5148000.0
GGGL,2018,4,17193000.0
GGGL,2018,5,4866500.0
GGGL,2018,6,4868000.0
GGGL,2018,7,2928500.0
GGGL,2018,8,5393000.0
GGGL,2018,9,1797000.0
GGGL,2018,10,4517000.0
GGGL,2018,11,3410000.0
GGGL,2018,12,635500.0
GGGL,2019,1,2976000.0
GGGL,2019,2,1673000.0
GGGL,2019,3,2207500.0
GGGL,2019,4,4278500.0
GGGL,2019,5,1463500.0
GGGL,2019,6,3149500.0
GGGL,2019,7,675500.0
GGGL,2019,8,747500.0
GGGL,2019,9,1382000.0
GGGL,2019,10,5128000.0
GGGL,2019,11,21209000.0
GGGL,2019,12,5391000.0
GGGL,2020,1,3710500.0
GGGL,2020,2,5580500.0
GGGL,2020,3,5571500.0
GGGL,2020,4,8914000.0
GGGL,2020,5,6765500.0
GGGL,2020,6,9105000.0
GGGL,2020,7,31258500.0
GGGL,2020,8,21887000.0
GGGL,2020,9,12744500.0
GGGL,2020,10,26418000.0
GGGL,2020,11,10622500.0
GGGL,2020,12,24900000.0
GGGL,2021,1,43092000.0
GGGL,2021,2,43633000.0
GGGL,2021,3,54672500.0
GGGL,2021,4,156786500.0
GGGL,2021,5,189199000.0
GGGL,2021,6,411444500.0
GGGL,2021,7,216295500.0
GGGL,2021,8,120980000.0
GGGL,2021,9,112870500.0
GGGL,2021,10,61121500.0
GGGL,2021,11,71659000.0
GGGL,2021,12,32248500.0
GGGL,2022,1,42184500.0
GGGL,2022,2,33669000.0
GGGL,2022,3,59110500.0
GGGL,2022,4,88473000.0
GGGL,2022,5,47443000.0
GGGL,2022,6,30147000.0
GGGL,2022,7,15683500.0
GGGL,2022,8,46401500.0
GGGL,2022,9,17006500.0
GGGL,2022,10,29050500.0
GGGL,2022,11,35146000.0
GGGL,2022,12,25107000.0
GGGL,2023,1,12779500.0
GGGL,2023,2,16355500.0
GGGL,2023,3,30323000.0
GGGL,2023,4,5975000.0
GGGL,2023,5,6786000.0
GGGL,2023,6,11399000.0
GGGL,2023,7,25143000.0
GGGL,2023,8,15364500.0
GGGL,2023,9,6284000.0
GGGL,2023,10,30290000.0
GGGL,2023,11,53574500.0
GGGL,2023,12,33680500.0
GGGL,2024,1,11847500.0
GGGL,2024,2,6580000.0
GGGL,2024,3,12073000.0
GGGL,2024,4,24399500.0
GGGL,2024,5,80008074.0
GGGL,2024,6,22147009.0
GGGL,2024,7,15493390.0
GGGL,2024,8,25593860.0
GGGL,2024,9,29207636.0
GGGL,2024,10,21856780.0
GGGL,2024,11,65881316.0
GGGL,2024,12,193165423.0
GGGL,2025,1,43915857.0
GGGL,2025,2,108252531.0
GGGL,2025,3,33641523.0
GGGL,2025,4,33701957.0
GGGL,2025,5,72489101.0
GGGL,2025,6,53346095.0
GGGL,2025,7,77592657.0
GGGL,2025,8,113581901.0
GGGL,2025,9,94108141.0
GGGL,2025,10,54486563.0
GGGL,2025,11,35495847.0
GGGL,2025,12,23135674.0
GGGL,2026,1,26757108.0
GGGL,2026,2,24610500.0
GGGL,2026,3,9116586.0
GGGL,2026,4,12943855.0
GGGL,2026,5,8890131.0
GGGL,2026,6,27410129.0
GGGL,2026,7,30097343.0
GGGL,2026,8,595400.0
GGL,2013,12,13386000.0
GGL,2014,1,18754000.0
GGL,2014,2,6961500.0
GGL,2014,3,5287000.0
GGL,2014,4,14608500.0
GGL,2014,5,3759000.0
GGL,2014,6,3026500.0
GGL,2014,7,818000.0
GGL,2014,8,1680000.0
GGL,2014,9,3466000.0
GGL,2014,10,2590500.0
GGL,2014,11,10309000.0
GGL,2014,12,10000000.0
GGL,2015,1,11227500.0
GGL,2015,2,11051500.0
GGL,2015,3,4937500.0
GGL,2015,4,4313500.0
GGL,2015,5,2713500.0
GGL,2015,6,3975500.0
GGL,2015,7,6275500.0
GGL,2015,8,25606000.0
GGL,2015,9,2407000.0
GGL,2015,10,3517500.0
GGL,2015,11,28372500.0
GGL,2015,12,19703000.0
GGL,2016,1,7602500.0
GGL,2016,2,4994500.0
GGL,2016,3,5856000.0
GGL,2016,4,15590500.0
GGL,2016,5,17904000.0
GGL,2016,6,3764500.0
GGL,2016,7,4560000.0
GGL,2016,8,9580500.0
GGL,2016,9,56382500.0
GGL,2016,10,20501000.0
GGL,2016,11,24274500.0
GGL,2016,12,40238000.0
GGL,2017,1,41827000.0
GGL,2017,2,51197000.0
GGL,2017,3,22800000.0
GGL,2017,4,5246500.0
GGL,2017,5,7496000.0
GGL,2017,6,4764500.0
GGL,2017,7,2076500.0
GGL,2017,8,7584000.0
GGL,2017,9,2273000.0
GGL,2017,10,11529000.0
GGL,2017,11,5826000.0
GGL,2017,12,7896000.0
GGL,2018,1,27139000.0
GGL,2018,2,26242000.0
GGL,2018,3,21350500.0
GGL,2018,4,18204500.0
GGL,2018,5,5034000.0
GGL,2018,6,4029500.0
GGL,2018,7,5815500.0
GGL,2018,8,4701500.0
GGL,2018,9,2301500.0
GGL,2018,10,4850500.0
GGL,2018,11,7567000.0
GGL,2018,12,1969000.0
GGL,2019,1,3036000.0
GGL,2019,2,3154000.0
GGL,2019,3,2082000.0
GGL,2019,4,2096000.0
GGL,2019,5,2941000.0
GGL,2019,6,2564000.0
GGL,2019,7,758000.0
GGL,2019,8,3671000.0
GGL,2019,9,1051000.0
GGL,2019,10,6760500.0
GGL,2019,11,30609500.0
GGL,2019,12,45832000.0
GGL,2020,1,40770000.0
GGL,2020,2,11054500.0
GGL,2020,3,13281000.0
GGL,2020,4,16452500.0
GGL,2020,5,8987000.0
GGL,2020,6,55033500.0
GGL,2020,7,64013000.0
GGL,2020,8,28479500.0
GGL,2020,9,33701000.0
GGL,2020,10,21431000.0
GGL,2020,11,17169000.0
GGL,2020,12,62441500.0
GGL,2021,1,56307000.0
GGL,2021,2,38659000.0
GGL,2021,3,354963000.0
GGL,2021,4,486820000.0
GGL,2021,5,345876000.0
GGL,2021,6,376357000.0
GGL,2021,7,128266000.0
GGL,2021,8,372469500.0
GGL,2021,9,360127000.0
GGL,2021,10,160488500.0
GGL,2021,11,343583000.0
GGL,2021,12,121309000.0
GGL,2022,1,170383500.0
GGL,2022,2,166887000.0
GGL,2022,3,213706500.0
GGL,2022,4,287459000.0
GGL,2022,5,188369456.0
GGL,2022,6,128519523.0
GGL,2022,7,58521121.0
GGL,2022,8,110907391.0
GGL,2022,9,68260343.0
GGL,2022,10,125224959.0
GGL,2022,11,101356037.0
GGL,2022,12,63624170.0
GGL,2023,1,45219604.0
GGL,2023,2,45061575.0
GGL,2023,3,85702040.0
GGL,2023,4,25559163.0
GGL,2023,5,33430738.0
GGL,2023,6,42709754.0
GGL,2023,7,91822343.0
GGL,2023,8,53399027.0
GGL,2023,9,20096647.0
GGL,2023,10,90444266.0
GGL,2023,11,189961133.0
GGL,2023,12,125787767.0
GGL,2024,1,43740525.0
GGL,2024,2,32654701.0
GGL,2024,3,26504508.0
GGL,2024,4,41982806.0
GGL,2024,5,87800343.0
GGL,2024,6,35660136.0
GGL,2024,7,37465738.0
GGL,2024,8,38326799.0
GGL,2024,9,42375859.0
GGL,2024,10,62036501.0
GGL,2024,11,181654130.0
GGL,2024,12,304379496.0
GGL,2025,1,122362036.0
GGL,2025,2,61241577.0
GGL,2025,3,24168749.0
GGL,2025,4,26809375.0
GGL,2025,5,102631408.0
GGL,2025,6,122725643.0
GGL,2025,7,178073371.0
GGL,2025,8,114430295.0
GGL,2025,9,112034024.0
GGL,2025,10,152971463.0
GGL,2025,11,59746413.0
GGL,2025,12,33955242.0
GGL,2026,1,35741889.0
GGL,2026,2,58914121.0
GGL,2026,3,19911132.0
GGL,2026,4,33315103.0
GGL,2026,5,11635035.0
GGL,2026,6,63722230.0
GGL,2026,7,93158042.0
GGL,2026,8,2792263.0
GHGL,2013,12,547000.0
GHGL,2014,1,4605500.0
GHGL,2014,2,694000.0
GHGL,2014,3,291500.0
GHGL,2014,4,1030500.0
GHGL,2014,5,639500.0
GHGL,2014,6,223500.0
GHGL,2014,7,1824500.0
GHGL,2014,8,164000.0
GHGL,2014,9,1049500.0
GHGL,2014,10,1470500.0
GHGL,2014,11,1828500.0
GHGL,2014,12,3468500.0
GHGL,2015,1,2436000.0
GHGL,2015,2,652500.0
GHGL,2015,3,512000.0
GHGL,2015,4,1718500.0
GHGL,2015,5,979500.0
GHGL,2015,6,5624500.0
GHGL,2015,7,2816500.0
GHGL,2015,8,4105000.0
GHGL,2015,9,439000.0
GHGL,2015,10,4514000.0
GHGL,2015,11,1246000.0
GHGL,2015,12,3436500.0
GHGL,2016,1,735900.0
GHGL,2016,2,970300.0
GHGL,2016,3,532300.0
GHGL,2016,4,1664300.0
GHGL,2016,5,3376100.0
GHGL,2016,6,1055200.0
GHGL,2016,7,556000.0
GHGL,2016,8,884000.0
GHGL,2016,9,2820500.0
GHGL,2016,10,2573000.0
GHGL,2016,11,2079500.0
GHGL,2016,12,1516500.0
GHGL,2017,1,1711000.0
GHGL,2017,2,1054300.0
GHGL,2017,3,965000.0
GHGL,2017,4,2172600.0
GHGL,2017,5,2396700.0
GHGL,2017,6,982000.0
GHGL,2017,7,478500.0
GHGL,2017,8,1384000.0
GHGL,2017,9,679000.0
GHGL,2017,10,965500.0
GHGL,2017,11,655500.0
GHGL,2017,12,288500.0
GHGL,2018,1,1094500.0
GHGL,2018,2,625500.0
GHGL,2018,3,708500.0
GHGL,2018,4,1614000.0
GHGL,2018,5,850000.0
GHGL,2018,6,726000.0
GHGL,2018,7,530000.0
GHGL,2018,8,2202000.0
GHGL,2018,9,836000.0
GHGL,2018,10,1533500.0
GHGL,2018,11,1964000.0
GHGL,2018,12,904000.0
GHGL,2019,1,616000.0
GHGL,2019,2,1213000.0
GHGL,2019,3,321000.0
GHGL,2019,4,300500.0
GHGL,2019,5,224500.0
GHGL,2019,6,148500.0
GHGL,2019,7,138500.0
GHGL,2019,8,171000.0
GHGL,2019,9,127000.0
GHGL,2019,10,319000.0
GHGL,2019,11,2138000.0
GHGL,2019,12,2918500.0
GHGL,2020,1,3599500.0
GHGL,2020,2,539000.0
GHGL,2020,3,780500.0
GHGL,2020,4,756500.0
GHGL,2020,5,169000.0
GHGL,2020,6,2124000.0
GHGL,2020,7,9771500.0
GHGL,2020,8,2927000.0
GHGL,2020,9,9306000.0
GHGL,2020,10,4540000.0
GHGL,2020,11,4530500.0
GHGL,2020,12,5988500.0
GHGL,2021,1,12233500.0
GHGL,2021,2,9711500.0
GHGL,2021,3,5879500.0
GHGL,2021,4,3543000.0
GHGL,2021,5,4731000.0
GHGL,2021,6,24647500.0
GHGL,2021,7,7168500.0
GHGL,2021,8,15109000.0
GHGL,2021,9,10332000.0
GHGL,2021,10,6263500.0
GHGL,2021,11,1762500.0
GHGL,2021,12,1262500.0
GHGL,2022,1,845000.0
GHGL,2022,2,1219000.0
GHGL,2022,3,1788000.0
GHGL,2022,4,2643500.0
GHGL,2022,5,1196000.0
GHGL,2022,6,993500.0
GHGL,2022,7,533000.0
GHGL,2022,8,1194000.0
GHGL,2022,9,947500.0
GHGL,2022,10,1796000.0
GHGL,2022,11,1664500.0
GHGL,2022,12,1394500.0
GHGL,2023,1,1639500.0
GHGL,2023,2,8047000.0
GHGL,2023,3,1803500.0
GHGL,2023,4,1137500.0
GHGL,2023,5,1377500.0
GHGL,2023,6,3990500.0
GHGL,2023,7,4184500.0
GHGL,2023,8,3322000.0
GHGL,2023,9,1198000.0
GHGL,2023,10,23098500.0
GHGL,2023,11,75858500.0
GHGL,2023,12,30687500.0
GHGL,2024,1,6942500.0
GHGL,2024,2,6125000.0
GHGL,2024,3,4720000.0
GHGL,2024,4,9189000.0
GHGL,2024,5,31123085.0
GHGL,2024,6,9378974.0
GHGL,2024,7,6798604.0
GHGL,2024,8,6411865.0
GHGL,2024,9,6508177.0
GHGL,2024,10,10158155.0
GHGL,2024,11,24627807.0
GHGL,2024,12,34329879.0
GHGL,2025,1,11299125.0
GHGL,2025,2,11335771.0
GHGL,2025,3,12710612.0
GHGL,2025,4,7134436.0
GHGL,2025,5,11290421.0
GHGL,2025,6,62145170.0
GHGL,2025,7,28663041.0
GHGL,2025,8,13963357.0
GHGL,2025,9,21837403.0
GHGL,2025,10,14677785.0
GHGL,2025,11,11007434.0
GHGL,2025,12,18999456.0
GHGL,2026,1,17905869.0
GHGL,2026,2,4880033.0
GHGL,2026,3,4048682.0
GHGL,2026,4,8189340.0
GHGL,2026,5,2874250.0
GHGL,2026,6,22947534.0
GHGL,2026,7,8134490.0
GHGL,2026,8,537022.0
GHNI,2013,12,1117500.0
GHNI,2014,1,1483000.0
GHNI,2014,2,2970500.0
GHNI,2014,3,1031500.0
GHNI,2014,4,1296000.0
GHNI,2014,5,1254500.0
GHNI,2014,6,3034500.0
GHNI,2014,7,4460500.0
GHNI,2014,8,1149000.0
GHNI,2014,9,4841500.0
GHNI,2014,10,6341500.0
GHNI,2014,11,4289500.0
GHNI,2014,12,3208500.0
GHNI,2015,1,3027000.0
GHNI,2015,2,2674000.0
GHNI,2015,3,837500.0
GHNI,2015,4,1940000.0
GHNI,2015,5,5013500.0
GHNI,2015,6,2262500.0
GHNI,2015,7,2160500.0
GHNI,2015,8,1624000.0
GHNI,2015,9,5580000.0
GHNI,2015,10,2663500.0
GHNI,2015,11,1286000.0
GHNI,2015,12,4617000.0
GHNI,2016,1,5280500.0
GHNI,2016,2,8095000.0
GHNI,2016,3,4896000.0
GHNI,2016,4,3033500.0
GHNI,2016,5,2563700.0
GHNI,2016,6,4303500.0
GHNI,2016,7,4438400.0
GHNI,2016,8,4662000.0
GHNI,2016,9,3731000.0
GHNI,2016,10,3490600.0
GHNI,2016,11,3946400.0
GHNI,2016,12,3329100.0
GHNI,2017,1,4669100.0
GHNI,2017,2,1985400.0
GHNI,2017,3,1574100.0
GHNI,2017,4,1610250.0
GHNI,2017,5,1029900.0
GHNI,2017,6,540800.0
GHNI,2017,7,741450.0
GHNI,2017,8,362150.0
