ticker,year,month,ret_monthly,n_days,first_close,last_close
MARI,2018,5,-0.011314938970860666,22,1537.79,1520.39,285440.0
MARI,2018,6,-0.009346286150264116,18,1520.39,1506.18,276540.0
MARI,2018,7,-0.026743151548951682,20,1506.18,1465.9,330140.0
MARI,2018,8,0.044832526093185,19,1465.9,1531.62,273120.0
MARI,2018,9,0.017439051461850985,18,1531.62,1558.33,736520.0
MARI,2018,10,-0.053473911174141464,23,1558.33,1475.0,743880.0
MARI,2018,11,-0.05673898305084746,21,1475.0,1391.31,431200.0
MARI,2018,12,-0.11172923359998854,20,1391.31,1235.86,820460.0
MARI,2019,1,0.046210735843865924,23,1235.86,1292.97,316580.0
MARI,2019,2,0.014509230685940011,19,1292.97,1311.73,407080.0
MARI,2019,3,-0.05068878503960417,21,1311.73,1245.24,326280.0
MARI,2019,4,-0.06204426455944234,22,1245.24,1167.98,459980.0
MARI,2019,5,-0.020788027192246372,21,1167.98,1143.7,792040.0
MARI,2019,6,-0.1174871032613447,16,1143.7,1009.33,262500.0
MARI,2019,7,-0.07415810488145602,23,1009.33,934.48,339060.0
MARI,2019,8,-0.10731101789230368,18,934.48,834.2,564540.0
MARI,2019,9,0.07787101414528874,19,834.2,899.16,832880.0
MARI,2019,10,0.21103029494194603,23,899.16,1088.91,1165420.0
MARI,2019,11,0.12256292990237916,21,1088.91,1222.37,1192020.0
MARI,2019,12,0.07177041321367517,21,1222.37,1310.1,2437420.0
MARI,2020,1,0.03701244179833596,23,1310.1,1358.59,1103040.0
MARI,2020,2,-0.11341169889370595,19,1358.59,1204.51,436720.0
MARI,2020,3,-0.26019709259366874,21,1204.51,891.1,1883080.0
MARI,2020,4,0.3128717315677254,22,891.1,1169.9,834100.0
MARI,2020,5,0.05812462603641344,16,1169.9,1237.9,1131280.0
MARI,2020,6,-0.0010097746183052037,22,1237.9,1236.65,562780.0
MARI,2020,7,0.11110661868758331,22,1236.65,1374.05,754680.0
MARI,2020,8,0.051184454714166217,20,1374.05,1444.38,785500.0
MARI,2020,9,-0.051828466193107214,22,1444.38,1369.52,553340.0
MARI,2020,10,-0.09198843390384959,21,1369.52,1243.54,458900.0
MARI,2020,11,0.09517988966981372,21,1243.54,1361.9,648800.0
MARI,2020,12,-0.016212644100154328,22,1361.9,1339.82,858060.0
MARI,2021,1,0.05049185711513493,21,1339.82,1407.47,1412480.0
MARI,2021,2,0.13165467114751994,18,1407.47,1592.77,1682440.0
MARI,2021,3,-0.038593142763864274,22,1592.77,1531.3,654220.0
MARI,2021,4,-0.003676614641154541,22,1531.3,1525.67,833020.0
MARI,2021,5,0.02370106248402326,15,1525.67,1561.83,648820.0
MARI,2021,6,-0.023971879141775898,22,1561.83,1524.39,759780.0
MARI,2021,7,-0.00878384140541466,19,1524.39,1511.0,233500.0
MARI,2021,8,0.016518861681005914,20,1511.0,1535.96,417760.0
MARI,2021,9,0.01133493059715085,22,1535.96,1553.37,546300.0
MARI,2021,10,0.09460720884270968,20,1553.37,1700.33,1037780.0
MARI,2021,11,-0.007016285074073814,22,1700.33,1688.4,835540.0
MARI,2021,12,-0.020238095238095277,23,1688.4,1654.23,680640.0
MARI,2022,1,0.027662416955320568,21,1654.23,1699.99,503260.0
MARI,2022,2,0.05197089394643495,20,1699.99,1788.34,637040.0
MARI,2022,3,-0.010523725913416881,22,1788.34,1769.52,265976.0
MARI,2022,4,-0.030505447805054486,20,1769.52,1715.54,293285.0
MARI,2022,5,-0.058704547839164345,18,1715.54,1614.83,377935.0
MARI,2022,6,0.07735179554504201,22,1614.83,1739.74,1440338.0
MARI,2022,7,-0.025210663662386223,18,1739.74,1695.88,404180.0
MARI,2022,8,-0.004611175319008565,21,1695.88,1688.06,688978.0
MARI,2022,9,-0.07301280760162554,22,1688.06,1564.81,569848.0
MARI,2022,10,0.07542768770649477,21,1564.81,1682.84,610953.0
MARI,2022,11,-0.0075170545031018055,21,1682.84,1670.19,539762.0
MARI,2022,12,-0.07378202479957374,22,1670.19,1546.96,629831.0
MARI,2023,1,-0.018481408698350354,22,1546.96,1518.37,1626154.0
MARI,2023,2,-0.051878000750805175,20,1518.37,1439.6,794285.0
MARI,2023,3,0.05119477632675751,22,1439.6,1513.3,749536.0
MARI,2023,4,0.050591422718561985,16,1513.3,1589.86,571730.0
MARI,2023,5,-0.03144302014013811,20,1589.86,1539.87,728526.0
MARI,2023,6,-0.016384499990258816,19,1539.87,1514.64,1122552.0
MARI,2023,7,0.06136111551259704,20,1514.64,1607.58,1336557.0
MARI,2023,8,-0.007445974694883062,22,1607.58,1595.61,2058895.0
MARI,2023,9,-0.022254811639435657,20,1595.61,1560.1,557655.0
MARI,2023,10,0.008102044740721848,22,1560.1,1572.74,1056821.0
MARI,2023,11,0.08583109732059979,21,1572.74,1707.73,1958131.0
MARI,2023,12,0.2274188542685318,20,1707.73,2096.1,3317324.0
MARI,2024,1,0.07806402366299325,23,2096.1,2259.73,2406599.0
MARI,2024,2,0.039305580755222946,19,2259.73,2348.55,852099.0
MARI,2024,3,0.08023674181942031,21,2348.55,2536.99,914243.0
MARI,2024,4,0.07499044142862221,18,2536.99,2727.24,952391.0
MARI,2024,5,0.017772546603892714,21,2727.24,2775.71,1842093.0
MARI,2024,6,-0.022830194797006875,17,2775.71,2712.34,781925.0
MARI,2024,7,-0.021807737967953877,21,2712.34,2653.19,850742.0
MARI,2024,8,0.2785552485875493,21,2653.19,3392.25,3718326.0
MARI,2024,9,-0.8745552362001621,20,3392.25,425.54,15343274.0
MARI,2024,10,-0.04481364854067771,23,425.54,406.47,27875581.0
MARI,2024,11,0.13715649371417316,21,406.47,462.22,50390938.0
MARI,2024,12,0.5568560425771276,21,462.22,719.61,108153924.0
MARI,2025,1,-0.17670682730923692,23,719.61,592.45,53905520.0
MARI,2025,2,-0.07408220102962293,19,592.45,548.56,25781422.0
MARI,2025,3,0.24719264984687195,19,548.56,684.16,48628676.0
MARI,2025,4,-0.11440306361085129,20,684.16,605.89,53480248.0
MARI,2025,5,0.028800607370975007,20,605.89,623.34,30978751.0
MARI,2025,6,0.005695126255334193,19,623.34,626.89,20117976.0
MARI,2025,7,-0.008901083124631226,23,626.89,621.31,24721071.0
MARI,2025,8,0.007902657288632264,20,621.31,626.22,30357366.0
MARI,2025,9,0.18335409281083304,22,626.22,741.04,64823511.0
MARI,2025,10,-0.055233185792939565,23,741.04,700.11,49576015.0
MARI,2025,11,0.006184742397623344,20,700.11,704.44,21463074.0
MARI,2025,12,0.016254045766850078,22,704.44,715.89,19890553.0
MARI,2026,1,-0.008129740602606406,22,715.89,710.07,33685928.0
MARI,2026,2,-0.14787274494063962,19,710.07,605.07,17627631.0
MARI,2026,3,0.037912968747417564,20,605.07,628.01,22637315.0
MARI,2026,4,0.006241938822630244,22,628.01,631.93,20165711.0
MARI,2026,5,0.05940531387970194,17,631.93,669.47,11422389.0
MARI,2026,6,0.007199725155720094,20,669.47,674.29,14287805.0
MARI,2026,7,-0.04136202524136501,23,674.29,646.4,24889929.0
MARI,2026,8,0.007858910891089144,1,646.4,651.48,416731.0
MCB,2013,12,,21,,281.17,17224800.0
MCB,2014,1,0.009389337411530363,22,281.17,283.81,13661600.0
MCB,2014,2,-0.05253514675310955,19,283.81,268.9,6640800.0
MCB,2014,3,-0.06571216065451835,21,268.9,251.23,12368300.0
MCB,2014,4,0.12506468176571262,22,251.23,282.65,26211100.0
MCB,2014,5,0.06598266407217412,21,282.65,301.3,8340100.0
MCB,2014,6,0.00016594756057086713,21,301.3,301.35,9064400.0
MCB,2014,7,0.01251037000165911,19,301.35,305.12,3241300.0
MCB,2014,8,-0.083049292081804,19,305.12,279.78,5728900.0
MCB,2014,9,0.00997212095217681,22,279.78,282.57,5404500.0
MCB,2014,10,-0.007077892203701697,20,282.57,280.57,3842400.0
MCB,2014,11,0.028370816552019118,18,280.57,288.53,7401600.0
MCB,2014,12,0.059335251100405495,22,288.53,305.65,9588100.0
MCB,2015,1,0.09543595615900546,22,305.65,334.82,6621600.0
MCB,2015,2,-0.09219879338151848,19,334.82,303.95,4083100.0
MCB,2015,3,-0.18891265010692548,21,303.95,246.53,12279500.0
MCB,2015,4,0.12067496856366344,22,246.53,276.28,9303900.0
MCB,2015,5,-0.028015057188359505,18,276.28,268.54,2711300.0
MCB,2015,6,-0.07231697326282871,21,268.54,249.12,12672100.0
MCB,2015,7,0.11271676300578037,20,249.12,277.2,11372100.0
MCB,2015,8,-0.07918470418470414,20,277.2,255.25,4978500.0
MCB,2015,9,-0.10107737512242898,20,255.25,229.45,3186500.0
MCB,2015,10,0.06720418391806504,21,229.45,244.87,4345300.0
MCB,2015,11,-0.1614325968881447,21,244.87,205.34,4431700.0
MCB,2015,12,0.0560533748904255,20,205.34,216.85,14157000.0
MCB,2016,1,-0.11141341941434169,19,216.85,192.69,4090800.0
MCB,2016,2,0.016555088484093705,19,192.69,195.88,6284000.0
MCB,2016,3,0.05181743924851956,22,195.88,206.03,5820800.0
MCB,2016,4,0.026695141484249785,20,206.03,211.53,6165000.0
MCB,2016,5,-0.027892024771900004,22,211.53,205.63,9103600.0
MCB,2016,6,0.06998006127510581,22,205.63,220.02,20190500.0
MCB,2016,7,0.0044995909462774986,16,220.02,221.01,7281100.0
MCB,2016,8,-0.051083661372788525,21,221.01,209.72,31392600.0
MCB,2016,9,0.05283234789242797,17,209.72,220.8,17236700.0
MCB,2016,10,-0.03337862318840579,19,220.8,213.43,15646500.0
MCB,2016,11,0.03588998734948223,22,213.43,221.09,14897800.0
MCB,2016,12,0.07567054140847618,22,221.09,237.82,18966700.0
MCB,2017,1,0.017618366832057752,22,237.82,242.01,15217700.0
MCB,2017,2,-0.06119581835461341,20,242.01,227.2,15519300.0
MCB,2017,3,0.0008802816901409827,22,227.2,227.4,7639100.0
MCB,2017,4,-0.044063324538258564,20,227.4,217.38,11983000.0
MCB,2017,5,0.013432698500322138,22,217.38,220.3,45511700.0
MCB,2017,6,-0.044802541988197886,18,220.3,210.43,30547600.0
MCB,2017,7,-0.018295870360690025,21,210.43,206.58,24067100.0
MCB,2017,8,-0.06351050440507311,22,206.58,193.46,14625900.0
MCB,2017,9,0.08032668251834996,19,193.46,209.0,17404900.0
MCB,2017,10,-0.04889952153110044,22,209.0,198.78,10343200.0
MCB,2017,11,0.027819700171043404,22,198.78,204.31,9650100.0
MCB,2017,12,0.0392051294601341,19,204.31,212.32,7339500.0
MCB,2018,1,0.06711567445365496,23,212.32,226.57,16263200.0
MCB,2018,2,-0.03610363243147818,19,226.57,218.39,9194800.0
MCB,2018,3,0.00796739777462352,21,218.39,220.13,12228400.0
MCB,2018,4,-0.05124244764457364,21,220.13,208.85,11617900.0
MCB,2018,5,-0.022312664591812248,22,208.85,204.19,15616800.0
MCB,2018,6,-0.031441304667221615,18,204.19,197.77,10525900.0
MCB,2018,7,0.0474288314709006,20,197.77,207.15,9123100.0
MCB,2018,8,-0.028578324885348838,19,207.15,201.23,4488500.0
MCB,2018,9,-9.938875913129142e-05,18,201.23,201.21,5069700.0
MCB,2018,10,-0.017146265096168234,23,201.21,197.76,8413300.0
MCB,2018,11,0.04217233009708732,21,197.76,206.1,13654500.0
MCB,2018,12,-0.06079573022804463,20,206.1,193.57,12028100.0
MCB,2019,1,0.07366844035749343,23,193.57,207.83,8645300.0
MCB,2019,2,-0.01299138719145465,19,207.83,205.13,6383000.0
MCB,2019,3,-0.04192463315945982,21,205.13,196.53,7743000.0
MCB,2019,4,-0.03337912786851882,22,196.53,189.97,6715000.0
MCB,2019,5,-0.06880033689529919,21,189.97,176.9,11431700.0
MCB,2019,6,-0.013849632560768876,16,176.9,174.45,5777500.0
MCB,2019,7,0.0020636285468615956,23,174.45,174.81,11230900.0
MCB,2019,8,-0.03340769978834168,18,174.81,168.97,8992500.0
MCB,2019,9,0.003550926199917148,19,168.97,169.57,9184700.0
MCB,2019,10,0.019107153387981413,23,169.57,172.81,22721100.0
MCB,2019,11,0.1604073838319542,21,172.81,200.53,17708800.0
MCB,2019,12,0.02199172193686727,21,200.53,204.94,17537800.0
MCB,2020,1,0.028398555674831627,23,204.94,210.76,14042500.0
MCB,2020,2,-0.07031694818751189,19,210.76,195.94,8800300.0
MCB,2020,3,-0.2381341226906195,21,195.94,149.28,23835859.0
MCB,2020,4,0.0963960342979635,22,149.28,163.67,11787775.0
MCB,2020,5,-0.1042341296511271,16,163.67,146.61,6179870.0
MCB,2020,6,0.10544983288998,22,146.61,162.07,6988242.0
MCB,2020,7,0.09458875794409827,22,162.07,177.4,7722566.0
MCB,2020,8,-0.035682074408117326,20,177.4,171.07,13902645.0
MCB,2020,9,0.016075290816624843,22,171.07,173.82,9968937.0
MCB,2020,10,-0.04372339201472786,21,173.82,166.22,16037139.0
MCB,2020,11,0.06515461436650227,21,166.22,177.05,12665802.0
MCB,2020,12,0.04648404405535156,22,177.05,185.28,16108124.0
MCB,2021,1,0.0395617443868741,21,185.28,192.61,10569414.0
MCB,2021,2,-0.049374383469186545,18,192.61,183.1,13153918.0
MCB,2021,3,-0.05980338612779901,22,183.1,172.15,12723648.0
MCB,2021,4,-0.0576822538483881,22,172.15,162.22,8685812.0
MCB,2021,5,0.023733201824682526,15,162.22,166.07,10279745.0
MCB,2021,6,-0.03757451677003665,22,166.07,159.83,14982826.0
MCB,2021,7,0.011887630607520405,19,159.83,161.73,13032326.0
MCB,2021,8,0.02176466951091327,20,161.73,165.25,7592086.0
MCB,2021,9,-0.08810892586989416,22,165.25,150.69,10982852.0
MCB,2021,10,0.08806158338310444,20,150.69,163.96,20216807.0
MCB,2021,11,-0.05324469382776298,22,163.96,155.23,43412568.0
MCB,2021,12,-0.012111061006248813,23,155.23,153.35,11013204.0
MCB,2022,1,0.04942940984675581,21,153.35,160.93,10840486.0
MCB,2022,2,-0.018206673709066146,20,160.93,158.0,4329420.0
MCB,2022,3,-0.07810126582278487,22,158.0,145.66,11869267.0
MCB,2022,4,0.03590553343402436,20,145.66,150.89,10019117.0
MCB,2022,5,-0.11312876930214055,18,150.89,133.82,10108732.0
MCB,2022,6,-0.081004334180242,22,133.82,122.98,17344428.0
MCB,2022,7,-0.010977394698325038,18,122.98,121.63,7471761.0
MCB,2022,8,-0.009948203568198588,21,121.63,120.42,9614719.0
MCB,2022,9,-0.00755688423849854,22,120.42,119.51,6485931.0
MCB,2022,10,0.01799012634925945,21,119.51,121.66,7566895.0
MCB,2022,11,-0.019316126911063547,21,121.66,119.31,4622022.0
MCB,2022,12,-0.026401810409856674,22,119.31,116.16,8135774.0
MCB,2023,1,-0.027289944903581276,22,116.16,112.99,3972378.0
MCB,2023,2,0.034250818656518245,20,112.99,116.86,5166990.0
MCB,2023,3,-0.015916481259626858,22,116.86,115.0,11564366.0
MCB,2023,4,0.04391304347826086,16,115.0,120.05,5723200.0
MCB,2023,5,-0.041066222407330266,20,120.05,115.12,19843718.0
MCB,2023,6,-0.005646282140375325,19,115.12,114.47,6223549.0
MCB,2023,7,0.2876736262776274,20,114.47,147.4,32295153.0
MCB,2023,8,-0.12306648575305301,22,147.4,129.26,34342783.0
MCB,2023,9,0.0006962710815410222,20,129.26,129.35,40323127.0
MCB,2023,10,0.17618863548511787,22,129.35,152.14,10867654.0
MCB,2023,11,0.10260286578151723,21,152.14,167.75,23322032.0
MCB,2023,12,0.028614008941877822,20,167.75,172.55,18368512.0
MCB,2024,1,0.03767024050999712,23,172.55,179.05,8633305.0
MCB,2024,2,0.1058363585590616,19,179.05,198.0,9723293.0
MCB,2024,3,0.02656565656565646,21,198.0,203.26,13805612.0
MCB,2024,4,0.02391026271770147,18,203.26,208.12,7710375.0
MCB,2024,5,4.804920238310473e-05,21,208.12,208.13,12072415.0
MCB,2024,6,0.0907605823283526,17,208.13,227.02,11117900.0
MCB,2024,7,0.004052506387102417,21,227.02,227.94,9766604.0
MCB,2024,8,-0.0598403088532069,21,227.94,214.3,7061999.0
MCB,2024,9,0.12179188054129719,20,214.3,240.4,6596133.0
MCB,2024,10,0.015515806988352754,23,240.4,244.13,6175513.0
MCB,2024,11,0.1111293163478475,21,244.13,271.26,16799099.0
MCB,2024,12,0.03701246037012473,21,271.26,281.3,16849516.0
MCB,2025,1,0.0083185211517951,23,281.3,283.64,6990445.0
MCB,2025,2,0.008884501480750373,19,283.64,286.16,6676675.0
MCB,2025,3,-0.019220016773832782,19,286.16,280.66,6477445.0
MCB,2025,4,-0.04097484500819493,20,280.66,269.16,21777930.0
MCB,2025,5,0.02834745133006389,20,269.16,276.79,13095207.0
MCB,2025,6,0.041728386141117735,19,276.79,288.34,14206115.0
MCB,2025,7,0.18963723382118336,23,288.34,343.02,16059233.0
MCB,2025,8,0.030814529765028187,20,343.02,353.59,16038896.0
MCB,2025,9,0.00958737520857511,22,353.59,356.98,8571468.0
MCB,2025,10,0.018740545688834098,23,356.98,363.67,19405199.0
MCB,2025,11,-0.01091649022465424,20,363.67,359.7,7069143.0
MCB,2025,12,0.0547122602168475,22,359.7,379.38,9930519.0
MCB,2026,1,0.07354104064526323,22,379.38,407.28,16223010.0
MCB,2026,2,-0.02465134551168724,19,407.28,397.24,14664664.0
MCB,2026,3,-0.07579800624307731,20,397.24,367.13,13101875.0
MCB,2026,4,0.07406095933320622,22,367.13,394.32,8861322.0
MCB,2026,5,0.04808277541083372,17,394.32,413.28,9463046.0
MCB,2026,6,-0.01880081300813008,20,413.28,405.51,7141239.0
MCB,2026,7,0.007792656161377032,23,405.51,408.67,11188709.0
MCB,2026,8,-0.0020065089191768637,1,408.67,407.85,196723.0
MCBAH,2013,12,,18,,14.82,99500.0
MCBAH,2014,1,0.07962213225371118,21,14.82,16.0,764500.0
MCBAH,2014,2,-0.09375,16,16.0,14.5,1189000.0
MCBAH,2014,3,0.10344827586206895,19,14.5,16.0,134000.0
MCBAH,2014,4,-0.043749999999999956,21,16.0,15.3,142000.0
MCBAH,2014,5,0.05816993464052289,20,15.3,16.19,174000.0
MCBAH,2014,6,0.0030883261272387497,15,16.19,16.24,88000.0
MCBAH,2014,7,0.0,12,16.24,16.24,68000.0
MCBAH,2014,8,-0.03325123152709353,16,16.24,15.7,156000.0
MCBAH,2014,9,0.06942675159235678,19,15.7,16.79,774500.0
MCBAH,2014,10,-0.032162001191185174,19,16.79,16.25,1744000.0
MCBAH,2014,11,0.16799999999999993,18,16.25,18.98,1541500.0
MCBAH,2014,12,0.21180189673340366,21,18.98,23.0,3492500.0
MCBAH,2015,1,0.14782608695652177,21,23.0,26.4,518000.0
MCBAH,2015,2,0.09848484848484862,18,26.4,29.0,2835500.0
MCBAH,2015,3,-0.06482758620689655,15,29.0,27.12,321000.0
MCBAH,2015,4,0.15707964601769908,18,27.12,31.38,674500.0
MCBAH,2015,5,0.010197578075207048,14,31.38,31.7,792500.0
MCBAH,2015,6,-0.05362776025236593,19,31.7,30.0,267000.0
MCBAH,2015,7,-0.033333333333333326,17,30.0,29.0,189500.0
MCBAH,2015,8,-0.022758620689655173,18,29.0,28.34,397000.0
MCBAH,2015,9,0.040931545518701595,19,28.34,29.5,770000.0
MCBAH,2015,10,0.05118644067796607,14,29.5,31.01,1923500.0
MCBAH,2015,11,-0.1144792002579813,15,31.01,27.46,909000.0
MCBAH,2015,12,0.10342316096139847,17,27.46,30.3,369500.0
MCBAH,2016,1,0.006270627062706202,13,30.3,30.49,1050500.0
MCBAH,2016,2,-0.0488684814693342,15,30.49,29.0,599500.0
MCBAH,2016,3,-0.0820689655172413,9,29.0,26.62,25500.0
MCBAH,2016,4,0.021788129226145703,9,26.62,27.2,356000.0
MCBAH,2016,5,-0.06213235294117636,13,27.2,25.51,734000.0
MCBAH,2016,6,0.04076832614660919,14,25.51,26.55,327500.0
MCBAH,2016,7,0.0734463276836157,9,26.55,28.5,83000.0
MCBAH,2016,8,0.03508771929824572,14,28.5,29.5,184000.0
MCBAH,2016,9,0.025423728813559254,6,29.5,30.25,25000.0
MCBAH,2016,10,-0.04330578512396688,14,30.25,28.94,1023500.0
MCBAH,2016,11,-0.03248099516240499,15,28.94,28.0,47500.0
MCBAH,2016,12,0.017857142857142794,16,28.0,28.5,65500.0
MCBAH,2017,1,0.1926315789473685,22,28.5,33.99,2706500.0
MCBAH,2017,2,-0.07325684024713153,18,33.99,31.5,733500.0
MCBAH,2017,3,-0.07460317460317467,16,31.5,29.15,605000.0
MCBAH,2017,4,-0.0315608919382504,17,29.15,28.23,2070000.0
MCBAH,2017,5,0.009564293304994642,20,28.23,28.5,308500.0
MCBAH,2017,6,0.0,17,28.5,28.5,133500.0
MCBAH,2017,7,-0.02350877192982459,18,28.5,27.83,1320500.0
MCBAH,2017,8,-0.14552641034854463,16,27.83,23.78,346500.0
MCBAH,2017,9,0.08704793944491174,12,23.78,25.85,41000.0
MCBAH,2017,10,-0.07195357833655713,16,25.85,23.99,432500.0
MCBAH,2017,11,-0.010421008753647376,12,23.99,23.74,65500.0
MCBAH,2017,12,0.17944397641112064,14,23.74,28.0,101000.0
MCBAH,2018,1,0.0,16,28.0,28.0,200000.0
MCBAH,2018,2,-0.06285714285714294,10,28.0,26.24,68000.0
MCBAH,2018,3,-0.08993902439024393,13,26.24,23.88,44000.0
MCBAH,2018,4,-0.02010050251256279,11,23.88,23.4,26000.0
MCBAH,2018,5,-0.11111111111111105,10,23.4,20.8,25000.0
MCBAH,2018,6,-0.03846153846153855,8,20.8,20.0,16500.0
MCBAH,2018,7,0.10050000000000003,8,20.0,22.01,511500.0
MCBAH,2018,8,-0.00045433893684698745,6,22.01,22.0,7000.0
MCBAH,2018,9,-0.00454545454545463,10,22.0,21.9,41500.0
MCBAH,2018,10,-0.041095890410958846,13,21.9,21.0,285500.0
MCBAH,2018,11,0.10904761904761906,17,21.0,23.29,264000.0
MCBAH,2018,12,0.0734220695577501,12,23.29,25.0,27500.0
MCBAH,2019,1,0.09519999999999995,13,25.0,27.38,116000.0
MCBAH,2019,2,-0.12892622352081806,7,27.38,23.85,28500.0
MCBAH,2019,3,0.0448637316561844,6,23.85,24.92,235500.0
MCBAH,2019,4,-0.0393258426966292,7,24.92,23.94,25000.0
MCBAH,2019,5,-0.039682539682539764,7,23.94,22.99,13500.0
MCBAH,2019,6,0.0,3,22.99,22.99,21000.0
MCBAH,2019,7,-0.010439321444106087,9,22.99,22.75,227500.0
MCBAH,2019,8,-0.05450549450549447,2,22.75,21.51,11000.0
MCBAH,2019,9,-0.023709902370990354,12,21.51,21.0,233000.0
MCBAH,2019,10,0.13095238095238093,10,21.0,23.75,136000.0
MCBAH,2019,11,-0.0736842105263158,11,23.75,22.0,426500.0
MCBAH,2019,12,-0.00045454545454548523,11,22.0,21.99,398000.0
MCBAH,2020,1,-0.05638926784902221,8,21.99,20.75,9000.0
MCBAH,2020,2,0.06024096385542177,7,20.75,22.0,49500.0
MCBAH,2020,3,-0.09999999999999998,15,22.0,19.8,38500.0
MCBAH,2020,4,-0.03080808080808073,11,19.8,19.19,50500.0
MCBAH,2020,5,0.17248566961959355,9,19.19,22.5,202500.0
MCBAH,2020,6,0.015111111111111075,15,22.5,22.84,957000.0
MCBAH,2020,7,0.13309982486865146,16,22.84,25.88,350000.0
MCBAH,2020,8,0.20710973724884085,16,25.88,31.24,249000.0
MCBAH,2020,9,-0.0390524967989756,17,31.24,30.02,460000.0
MCBAH,2020,10,-0.14990006662225186,15,30.02,25.52,70500.0
MCBAH,2020,11,0.22609717868338564,20,25.52,31.29,543000.0
MCBAH,2020,12,-0.10226909555768615,16,31.29,28.09,79000.0
MCBAH,2021,1,0.08579565681737278,15,28.09,30.5,317000.0
MCBAH,2021,2,0.14754098360655732,15,30.5,35.0,347500.0
MCBAH,2021,3,0.08571428571428563,15,35.0,38.0,64500.0
MCBAH,2021,4,-0.0786842105263158,5,38.0,35.01,13000.0
MCBAH,2021,5,0.19337332190802647,6,35.01,41.78,30500.0
MCBAH,2021,6,-0.12039253231211111,15,41.78,36.75,54500.0
MCBAH,2021,7,-0.0680272108843537,17,36.75,34.25,425000.0
MCBAH,2021,8,0.051094890510948954,17,34.25,36.0,168500.0
MCBAH,2021,9,-0.057499999999999996,19,36.0,33.93,269500.0
MCBAH,2021,10,-0.12319481284998524,19,33.93,29.75,269500.0
MCBAH,2021,11,-0.06487394957983195,15,29.75,27.82,94500.0
MCBAH,2021,12,0.2753414809489574,19,27.82,35.48,3020500.0
MCBAH,2022,1,-0.13331454340473503,11,35.48,30.75,1185000.0
MCBAH,2022,2,-0.08910569105691046,16,30.75,28.01,331500.0
MCBAH,2022,3,-0.05390931810067834,16,28.01,26.5,48500.0
MCBAH,2022,4,-0.056226415094339566,17,26.5,25.01,75500.0
MCBAH,2022,5,0.020791683326669252,13,25.01,25.53,108500.0
MCBAH,2022,6,-0.14610262436349397,18,25.53,21.8,184000.0
MCBAH,2022,7,-0.02110091743119269,15,21.8,21.34,463000.0
MCBAH,2022,8,0.05435801312089983,19,21.34,22.5,198500.0
MCBAH,2022,9,-0.022222222222222254,15,22.5,22.0,38500.0
MCBAH,2022,10,-0.05681818181818177,9,22.0,20.75,95000.0
MCBAH,2022,11,0.023132530120481887,8,20.75,21.23,59500.0
MCBAH,2022,12,0.007536504945831357,11,21.23,21.39,373000.0
MCBAH,2023,1,0.07246376811594213,20,21.39,22.94,477000.0
MCBAH,2023,2,-0.08456843940714909,13,22.94,21.0,187000.0
MCBAH,2023,3,0.08523809523809511,9,21.0,22.79,82000.0
MCBAH,2023,4,-0.05660377358490565,9,22.79,21.5,23500.0
MCBAH,2023,5,0.06930232558139537,19,21.5,22.99,101500.0
MCBAH,2023,6,0.005654632448890862,9,22.99,23.12,206500.0
MCBAH,2023,7,0.09948096885813151,19,23.12,25.42,1192000.0
MCBAH,2023,8,-0.06372934697088906,22,25.42,23.8,1693000.0
MCBAH,2023,9,0.008403361344537785,1,23.8,24.0,3000.0
MCBIM,2023,9,,19,,26.42,445500.0
MCBIM,2023,10,-0.09462528387585167,22,26.42,23.92,836000.0
MCBIM,2023,11,0.12792642140468224,21,23.92,26.98,1175500.0
MCBIM,2023,12,0.048925129725722716,20,26.98,28.3,690500.0
MCBIM,2024,1,0.054416961130742125,21,28.3,29.84,435000.0
MCBIM,2024,2,-0.07004021447721176,19,29.84,27.75,1020000.0
MCBIM,2024,3,0.027027027027026973,18,27.75,28.5,178500.0
MCBIM,2024,4,0.08280701754385955,17,28.5,30.86,185000.0
MCBIM,2024,5,0.05314322747893718,20,30.86,32.5,249188.0
MCBIM,2024,6,0.015692307692307672,17,32.5,33.01,125233.0
MCBIM,2024,7,0.21963041502574976,21,33.01,40.26,294320.0
MCBIM,2024,8,-0.018877297565822126,21,40.26,39.5,143104.0
MCBIM,2024,9,-0.08886075949367078,20,39.5,35.99,190097.0
MCBIM,2024,10,0.10725201444845789,22,35.99,39.85,233611.0
MCBIM,2024,11,0.5058971141781681,21,39.85,60.01,441429.0
MCBIM,2024,12,0.1148141976337278,21,60.01,66.9,380771.0
MCBIM,2025,1,0.05366218236173381,23,66.9,70.49,174295.0
MCBIM,2025,2,0.13633139452404586,19,70.49,80.1,350544.0
MCBIM,2025,3,0.014107365792759063,18,80.1,81.23,65569.0
MCBIM,2025,4,0.0710328696294471,20,81.23,87.0,135980.0
MCBIM,2025,5,0.19183908045977005,20,87.0,103.69,96907.0
MCBIM,2025,6,0.2715787443340727,19,103.69,131.85,572557.0
MCBIM,2025,7,0.0921501706484642,23,131.85,144.0,435022.0
MCBIM,2025,8,-0.07736111111111099,20,144.0,132.86,315913.0
MCBIM,2025,9,0.37400270961914783,22,132.86,182.55,184924.0
MCBIM,2025,10,0.19413859216652973,23,182.55,217.99,323901.0
MCBIM,2025,11,-0.04958943070783062,20,217.99,207.18,46440.0
MCBIM,2025,12,0.06491939376387679,22,207.18,220.63,82558.0
