ticker,year,month,volume_tl
HEKTS,2010,1,46646840.0
HEKTS,2010,2,38226074.0
HEKTS,2010,3,36014475.0
HEKTS,2010,4,58997760.0
HEKTS,2010,5,191957455.0
HEKTS,2010,6,66668555.85
HEKTS,2010,7,99088848.0
HEKTS,2010,8,67121911.0
HEKTS,2010,9,44651651.0
HEKTS,2010,10,128926032.0
HEKTS,2010,11,58374242.0
HEKTS,2010,12,58288899.0
HEKTS,2011,1,61290295.0
HEKTS,2011,2,45298912.0
HEKTS,2011,3,31505017.0
HEKTS,2011,4,47749601.0
HEKTS,2011,5,25327951.0
HEKTS,2011,6,18503497.0
HEKTS,2011,7,21060499.0
HEKTS,2011,8,18604294.0
HEKTS,2011,9,17710685.0
HEKTS,2011,10,21478609.0
HEKTS,2011,11,10295209.0
HEKTS,2011,12,6066425.0
HEKTS,2012,1,6658837.88
HEKTS,2012,2,19836012.0
HEKTS,2012,3,27971154.0
HEKTS,2012,4,23887734.0
HEKTS,2012,5,9867654.0
HEKTS,2012,6,11011462.86
HEKTS,2012,7,6562862.0
HEKTS,2012,8,59178449.96
HEKTS,2012,9,26005834.0
HEKTS,2012,10,10259311.0
HEKTS,2012,11,29818031.0
HEKTS,2012,12,18692117.0
HEKTS,2013,1,18547099.2
HEKTS,2013,2,9164607.0
HEKTS,2013,3,30415882.0
HEKTS,2013,4,13738965.0
HEKTS,2013,5,17755017.0
HEKTS,2013,6,8238167.0
HEKTS,2013,7,5367634.0
HEKTS,2013,8,6787215.0
HEKTS,2013,9,10376249.0
HEKTS,2013,10,19809119.0
HEKTS,2013,11,6405406.0
HEKTS,2013,12,6402621.69
HEKTS,2014,1,3048675.0
HEKTS,2014,2,13279835.0
HEKTS,2014,3,5621254.0
HEKTS,2014,4,13949290.68
HEKTS,2014,5,20676547.0
HEKTS,2014,6,16016647.0
HEKTS,2014,7,14067335.0
HEKTS,2014,8,15469490.0
HEKTS,2014,9,18034321.0
HEKTS,2014,10,16280202.0
HEKTS,2014,11,14038825.0
HEKTS,2014,12,16597891.0
HEKTS,2015,1,18174314.0
HEKTS,2015,2,16592422.0
HEKTS,2015,3,8870908.0
HEKTS,2015,4,17415986.0
HEKTS,2015,5,16153857.0
HEKTS,2015,6,5710028.0
HEKTS,2015,7,4983864.0
HEKTS,2015,8,6994424.0
HEKTS,2015,9,3384086.0
HEKTS,2015,10,6977066.0
HEKTS,2015,11,11427926.0
HEKTS,2015,12,8569095.0
HEKTS,2016,1,5194413.0
HEKTS,2016,2,6567360.0
HEKTS,2016,3,11603012.0
HEKTS,2016,4,10952565.35
HEKTS,2016,5,101481430.0
HEKTS,2016,6,9230294.0
HEKTS,2016,7,17494082.0
HEKTS,2016,8,14901271.0
HEKTS,2016,9,13704897.0
HEKTS,2016,10,15146301.0
HEKTS,2016,11,18565774.0
HEKTS,2016,12,9150145.0
HEKTS,2017,1,24393724.0
HEKTS,2017,2,37798600.0
HEKTS,2017,3,37358374.0
HEKTS,2017,4,51551991.0
HEKTS,2017,5,56884773.0
HEKTS,2017,6,27100177.0
HEKTS,2017,7,55678821.0
HEKTS,2017,8,49049329.0
HEKTS,2017,9,190607387.0
HEKTS,2017,10,93705030.0
HEKTS,2017,11,43052260.0
HEKTS,2017,12,34813514.0
HEKTS,2018,1,111114202.0
HEKTS,2018,2,147384700.91
HEKTS,2018,3,159701113.0
HEKTS,2018,4,108755287.0
HEKTS,2018,5,73675367.02
HEKTS,2018,6,77533273.0
HEKTS,2018,7,94689872.0
HEKTS,2018,8,94730207.0
HEKTS,2018,9,90098793.56
HEKTS,2018,10,90681179.0
HEKTS,2018,11,52060278.0
HEKTS,2018,12,34387945.0
HEKTS,2019,1,67774519.0
HEKTS,2019,2,93250823.0
HEKTS,2019,3,74330761.0
HEKTS,2019,4,100019095.0
HEKTS,2019,5,104687170.08
HEKTS,2019,6,101994201.0
HEKTS,2019,7,262952071.0
HEKTS,2019,8,170011106.0
HEKTS,2019,9,72040012.0
HEKTS,2019,10,100913854.86
HEKTS,2019,11,425038181.0
HEKTS,2019,12,290499173.87
HEKTS,2020,1,826221572.45
HEKTS,2020,2,588980737.0
HEKTS,2020,3,659819972.0
HEKTS,2020,4,1652980199.0
HEKTS,2020,5,1806278736.0
HEKTS,2020,6,1282587542.0
HEKTS,2020,7,1561318039.0
HEKTS,2020,8,1399882793.0
HEKTS,2020,9,1271279440.0
HEKTS,2020,10,1876864241.0
HEKTS,2020,11,1365218271.0
HEKTS,2020,12,4704335197.0
HEKTS,2021,1,7661296208.0
HEKTS,2021,2,6025495721.0
HEKTS,2021,3,4782262374.0
HEKTS,2021,4,2227487414.0
HEKTS,2021,5,3230083721.0
HEKTS,2021,6,1465090642.0
HEKTS,2021,7,736808071.0
HEKTS,2021,8,1213196742.0
HEKTS,2021,9,1700925009.0
HEKTS,2021,10,1490660155.0
HEKTS,2021,11,6303935283.0
HEKTS,2021,12,11776015505.0
HEKTS,2022,1,5982220153.0
HEKTS,2022,2,3703563862.0
HEKTS,2022,3,9485952274.0
HEKTS,2022,4,14510377391.0
HEKTS,2022,5,15341407499.0
HEKTS,2022,6,18296896391.0
HEKTS,2022,7,9911191676.0
HEKTS,2022,8,21139358440.0
HEKTS,2022,9,26424842055.0
HEKTS,2022,10,30001126358.0
HEKTS,2022,11,40446103474.0
HEKTS,2022,12,12804844787.0
HEKTS,2023,1,6848957070.0
HEKTS,2023,2,11664917976.0
HEKTS,2023,3,16155072191.0
HEKTS,2023,4,15769460947.0
HEKTS,2023,5,14873441259.0
HEKTS,2023,6,19592492172.0
HEKTS,2023,7,30830970802.0
HEKTS,2023,8,35063793431.0
HEKTS,2023,9,36845871540.0
HEKTS,2023,10,30712671160.0
HEKTS,2023,11,22137546846.0
HEKTS,2023,12,20301760545.0
HEKTS,2024,1,22025943094.0
HEKTS,2024,2,36583281311.0
HEKTS,2024,3,28532289429.0
HEKTS,2024,4,11307068466.0
HEKTS,2024,5,16441135422.0
HEKTS,2024,6,7955569994.0
HEKTS,2024,7,13273018609.0
HEKTS,2024,8,6859661027.0
HEKTS,2024,9,21359293121.0
HEKTS,2024,10,14921234004.0
HEKTS,2024,11,16228149879.0
HEKTS,2024,12,14390775845.0
HEKTS,2025,1,17778054564.0
HEKTS,2025,2,10543321718.0
HEKTS,2025,3,10986362060.0
HEKTS,2025,4,6375926445.0
HEKTS,2025,5,4584301593.0
HEKTS,2025,6,3840450182.0
HEKTS,2025,7,13215325567.0
HEKTS,2025,8,40137340711.0
HEKTS,2025,9,19171448816.0
HEKTS,2025,10,11336005643.0
HEKTS,2025,11,8802712856.0
HEKTS,2025,12,7502770147.0
HEKTS,2026,1,8564263978.0
HEKTS,2026,2,13336323250.0
HEKTS,2026,3,8110110518.42
HEKTS,2026,4,15128032981.9
HEKTS,2026,5,41181104738.0
HEKTS,2026,6,54072105569.0
HEKTS,2026,7,27232392201.0
HEKTS,2026,8,1228378686.0
HKTM,2022,8,892550708.98
HKTM,2022,9,2130682538.0
HKTM,2022,10,1579615538.0
HKTM,2022,11,3908168261.0
HKTM,2022,12,1008708797.0
HKTM,2023,1,2383105355.0
HKTM,2023,2,806122496.0
HKTM,2023,3,1174557405.0
HKTM,2023,4,834540124.0
HKTM,2023,5,453602817.0
HKTM,2023,6,723595663.0
HKTM,2023,7,3236163773.0
HKTM,2023,8,5376172669.0
HKTM,2023,9,1623349137.0
HKTM,2023,10,2481470915.0
HKTM,2023,11,951315492.0
HKTM,2023,12,366404078.0
HKTM,2024,1,446171351.0
HKTM,2024,2,3579522114.0
HKTM,2024,3,1205196885.0
HKTM,2024,4,742355568.0
HKTM,2024,5,582955198.0
HKTM,2024,6,238509755.0
HKTM,2024,7,1031315846.0
HKTM,2024,8,4115802172.0
HKTM,2024,9,1270087731.0
HKTM,2024,10,801807235.0
HKTM,2024,11,621374873.0
HKTM,2024,12,874758102.0
HKTM,2025,1,1732093665.0
HKTM,2025,2,649354975.0
HKTM,2025,3,1611271468.0
HKTM,2025,4,2175728266.0
HKTM,2025,5,1812944375.0
HKTM,2025,6,415175308.0
HKTM,2025,7,996717432.0
HKTM,2025,8,1982738191.0
HKTM,2025,9,3111550769.0
HKTM,2025,10,1106225531.0
HKTM,2025,11,763918179.0
HKTM,2025,12,653033047.0
HKTM,2026,1,769432890.0
HKTM,2026,2,1953025119.0
HKTM,2026,3,856348604.87
HKTM,2026,4,4476078554.25
HKTM,2026,5,1756431896.0
HKTM,2026,6,1988501195.0
HKTM,2026,7,1142520359.0
HKTM,2026,8,54359378.0
HLGYO,2013,2,132702144.0
HLGYO,2013,3,89682081.0
HLGYO,2013,4,53731519.0
HLGYO,2013,5,143796514.0
HLGYO,2013,6,72207558.0
HLGYO,2013,7,32058421.0
HLGYO,2013,8,33198702.0
HLGYO,2013,9,82705394.0
HLGYO,2013,10,58252741.0
HLGYO,2013,11,59038842.0
HLGYO,2013,12,88985484.37
HLGYO,2014,1,14003727.0
HLGYO,2014,2,13202156.0
HLGYO,2014,3,23291579.0
HLGYO,2014,4,80766544.48
HLGYO,2014,5,73569225.0
HLGYO,2014,6,80388520.0
HLGYO,2014,7,52003559.0
HLGYO,2014,8,76505900.0
HLGYO,2014,9,96865776.0
HLGYO,2014,10,80789702.0
HLGYO,2014,11,115751991.0
HLGYO,2014,12,110994334.0
HLGYO,2015,1,167613563.0
HLGYO,2015,2,113767554.0
HLGYO,2015,3,99599507.0
HLGYO,2015,4,75044939.0
HLGYO,2015,5,81373384.0
HLGYO,2015,6,43986942.0
HLGYO,2015,7,41820450.0
HLGYO,2015,8,27417545.0
HLGYO,2015,9,53223298.0
HLGYO,2015,10,51650780.0
HLGYO,2015,11,70883149.0
HLGYO,2015,12,63387904.0
HLGYO,2016,1,40706274.0
HLGYO,2016,2,30317263.0
HLGYO,2016,3,59339383.0
HLGYO,2016,4,63374463.07
HLGYO,2016,5,41094157.0
HLGYO,2016,6,52827679.0
HLGYO,2016,7,46431941.0
HLGYO,2016,8,38608054.0
HLGYO,2016,9,37213567.0
HLGYO,2016,10,80343340.0
HLGYO,2016,11,59537611.0
HLGYO,2016,12,60901725.0
HLGYO,2017,1,138722146.0
HLGYO,2017,2,111865773.0
HLGYO,2017,3,86528350.0
HLGYO,2017,4,44796848.0
HLGYO,2017,5,180936257.0
HLGYO,2017,6,118071287.0
HLGYO,2017,7,182211663.0
HLGYO,2017,8,183009859.0
HLGYO,2017,9,116877818.0
HLGYO,2017,10,90480402.0
HLGYO,2017,11,163210356.0
HLGYO,2017,12,87433077.0
HLGYO,2018,1,79778292.0
HLGYO,2018,2,77167663.44
HLGYO,2018,3,34068977.0
HLGYO,2018,4,202956794.0
HLGYO,2018,5,47383357.43
HLGYO,2018,6,31313956.0
HLGYO,2018,7,89910998.0
HLGYO,2018,8,52254208.0
HLGYO,2018,9,40459006.55
HLGYO,2018,10,73585175.0
HLGYO,2018,11,67861927.0
HLGYO,2018,12,125440293.0
HLGYO,2019,1,57795789.0
HLGYO,2019,2,50213869.0
HLGYO,2019,3,47916144.0
HLGYO,2019,4,589030767.0
HLGYO,2019,5,502762828.68
HLGYO,2019,6,113193574.0
HLGYO,2019,7,151424675.0
HLGYO,2019,8,86076201.0
HLGYO,2019,9,135201125.0
HLGYO,2019,10,104187138.07
HLGYO,2019,11,189961172.0
HLGYO,2019,12,220047017.14
HLGYO,2020,1,698069487.0
HLGYO,2020,2,980667434.0
HLGYO,2020,3,445771627.0
HLGYO,2020,4,460741576.0
HLGYO,2020,5,518490153.0
HLGYO,2020,6,2009827357.0
HLGYO,2020,7,2318767056.0
HLGYO,2020,8,2053958420.0
HLGYO,2020,9,3849626364.0
HLGYO,2020,10,3456946309.0
HLGYO,2020,11,3629264035.0
HLGYO,2020,12,5072458409.0
HLGYO,2021,1,5885964004.0
HLGYO,2021,2,3291814937.0
HLGYO,2021,3,1842226661.0
HLGYO,2021,4,1158069443.0
HLGYO,2021,5,501140947.0
HLGYO,2021,6,560381416.0
HLGYO,2021,7,421136929.0
HLGYO,2021,8,442295512.0
HLGYO,2021,9,835942144.0
HLGYO,2021,10,1042166128.0
HLGYO,2021,11,888393561.0
HLGYO,2021,12,1231828909.0
HLGYO,2022,1,1524268501.0
HLGYO,2022,2,596632265.0
HLGYO,2022,3,984910579.0
HLGYO,2022,4,2054502998.0
HLGYO,2022,5,1556492779.0
HLGYO,2022,6,1469028046.0
HLGYO,2022,7,1264582513.0
HLGYO,2022,8,3533702135.0
HLGYO,2022,9,5706152126.0
HLGYO,2022,10,3628245872.0
HLGYO,2022,11,6301280883.0
HLGYO,2022,12,7498897086.0
HLGYO,2023,1,5981962058.0
HLGYO,2023,2,1647549861.0
HLGYO,2023,3,2079449106.0
HLGYO,2023,4,1565375318.0
HLGYO,2023,5,1296957935.0
HLGYO,2023,6,1665484578.0
HLGYO,2023,7,3278123364.0
HLGYO,2023,8,5876703363.0
HLGYO,2023,9,5088566628.0
HLGYO,2023,10,2584655636.0
HLGYO,2023,11,1179082439.0
HLGYO,2023,12,793072134.0
HLGYO,2024,1,2505970799.0
HLGYO,2024,2,3615544226.0
HLGYO,2024,3,1963754573.0
HLGYO,2024,4,1984550484.0
HLGYO,2024,5,2861891221.0
HLGYO,2024,6,1035623887.0
HLGYO,2024,7,2349223767.0
HLGYO,2024,8,934792321.0
HLGYO,2024,9,1698303199.0
HLGYO,2024,10,1252155141.0
HLGYO,2024,11,1632842825.0
HLGYO,2024,12,2536256906.0
HLGYO,2025,1,4394692458.0
HLGYO,2025,2,2080245599.0
HLGYO,2025,3,2802215407.0
HLGYO,2025,4,2021366240.0
HLGYO,2025,5,2465381152.0
HLGYO,2025,6,2156718781.0
HLGYO,2025,7,6445863242.0
HLGYO,2025,8,6403287505.0
HLGYO,2025,9,4464926345.0
HLGYO,2025,10,4292128371.0
HLGYO,2025,11,4250003400.0
HLGYO,2025,12,2688079138.0
HLGYO,2026,1,4748557303.0
HLGYO,2026,2,4439568663.0
HLGYO,2026,3,8167800821.9
HLGYO,2026,4,8118316900.84
HLGYO,2026,5,3109604020.0
HLGYO,2026,6,4990928970.0
HLGYO,2026,7,2130222241.0
HLGYO,2026,8,69064674.0
HOROZ,2024,6,7462247571.23
HOROZ,2024,7,4109470291.0
HOROZ,2024,8,6162096077.0
HOROZ,2024,9,4271920041.0
HOROZ,2024,10,3532864928.0
HOROZ,2024,11,3346397819.0
HOROZ,2024,12,3854748478.0
HOROZ,2025,1,2164320321.0
HOROZ,2025,2,1819882997.0
HOROZ,2025,3,2711760866.0
HOROZ,2025,4,1792822089.0
HOROZ,2025,5,1223554103.0
HOROZ,2025,6,904774020.0
HOROZ,2025,7,4036074957.0
HOROZ,2025,8,2376467433.0
HOROZ,2025,9,1838390260.0
HOROZ,2025,10,3164654374.0
HOROZ,2025,11,1222823794.0
HOROZ,2025,12,1387105756.0
HOROZ,2026,1,1100376859.0
HOROZ,2026,2,2409404639.0
HOROZ,2026,3,1419092185.3
HOROZ,2026,4,7521538919.4
HOROZ,2026,5,9422880675.0
HOROZ,2026,6,4936717343.0
HOROZ,2026,7,2415736603.0
HOROZ,2026,8,45350522.0
HRKET,2024,5,10194948159.0
HRKET,2024,6,13857076348.0
HRKET,2024,7,13020002729.0
HRKET,2024,8,15297867263.0
HRKET,2024,9,6686963735.0
HRKET,2024,10,4301576942.0
HRKET,2024,11,4727288426.0
HRKET,2024,12,4716336700.0
HRKET,2025,1,3182112172.0
HRKET,2025,2,1659522875.0
HRKET,2025,3,3080537551.0
HRKET,2025,4,2454566382.0
HRKET,2025,5,3986655266.0
HRKET,2025,6,4468958981.0
HRKET,2025,7,3787134070.0
HRKET,2025,8,3084060863.0
HRKET,2025,9,3375586228.0
HRKET,2025,10,1992142878.0
HRKET,2025,11,1348954476.0
HRKET,2025,12,1396855347.0
HRKET,2026,1,1795239167.0
HRKET,2026,2,1644585263.0
HRKET,2026,3,1140250794.1
HRKET,2026,4,1449150520.55
HRKET,2026,5,2999355328.0
HRKET,2026,6,14019956845.0
HRKET,2026,7,4789932219.0
HRKET,2026,8,80863942.0
HTTBT,2022,3,1788687980.0
HTTBT,2022,4,853479944.0
HTTBT,2022,5,484011042.0
HTTBT,2022,6,453106596.0
HTTBT,2022,7,452693971.0
HTTBT,2022,8,786350756.0
HTTBT,2022,9,435214907.0
HTTBT,2022,10,572656355.0
HTTBT,2022,11,1122445265.0
HTTBT,2022,12,735820985.0
HTTBT,2023,1,397853382.0
HTTBT,2023,2,218876275.0
HTTBT,2023,3,465004643.0
HTTBT,2023,4,120773370.0
HTTBT,2023,5,124178634.0
HTTBT,2023,6,350580594.0
HTTBT,2023,7,412127722.0
HTTBT,2023,8,410658747.0
HTTBT,2023,9,520160361.0
HTTBT,2023,10,429593239.0
HTTBT,2023,11,819318525.0
HTTBT,2023,12,508258296.0
HTTBT,2024,1,419719575.0
HTTBT,2024,2,1281374330.0
HTTBT,2024,3,930862093.0
HTTBT,2024,4,392886071.0
HTTBT,2024,5,548920854.0
HTTBT,2024,6,250164929.0
HTTBT,2024,7,369435778.0
HTTBT,2024,8,826012446.0
HTTBT,2024,9,631760729.0
HTTBT,2024,10,390766941.0
HTTBT,2024,11,772058630.0
HTTBT,2024,12,1224647712.0
HTTBT,2025,1,1205575057.0
HTTBT,2025,2,867815268.0
HTTBT,2025,3,1959494255.0
HTTBT,2025,4,1355611851.0
HTTBT,2025,5,721279865.0
HTTBT,2025,6,405666003.0
HTTBT,2025,7,723189928.0
HTTBT,2025,8,1400615745.0
HTTBT,2025,9,1170954271.0
HTTBT,2025,10,533757368.0
HTTBT,2025,11,785126464.0
HTTBT,2025,12,854742372.0
HTTBT,2026,1,1008727182.0
HTTBT,2026,2,1333274144.0
HTTBT,2026,3,894396984.68
HTTBT,2026,4,732695551.14
HTTBT,2026,5,532698804.0
HTTBT,2026,6,550189866.0
HTTBT,2026,7,451489628.0
HTTBT,2026,8,21989306.0
HUBVC,2008,1,793802.0
HUBVC,2008,2,366907.0
HUBVC,2008,3,156779.0
HUBVC,2008,4,467351.0
HUBVC,2008,5,567010.0
HUBVC,2008,6,622458.0
HUBVC,2008,7,585582.0
HUBVC,2008,8,1089950.0
HUBVC,2008,9,1787417.59
HUBVC,2008,10,439069.0
HUBVC,2008,11,462188.0
HUBVC,2008,12,566857.0
HUBVC,2009,1,844120.0
HUBVC,2009,2,204412.0
HUBVC,2009,3,275093.0
HUBVC,2009,4,607783.0
HUBVC,2009,5,395634.0
HUBVC,2009,6,1881792.0
HUBVC,2009,7,1291952.0
HUBVC,2009,8,362006.0
HUBVC,2009,9,766031.0
HUBVC,2009,10,479000.0
HUBVC,2009,11,702620.0
HUBVC,2009,12,1167239.0
HUBVC,2010,1,2820279.0
HUBVC,2010,2,4698887.0
HUBVC,2010,3,4138096.0
HUBVC,2010,4,5851964.0
HUBVC,2010,5,5370959.0
HUBVC,2010,6,5961845.73
HUBVC,2010,7,1756576.0
HUBVC,2010,8,421337.0
HUBVC,2010,9,3092223.0
HUBVC,2010,10,2357506.0
HUBVC,2010,11,486086.0
HUBVC,2010,12,1612979.0
HUBVC,2011,1,2866835.0
HUBVC,2011,2,1078897.0
HUBVC,2011,3,11618942.0
HUBVC,2011,4,9136451.0
HUBVC,2011,5,2496349.0
HUBVC,2011,6,10262908.0
HUBVC,2011,7,6974638.0
HUBVC,2011,8,6941817.0
HUBVC,2011,9,2967218.0
HUBVC,2011,10,2668348.0
HUBVC,2011,11,2008196.0
HUBVC,2011,12,3398546.0
HUBVC,2012,1,2077879.0
HUBVC,2012,2,3427191.0
HUBVC,2012,3,1454746.0
HUBVC,2012,4,2147000.0
HUBVC,2012,5,1569262.0
HUBVC,2012,6,2659136.98
HUBVC,2012,7,754883.0
HUBVC,2012,8,1630817.88
HUBVC,2012,9,415431.0
HUBVC,2012,10,329423.0
HUBVC,2012,11,134990.0
HUBVC,2012,12,61007.0
HUBVC,2013,1,597878.82
HUBVC,2013,2,53034.0
HUBVC,2013,3,39072.0
HUBVC,2013,4,97847.0
HUBVC,2013,5,69558.0
HUBVC,2013,6,119402.0
HUBVC,2013,7,131993.0
HUBVC,2013,8,302601.0
HUBVC,2013,9,79773.0
HUBVC,2013,10,16992.0
HUBVC,2013,11,368938.0
HUBVC,2013,12,3978422.13
HUBVC,2014,1,101589.0
HUBVC,2014,2,110711.0
HUBVC,2014,3,168774.0
HUBVC,2014,4,103307.2
HUBVC,2014,5,18310.0
HUBVC,2014,6,2406873.0
HUBVC,2014,7,1300365.0
HUBVC,2014,8,956536.0
HUBVC,2014,9,999482.0
HUBVC,2014,10,258437.0
HUBVC,2014,11,548258.0
HUBVC,2014,12,1341395.0
HUBVC,2015,1,219030.0
HUBVC,2015,2,210167.0
HUBVC,2015,3,77324.0
HUBVC,2015,4,13560527.0
HUBVC,2015,5,274277.0
HUBVC,2015,6,101898.0
HUBVC,2015,7,90572.0
HUBVC,2015,8,91994.0
HUBVC,2015,9,57975.0
HUBVC,2015,10,12175.0
HUBVC,2015,11,53315.0
HUBVC,2015,12,60532.0
HUBVC,2016,1,1288797.0
HUBVC,2016,2,43321.0
HUBVC,2016,3,6389090.0
HUBVC,2016,4,6043562.89
HUBVC,2016,5,5659072.0
HUBVC,2016,6,4681024.0
HUBVC,2016,7,2136129.0
HUBVC,2016,8,637804.0
HUBVC,2016,9,570474.0
HUBVC,2016,10,114510.0
HUBVC,2016,11,128929.0
HUBVC,2016,12,91216.0
HUBVC,2017,1,506966.0
HUBVC,2017,2,107492.0
HUBVC,2017,3,9683535.0
HUBVC,2017,4,1800475.0
HUBVC,2017,5,2063819.0
HUBVC,2017,6,407922.0
HUBVC,2017,7,1837755.0
HUBVC,2017,8,309361.0
HUBVC,2017,9,307160.0
HUBVC,2017,10,53216.0
HUBVC,2017,11,79388.0
HUBVC,2017,12,2751873.0
HUBVC,2018,1,293170.0
HUBVC,2018,2,204769.19
HUBVC,2018,3,2779136.0
HUBVC,2018,4,176662.0
HUBVC,2018,5,89922.68000000001
HUBVC,2018,6,47611.0
HUBVC,2018,7,86419.0
HUBVC,2018,8,58607.0
HUBVC,2018,9,40174.74
HUBVC,2018,10,128125.0
HUBVC,2018,11,13386001.0
HUBVC,2018,12,25266813.0
HUBVC,2019,1,22328618.0
HUBVC,2019,2,12267119.0
HUBVC,2019,3,21249423.0
HUBVC,2019,4,46453813.0
HUBVC,2019,5,15474663.52
HUBVC,2019,6,12992327.0
HUBVC,2019,7,14084767.0
HUBVC,2019,8,24217450.0
HUBVC,2019,9,74075371.0
HUBVC,2019,10,237868432.11
HUBVC,2019,11,404218167.0
HUBVC,2019,12,328943615.2
HUBVC,2020,1,1006833462.72
HUBVC,2020,2,852069204.0
HUBVC,2020,3,1544016563.0
HUBVC,2020,4,2755176828.0
HUBVC,2020,5,1683007425.0
HUBVC,2020,6,1217333087.0
HUBVC,2020,7,834037866.0
HUBVC,2020,8,690287753.0
HUBVC,2020,9,920246074.0
HUBVC,2020,10,821345089.0
HUBVC,2020,11,693421660.0
HUBVC,2020,12,1366560945.0
HUBVC,2021,1,1193602195.0
HUBVC,2021,2,632148784.0
HUBVC,2021,3,946809961.0
HUBVC,2021,4,389073510.0
HUBVC,2021,5,226315814.0
HUBVC,2021,6,248152688.0
HUBVC,2021,7,95721101.0
HUBVC,2021,8,214428195.0
HUBVC,2021,9,481676933.0
HUBVC,2021,10,275486678.0
HUBVC,2021,11,227745915.0
HUBVC,2021,12,395681049.0
HUBVC,2022,1,402816165.0
HUBVC,2022,2,129734043.0
HUBVC,2022,3,338786922.0
HUBVC,2022,4,167522867.0
HUBVC,2022,5,121989499.0
HUBVC,2022,6,157455897.0
HUBVC,2022,7,294338612.0
HUBVC,2022,8,321447385.0
HUBVC,2022,9,348283330.0
HUBVC,2022,10,525165857.0
HUBVC,2022,11,883472604.0
HUBVC,2022,12,643878897.0
HUBVC,2023,1,277616168.0
HUBVC,2023,2,96407345.0
HUBVC,2023,3,254308748.0
HUBVC,2023,4,384040312.0
HUBVC,2023,5,101739888.0
HUBVC,2023,6,232401094.0
HUBVC,2023,7,412736938.0
HUBVC,2023,8,1313683085.0
HUBVC,2023,9,1389490045.0
HUBVC,2023,10,967119554.0
HUBVC,2023,11,568671774.0
HUBVC,2023,12,954440492.0
HUBVC,2024,1,679183372.0
HUBVC,2024,2,3144237418.0
HUBVC,2024,3,975730579.0
HUBVC,2024,4,717842331.0
HUBVC,2024,5,794356881.0
HUBVC,2024,6,326371960.0
HUBVC,2024,7,665337779.0
HUBVC,2024,8,388370447.0
HUBVC,2024,9,232403683.0
HUBVC,2024,10,372176115.0
HUBVC,2024,11,558777174.0
HUBVC,2024,12,873350517.0
HUBVC,2025,1,142461582.0
HUBVC,2025,2,136348947.0
HUBVC,2025,3,101426480.0
HUBVC,2025,4,107551513.0
HUBVC,2025,5,94968257.0
HUBVC,2025,6,80249206.0
HUBVC,2025,7,587513091.0
HUBVC,2025,8,386747501.0
HUBVC,2025,9,591802765.0
HUBVC,2025,10,533178076.0
HUBVC,2025,11,393962622.0
HUBVC,2025,12,258448251.0
HUBVC,2026,1,294442166.0
HUBVC,2026,2,523011202.0
HUBVC,2026,3,369296547.9
HUBVC,2026,4,351841618.26
HUBVC,2026,5,177731102.0
HUBVC,2026,6,206935105.0
HUBVC,2026,7,139714287.0
HUBVC,2026,8,7807506.0
HUNER,2022,2,1898295600.0
HUNER,2022,3,3066070727.0
HUNER,2022,4,2428932937.0
HUNER,2022,5,826215490.0
HUNER,2022,6,925480681.0
HUNER,2022,7,927779055.0
HUNER,2022,8,2168871689.0
HUNER,2022,9,2976116081.0
HUNER,2022,10,6058660071.0
HUNER,2022,11,2963806621.0
HUNER,2022,12,2254686717.0
HUNER,2023,1,2840792060.0
HUNER,2023,2,1588651644.0
HUNER,2023,3,2340762644.0
HUNER,2023,4,994307191.0
HUNER,2023,5,707014220.0
HUNER,2023,6,736855525.0
HUNER,2023,7,4745511748.0
HUNER,2023,8,4262639184.0
HUNER,2023,9,3158171606.0
HUNER,2023,10,3398441895.0
HUNER,2023,11,989502560.0
HUNER,2023,12,601960270.0
HUNER,2024,1,1415040745.0
HUNER,2024,2,2943090556.0
HUNER,2024,3,1037943785.0
HUNER,2024,4,1895502949.0
HUNER,2024,5,3665181032.0
HUNER,2024,6,1683900477.0
HUNER,2024,7,1328073725.0
HUNER,2024,8,953336902.0
HUNER,2024,9,719596949.0
HUNER,2024,10,422507259.0
HUNER,2024,11,402394461.0
HUNER,2024,12,2524531565.0
HUNER,2025,1,1112313509.0
HUNER,2025,2,430937509.0
HUNER,2025,3,3540599307.0
HUNER,2025,4,3901004273.0
HUNER,2025,5,1428750290.0
HUNER,2025,6,913486891.0
HUNER,2025,7,5102656641.0
HUNER,2025,8,3092214789.0
HUNER,2025,9,2095312133.0
HUNER,2025,10,1378393181.0
HUNER,2025,11,979954601.0
HUNER,2025,12,1211142630.0
HUNER,2026,1,1211703705.0
HUNER,2026,2,1664127593.0
HUNER,2026,3,787502828.86
HUNER,2026,4,1203678891.94
HUNER,2026,5,4018423274.0
HUNER,2026,6,4165630355.0
HUNER,2026,7,3758301761.0
HUNER,2026,8,61206117.0
HURGZ,2008,1,93808561.0
HURGZ,2008,2,84666602.0
HURGZ,2008,3,72012471.0
HURGZ,2008,4,542315361.0
HURGZ,2008,5,256672386.0
HURGZ,2008,6,208191872.0
HURGZ,2008,7,456607082.0
HURGZ,2008,8,130453841.0
HURGZ,2008,9,93117426.92
HURGZ,2008,10,101181892.0
HURGZ,2008,11,131127230.0
HURGZ,2008,12,60232761.0
HURGZ,2009,1,94039870.0
HURGZ,2009,2,61875026.0
HURGZ,2009,3,42086832.0
HURGZ,2009,4,55804311.0
HURGZ,2009,5,205123536.0
HURGZ,2009,6,367022583.0
