country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
TR,KRTEK,2015,212871686,167964716.0,44906970,110588929,81084874,116240685,103362816.0,12877869,-11705346,33902101,27011822,100389081,
TR,KRTEK,2016,223629461,188901389.0,34728072,121423767,84447581,142942404,127310473.0,15631931,-10525077,27696943,36661945,100452894,0.0
TR,KRTEK,2017,249294611,200478419.0,48816192,129052937,117668570,197671927,160571026.0,37100901,-828093,9036328,46022235,116625070,0.0
TR,KRTEK,2018,315391907,257424569.0,57967338,189100000,161595937,259860663,200653711.0,59206952,10315649,29209195,61081584,123955700,0.0
TR,KRTEK,2019,356592943,295583880.0,61009063,224787892,186111849,294486231,252285134.0,42201097,3060841,27177814,78414121,128920523,0.0
TR,KRTEK,2020,536174138,392616803.0,143557335,293148478,233009774,316778201,241864820.0,74913381,19129830,42043737,84288243,225267749,0.0
TR,KRTEK,2021,749106711,533794617.0,215312094,497922886,427698265,534700032,387303676.0,147396356,68314521,29494328,202925627,230340876,0.0
TR,KRTEK,2022,2113924207,1116686548.0,997237659,1112146777,1006962921,2045035220,1403640745.0,641394475,165565471,95885064,337307207,952832192,0.0
TR,KRTEK,2023,2765459217,1120657873.0,1644801344,1209271239,799660783,2350071948,1920842314.0,429229634,200946534,69601357,589003912,1526355369,0.0
TR,KRTEK,2024,3818703385,2125633168.0,1693070217,1836162045,1589962963,2547295863,2387113617.0,160182246,-473544266,167383125,862193166,1944006043,0.0
TR,KRTEK,2025,3357929219,1482089276.0,1875839943,1362617786,919742748,2190200006,2050059052.0,140140953,18189938,61356386,588306707,1964436534,0.0
TR,KRVGD,2018,475812969,339119275.0,136693694,301027134,252483849,534216898,380840918.0,153375980,27823567,4691764,86807075,150399262,1100902.0
TR,KRVGD,2019,697732533,414164004.0,283568529,388120608,318945098,687362079,477049179.0,210312900,75958765,6676793,143735449,276255574,6106618.0
TR,KRVGD,2020,1392318078,552259700.0,840058378,832651371,404289030,1011944257,665286235.0,346658022,123369975,231838486,218764383,475620812,0.0
TR,KRVGD,2021,2885069392,1675556115.0,1209513277,1702508554,1465447727,1847720988,1311066997.0,536653991,112612323,259931734,610340291,890499583,24993750.0
TR,KRVGD,2022,8100019000,4271723000.0,3828296000,4244675000,3627265000,8668128000,6616666000.0,2051462000,11444000,495075000,1551969000,3163493000,79870000.0
TR,KRVGD,2023,12667036000,6555051000.0,6111985000,6186280000,5064043000,11849444000,8682028000.0,3167416000,368172000,483866000,2631857000,5260445000,99779000.0
TR,KRVGD,2024,16470506344,9305689328.0,7164817016,7596964584,7933992697,14870939258,10523688259.0,4347250998,-109152422,811853125,3353795239,7838899420,227259188.0
TR,KRVGD,2025,18206167873,10076633515.0,8129534358,8141025853,6309388542,17283420539,12299602275.0,4983818264,-94466183,584092114,3489697259,8993563158,0.0
TR,KSTUR,2013,34278830,3465657.0,30813173,11102967,3004118,16484087,10419262.0,6064825,6002021,9070336,798709,23118327,
TR,KSTUR,2014,38748729,6226885.0,32521844,12473845,6174663,19060278,12147987.0,6912291,5951323,7072321,0,26187828,
TR,KSTUR,2015,41626644,7294054.0,34332590,16537506,7059652,374149,2298380.0,-1924231,4026283,9670182,0,25021852,
TR,KSTUR,2016,34820006,1775862.0,33044144,10332012,1510746,9498098,9035521.0,462577,1385076,9387327,627976,24415568,2681293.0
TR,KSTUR,2017,38092824,2455293.0,35637531,13559024,2082941,15008026,10136178.0,4871848,5051382,12204180,806834,24465835,2467427.0
TR,KSTUR,2018,58108904,9120916.0,48987988,31402404,8637426,31966496,15934535.0,16031961,16143292,27614560,1572924,26633416,2883729.0
TR,KSTUR,2019,52995458,3686354.0,49309104,25082244,2982372,38510554,20531700.0,17978854,14039745,23429529,1306726,27824552,13721822.0
TR,KSTUR,2020,49757101,2357048.0,47400053,20558494,1779429,4146413,8427811.0,-4281398,1463376,17560840,1807423,27682041,3509726.0
TR,KSTUR,2021,67094118,3085997.0,64008121,39843483,2398297,19841101,13947612.0,5893489,16467340,37022313,1368173,25970586,0.0
TR,KSTUR,2022,416573683,83304576.0,333269107,156068103,42495926,189407405,97691325.0,91716080,58259851,117188944,7686000,259735768,0.0
TR,KSTUR,2023,649594156,27083648.0,622510508,215630314,23367080,373887803,185889003.0,187998800,230703099,195430229,14195208,384725291,0.0
TR,KSTUR,2024,880097803,36298722.0,843799081,322018274,30208824,482559767,285679589.0,196880178,93878776,281598113,27645668,510324190,0.0
TR,KSTUR,2025,1065268991,65220400.0,1000048591,387604299,53445252,538795412,365866534.0,172928878,99271372,332766602,33645551,631349829,0.0
TR,KTSKR,2018,161493843,72441800.0,89052043,142967521,67591183,130504417,104214250.0,26290167,18564794,53107951,63103253,14300338,28527087.0
TR,KTSKR,2019,206721774,102498180.0,104223594,190819484,96549009,193161078,155393044.0,37768034,34633788,115850704,60062289,11356656,18874772.0
TR,KTSKR,2020,831113830,261260833.0,569852997,238663319,142502268,226088971,181495925.0,44593046,31275117,164880067,71522269,391618550,31553632.0
TR,KTSKR,2021,943978877,305600176.0,638378701,285825386,171240140,265650742,220602454.0,45048288,101927240,163881862,93634274,384894717,36000000.0
TR,KTSKR,2022,4231631718,1468945617.0,2762686101,1506582952,882355763,1079685653,708091422.0,371594231,400602014,449485094,861037433,1785414647,0.0
TR,KTSKR,2023,6035853473,1863354439.0,4172499034,2016678434,975832727,2425362350,1998108251.0,427254099,341675195,1000310132,865191171,2714986571,237897114.0
TR,KTSKR,2024,8802467830,2650771639.0,6151696191,3145367838,1535295680,2542184090,2427867891.0,114316199,498724028,1815627790,1155140731,3664251246,0.0
TR,KTSKR,2025,8702863188,2407254833.0,6295608355,2522240773,1273863596,1610745391,1761379391.0,-150634000,-106888366,664872932,1747964989,3962551970,330120505.0
TR,KUTPO,2013,205686593,58980992.0,146705601,157212062,53639693,223452987,164568271.0,58884716,14397224,6209471,68825161,33016148,
TR,KUTPO,2014,267717909,69423714.0,198294195,179493548,58734441,284117529,189507994.0,94609535,53660552,5329635,84855561,71429533,
TR,KUTPO,2015,304358988,82980956.0,221378032,197338957,71069970,270207698,175232480.0,94975218,25511483,20284940,100123772,87170390,0.0
TR,KUTPO,2016,335874141,81488010.0,254386131,206414876,62653652,316354139,203018940.0,113335199,35553213,30200554,93885489,107537664,0.0
TR,KUTPO,2017,398644311,117380516.0,281263795,239869452,99376660,352841243,225018401.0,127822842,32215320,13772398,129570546,131854659,0.0
TR,KUTPO,2018,413903649,105699861.0,308203788,247380606,90101297,383759740,243606236.0,140153504,35141972,6555251,148597443,146613775,0.0
TR,KUTPO,2019,479510493,133571553.0,345938940,266203497,77254206,362943277,214120570.0,148822707,40524478,8499851,140250842,147868174,0.0
TR,KUTPO,2020,529540245,152868918.0,376671327,296305306,102279293,388349868,229554608.0,158795260,33252582,10212835,151970859,164017526,0.0
TR,KUTPO,2021,718674513,314578173.0,404096340,457041053,264813556,604087428,349640152.0,254447276,33988975,11122037,230420152,195511340,0.0
TR,KUTPO,2022,3049735647,1035155645.0,2014580002,1382327903,892121224,2607629368,1910178465.0,697450903,-19056032,45084264,653588874,1221928860,0.0
TR,KUTPO,2023,3943073593,994746007.0,2948327586,1490864768,799635357,3388262258,2105278783.0,1282983475,54285243,108882531,710108446,1789629446,0.0
TR,KUTPO,2024,5577957393,1421932788.0,4156024605,2183005075,1146360468,4311108321,2179759639.0,2131348683,304480891,150331124,1057218858,2660906283,0.0
TR,KUTPO,2025,5901792514,1095225505.0,4806567009,2492582209,644452063,4647762510,2901749708.0,1746012802,256619782,117457987,1389376250,2785814747,0.0
TR,KUVVA,2013,4612265,1121420.0,3490845,3063798,1022974,3568091,2030947.0,1537144,480297,279153,0,839870,
TR,KUVVA,2014,3466099,172233.0,3293866,1961558,144527,79175,8810.0,70365,-264249,19633,0,805384,
TR,KUVVA,2015,6110239,329577.0,5780662,4286249,269590,163677,152871.0,10806,-249066,4121319,0,1121650,
TR,KUVVA,2016,9687228,4729753.0,4957475,6886503,4691750,21260374,19525841.0,1734533,-1257082,129817,1397390,1820005,0.0
TR,KUVVA,2017,5866744,4184349.0,1682395,3649366,4062059,8727283,7953733.0,773550,-3172494,20131,406453,1583628,0.0
TR,KUVVA,2018,10932994,5076630.0,5856364,9323380,4827113,4027753,1836594.0,2191159,3121446,20526,0,1572213,0.0
TR,KUVVA,2019,4809698,6325131.0,-1515433,1023118,6266701,5212312,3561850.0,1650462,-7361939,15672,0,1504053,0.0
TR,KUVVA,2020,24700575,13361603.0,11338972,8141795,13260099,174660,117004.0,57656,2042730,28097,0,1446126,0.0
TR,KUVVA,2021,24485819,9602412.0,14883407,8175391,9475673,3601834,2867547.0,734287,606784,4805116,0,3176582,0.0
TR,KUVVA,2022,207737010,137195238.0,70541772,42256501,91758595,51879060,23170017.0,18018407,3444358,8534734,7796355,28848548,0.0
TR,KUVVA,2023,891749404,201192009.0,690557395,71494619,122304492,105857922,43263054.0,62594868,139791075,1268653,4199000,186191571,0.0
TR,KUVVA,2024,3740938790,2748878417.0,992060373,1075922192,2621863835,253471853,195929655.0,57542198,29096977,30877999,315057828,1469918728,0.0
TR,KUVVA,2025,2852326540,2386999778.0,465326762,674750926,2026155305,1057639841,926020679.0,131619162,-226117734,3681583,171204068,1366924843,0.0
TR,KUYAS,2013,204186276,121095226.0,83091050,108255279,65655929,75810035,54156448.0,21653587,10824455,1373157,94011263,76000332,
TR,KUYAS,2014,188347428,106628142.0,81719286,89778917,57046142,44630081,32694053.0,11936028,-424169,14811986,62464353,43618722,
TR,KUYAS,2015,184302321,93713632.0,90588689,75797991,39413297,36016319,23807276.0,12209043,582381,14220131,41091553,43497192,
TR,KUYAS,2016,231435973,140598638.0,90837335,86639814,51168784,22276825,5984765.0,16292060,266311,15320647,41061219,45088698,0.0
TR,KUYAS,2017,240817745,165350704.0,75467041,103077824,110590819,31362038,24401481.0,6960557,-14502299,953618,41471218,45144926,1149996.0
TR,KUYAS,2018,245940999,167009658.0,78931341,90420700,103667405,36155842,12121072.0,24034770,-7666065,10422182,31041052,51725962,0.0
TR,KUYAS,2019,211711936,139844856.0,71867080,59028826,39886983,17248408,12304645.0,4943763,-16199701,3526496,21953101,53287452,0.0
TR,KUYAS,2020,279496200,107737163.0,171759037,42941679,22737327,6667784,2961758.0,3706026,9877822,24061762,8650644,87340100,0.0
TR,KUYAS,2021,430848134,144909825.0,285938309,91897051,51031163,71874337,46307608.0,25566729,127295405,58298393,0,87063533,0.0
TR,KUYAS,2022,1254731703,199711118.0,1055020585,278456791,87766494,578307719,386289366.0,192018353,-77718978,30853874,0,146355339,0.0
TR,KUYAS,2023,2260020750,422741298.0,1837279452,997614972,281572685,908611691,526382464.0,382229227,190144292,146190308,22977704,374280403,0.0
TR,KUYAS,2024,4215128619,1678963397.0,2536165222,3248480343,1261340479,1509177362,714106292.0,795071070,186594901,13313124,1365552388,311751494,0.0
TR,KUYAS,2025,5544398139,3965947973.0,1578450166,3774772241,3685950033,1309392828,1018725417.0,290667411,-1444376829,6004551,413000831,91336643,0.0
TR,KZBGY,2020,2165249798,76822514.0,2088427284,66142263,76822514,0,0.0,0,0,9501831,0,0,0.0
TR,KZBGY,2021,2699287485,506238996.0,2193048489,463386507,50388974,0,0.0,0,104664926,338350082,0,1729496,435282.0
TR,KZBGY,2022,12228339033,2518306994.0,9710032039,1514949164,160540618,0,0.0,0,3209564850,433129441,35135,6632898,0.0
TR,KZBGY,2023,18873994420,7303806175.0,11570188245,2271047290,651655971,0,0.0,0,-2449696713,154030953,0,8136092,0.0
TR,KZBGY,2024,30533225865,8707025352.0,21826200513,5893756213,1863171674,8996007861,4763895502.0,4232112358,9527042180,5286962,1813725541,10920066,0.0
TR,KZBGY,2025,39038990221,13991561319.0,25047428902,6957411946,3502021860,1999951234,432555333.0,1567395901,1030402585,7911275,3957493538,19418041,0.0
TR,KZGYO,2021,207803,471436.0,-263633,121097,471436,0,0.0,0,-366133,104245,0,0,0.0
TR,KZGYO,2022,9019794038,2529077431.0,6490716607,159438185,555957370,338424567,177505337.0,160919230,170508431,84560149,11957060,11887114,0.0
TR,KZGYO,2023,12972570238,1624431308.0,11348138930,640019818,386675177,841441957,380043813.0,461398144,156866612,547195581,24298630,3557813,0.0
TR,KZGYO,2024,17170601937,4421244229.0,12749357708,655524550,1124057607,1144976923,529989810.0,614987113,310164245,544782196,30139046,3555794,0.0
TR,KZGYO,2025,19127815565,5093683568.0,14034131997,219010327,1024730427,1124854846,579770321.0,545084524,4440109,131984685,35747144,3079992,0.0
TR,LIDER,2016,299496067,249164659.0,50331408,38877961,96057283,101342552,70976124.0,30366428,6639269,8539717,18068657,203058739,0.0
TR,LIDER,2017,422408584,368592989.0,53815595,68304968,177890899,135824879,80616135.0,55208744,3551533,25174500,23982342,281069311,0.0
TR,LIDER,2018,416043336,369600868.0,46442468,60665933,210716392,222934441,133479536.0,89454905,-13484003,4970689,17163125,299268571,0.0
TR,LIDER,2019,476248424,406170000.0,70078424,92592435,251233744,255169762,143415085.0,111754677,16120271,20851520,47672603,337177958,0.0
TR,LIDER,2020,668816401,514110376.0,154706025,178551188,270103491,366388143,166883653.0,199504490,85819262,63524822,76164191,437357108,1176471.0
TR,LIDER,2021,994122960,705252149.0,288870811,262775791,362226049,476301309,204410346.0,271890963,140285954,175330444,74098319,665555994,6713348.0
TR,LIDER,2022,4183426128,1545022324.0,2638403804,1139369807,924004690,1341074132,726351899.0,614722233,817636223,742074503,331339193,2812661380,0.0
TR,LIDER,2023,7065042816,2267651479.0,4797391337,3023914008,1372400008,2560406085,1724561394.0,835844691,877394866,583068292,653216227,3580273849,0.0
TR,LIDER,2024,10707888349,3001872305.0,7706016044,6860622080,1334781719,2960833873,2651762152.0,309071721,992605093,799790208,410700405,3466589067,0.0
TR,LIDER,2025,15227624767,4899242687.0,10328382080,11668937630,1892222752,2253705314,2193376677.0,60328637,2002253387,819374598,362394099,3181686734,0.0
TR,LILAK,2021,7880627367,4773725549.0,3106901818,3862172395,2971905247,6517012161,4229590941.0,2287421220,745613164,831430374,1396315419,3731818821,93959950.0
TR,LILAK,2022,9933970506,4915546539.0,5018423967,5995941282,3981336085,12605316775,8209907804.0,4395408971,2053246790,627991591,2084694124,3677599050,137003538.0
TR,LILAK,2023,12323090000,4977819000.0,7345271000,6652529000,4037161000,13507106000,9436662000.0,4070444000,324079000,1441121000,1621860000,5441032000,229441000.0
TR,LILAK,2024,20448315053,4884824484.0,15563490569,12935404287,3652685254,16385307218,11780077911.0,4605229307,1538482254,7344761245,2032532731,7211549504,264598843.0
TR,LILAK,2025,21163913351,3308305944.0,17855607407,12049027607,2045014000,14969487074,10468494258.0,4500992816,1875093273,6255740659,1807100553,8092520146,1161295713.0
TR,LINK,2013,13349127,1260309.0,12088818,10355767,1058695,5457503,1097398.0,4360105,962917,7280610,9818,158722,
TR,LINK,2014,14012515,1371461.0,12641054,11323890,1141672,6311682,1942612.0,4369070,547899,8020039,55810,170039,
TR,LINK,2015,16796144,2293200.0,14502944,14124893,1947834,7619977,2254137.0,5365840,1896001,9014874,52324,186438,
TR,LINK,2016,17935527,2137249.0,15798278,14911510,1663432,7145461,2456728.0,4688733,1455613,10955906,28262,163128,0.0
TR,LINK,2017,23236915,2517482.0,20719433,16702586,1245753,9537670,1496507.0,8041163,3688449,12418234,17114,116417,0.0
TR,LINK,2018,31805417,3813822.0,27991595,23847267,1626934,11527717,1873225.0,9654492,7321578,18840389,9563,76532,0.0
TR,LINK,2019,40421992,5713402.0,34708590,31091224,3400282,15672440,2366178.0,13306262,7446343,23785106,17169,115233,650000.0
TR,LINK,2020,51392882,5886251.0,45506631,39953728,3163558,19571433,3134234.0,16437199,12101598,33818360,5347,501451,1358112.0
TR,LINK,2021,81117091,12610763.0,68506328,66311942,8677738,22281957,3293754.0,18988203,26393268,59268024,214388,562731,3235291.0
TR,LINK,2022,195882990,25918459.0,169964531,158027750,15551967,67279635,7117493.0,60162142,6372978,125658741,373494,2484225,0.0
TR,LINK,2023,248157655,39701701.0,208455954,186809006,24709285,105101368,10534135.0,94567233,4031034,101867798,858001,2303903,41167349.0
TR,LINK,2024,1862323647,561007238.0,1301316409,1150994741,534185930,773268647,418395110.0,354873537,333310095,53626337,98388676,4952279,0.0
TR,LINK,2025,2249423369,463400982.0,1786022387,1426201288,316887024,1568262538,1143371936.0,424890602,352340103,58531573,1288825,7324983,0.0
TR,LKMNH,2013,126855600,66899481.0,59956119,37706618,52132391,107445940,102016503.0,5429437,-724125,1952102,8677401,75276971,
TR,LKMNH,2014,129681325,69160108.0,60521217,41422051,42397256,125500569,113849963.0,11650606,2022734,463806,5567279,74754175,
TR,LKMNH,2015,137158958,70323964.0,66834994,46145319,36294515,141577223,124464691.0,17112532,8611546,618430,5343620,72817474,
TR,LKMNH,2016,199102812,123255731.0,75847081,72244891,69379466,194463266,164172607.0,30290659,16379221,793820,6144249,78364916,0.0
TR,LKMNH,2017,231828177,153705314.0,78122863,83267354,82888695,246098186,216498938.0,29599248,13159839,1957355,13013651,89998909,0.0
TR,LKMNH,2018,286698991,202792997.0,83905994,102311996,144266299,286107305,247514456.0,38592849,13330876,1235170,21291517,109060378,0.0
TR,LKMNH,2019,372853439,278669690.0,94183749,117636235,148818524,335229041,294121082.0,41107959,11006777,7173620,24873444,123436120,0.0
TR,LKMNH,2020,389686314,259740919.0,129945395,108330423,146243373,316730031,246450141.0,70279890,29789179,8326487,19664250,158320751,0.0
TR,LKMNH,2021,476948199,255753543.0,221194656,122749051,163051187,453454826,339129424.0,114325402,81837385,10616227,20584408,211759480,0.0
TR,LKMNH,2022,2144171388,1058504977.0,1085666411,535500063,662018679,1658705387,1453973002.0,204732385,305952162,73926670,95161812,857647648,34373637.0
TR,LKMNH,2023,3436902711,1520080519.0,1916822192,991117073,1070829027,2736765481,2353863624.0,382901857,479610534,54308171,145673370,1422852031,84161724.0
TR,LKMNH,2024,4995750391,2278870882.0,2716879509,1693766472,1697464403,3850222439,3183869138.0,666353301,352726115,128864068,264849817,1950095735,56565916.0
TR,LKMNH,2025,6393442365,3537527663.0,2855914702,2244796304,2906257371,4659126096,3833877830.0,825248267,166456527,180778329,397248243,2731432742,131240949.0
TR,LMKDC,2020,310389092,203682066.0,106707026,175731132,185192307,314311096,265264922.0,49046174,53150849,1132197,36335081,133394404,0.0
TR,LMKDC,2021,623283762,487228322.0,136055440,458791817,459810795,535718488,494424780.0,41293708,53730412,1524084,82400728,163013233,0.0
TR,LMKDC,2022,2263525337,933401390.0,1330123947,1305476779,737268350,2230206377,1692205142.0,538001235,652468704,5326853,342733655,946269056,0.0
TR,LMKDC,2023,4438106916,1160620467.0,3277486449,2237179298,882713407,5739148860,3434141212.0,2305007648,2177643778,364897432,778272705,2182562032,1306666644.0
TR,LMKDC,2024,7288114732,1165288936.0,6122825796,3669172743,988944817,8131820974,4599384907.0,3532436067,2828498593,1670573605,696675440,3123475079,657228174.0
TR,LMKDC,2025,10664549045,2328448431.0,8336100614,5560652083,1811895289,9602320958,5711055920.0,3891265037,2226895244,2707508635,844191292,4957594905,645975306.0
TR,LOGO,2013,124742275,65616747.0,59125528,73533502,39164073,70731277,8548962.0,62182315,19434936,19268115,421521,13629536,
TR,LOGO,2014,166142594,78568139.0,87574455,104903678,58630831,104030635,4655177.0,99375458,27735806,48639563,516649,15073538,
TR,LOGO,2015,202345798,92045934.0,110299864,124544398,83490361,128777388,3254820.0,125522568,40217402,51529036,310553,15488784,
TR,LOGO,2016,327536990,163379125.0,164157865,139523661,148823733,190374106,4756358.0,185617748,46940152,43507923,322138,18977934,0.0
TR,LOGO,2017,383165488,173890021.0,209275467,162176702,115034637,256168914,52146895.0,204022019,49755266,51633614,604300,19941705,0.0
TR,LOGO,2018,563158201,244584638.0,318573563,227507326,131938977,321092099,63953940.0,257138159,67104854,80919777,787560,20708350,0.0
TR,LOGO,2019,775732272,381131266.0,394601006,375900470,242046963,422133386,75030599.0,347102787,86285124,152183722,538114,20049599,0.0
TR,LOGO,2020,1097519976,559769916.0,537750060,543820036,406374780,545023892,99573299.0,445450593,113807963,261595709,2846711,19346322,0.0
TR,LOGO,2021,1807471000,973965000.0,833506000,796274000,742156000,766766000,142733000.0,624033000,277339000,259390000,5929000,20966000,28673000.0
TR,LOGO,2022,4900858000,2454993000.0,2445865000,1789379000,1989466000,2887365000,605437000.0,2281928000,332669000,377579000,13829000,212219000,178209000.0
TR,LOGO,2023,7714188000,4389514000.0,3324674000,2476160000,3731937000,3135800000,122458000.0,3013342000,187766000,704755000,52407000,410368000,305583000.0
TR,LOGO,2024,9511323794,5711408231.0,3799915563,5557100574,4890297092,5345712080,190393364.0,5155318717,475730787,580908009,18928340,452808922,568447059.0
TR,LOGO,2025,9157735386,5046870180.0,4110865206,3418329607,4280376584,6383062636,229204868.0,6153857768,1651391514,1336631516,31936958,432721958,609450870.0
TR,LRSHO,2013,1001804190,630914988.0,370889202,489963957,443826091,993360000,832074749.0,161285251,-144951,25793805,249850820,254626953,
TR,LRSHO,2014,1118838909,756638802.0,362200107,545807711,544291845,967755725,777797180.0,189958545,12370317,26045501,274268584,291635489,0.0
TR,LRSHO,2015,1308231368,876864366.0,431367002,609324323,570009469,972694078,752483937.0,220210141,64965772,23912263,294322052,315649896,0.0
TR,LRSHO,2016,1533917983,1020340920.0,513577063,677589379,628332724,1015521923,806386640.0,209135283,31101972,46127655,365975529,403719401,0.0
TR,LRSHO,2017,1902601611,1296978407.0,605623204,826691954,855656021,1129702722,885851824.0,243850898,19973833,28517148,511153287,501930203,0.0
TR,LRSHO,2018,2045127000,1414446000.0,630681000,883989000,991058000,1025843000,790026000.0,235817000,-46627000,14236000,611874000,542862000,0.0
TR,LRSHO,2019,2276385000,1481976000.0,794409000,887257000,864961000,618680000,529291000.0,89389000,-32220000,23076000,694598000,716062000,0.0
TR,LRSHO,2020,2958099000,1574808000.0,1383291000,1331637000,962293000,824864000,644510000.0,180354000,-67959000,211967000,885471000,870285000,0.0
TR,LRSHO,2021,4005790000,1324718000.0,2681072000,1583956000,718557000,696456000,512579000.0,183877000,374990000,485898000,856572000,535417000,0.0
TR,LRSHO,2022,12999198000,3292160000.0,9707038000,4916039000,1393380000,2667544000,3136944000.0,-469400000,-1475379000,862893000,3326488000,1794672000,0.0
TR,LRSHO,2023,23116383000,5463595000.0,17652788000,6955827000,2693004000,4668142000,3865440000.0,802702000,2653582000,755461000,4821185000,1867089000,0.0
TR,LRSHO,2024,31305650476,7146780053.0,24158870423,8353778793,3289820304,6088472380,4549319958.0,1539152423,986959573,143506423,5551278483,4770212543,0.0
TR,LRSHO,2025,36765430438,10049402975.0,26716027463,11064110878,4694760348,6885563266,5195410102.0,1690153164,-1176758557,614441192,7548178943,5297811282,0.0
TR,LUKSK,2013,94387696,41747118.0,52640578,23222114,7632760,27628876,18925516.0,8703360,-1140555,3044355,5581408,5279126,
TR,LUKSK,2014,102187727,45816558.0,56371169,26732513,15496981,30395907,21308510.0,9087397,4011201,3995326,7007694,7817953,
TR,LUKSK,2015,106124309,47952673.0,58171636,30109181,19622184,32468667,22038212.0,10430455,2074993,4139067,9877610,25464040,0.0
TR,LUKSK,2016,134470769,53719386.0,80751383,29995533,18641820,27835001,20864238.0,6970763,13805879,1530929,12956764,32998851,0.0
TR,LUKSK,2017,139923328,57772030.0,82151298,36958903,28716615,43944130,27427371.0,16516759,1506939,3569717,14702261,31715254,0.0
TR,LUKSK,2018,150709095,71118191.0,79590904,49473762,30296115,75445969,50640501.0,24805468,-1037044,9373002,15042028,33861918,0.0
TR,LUKSK,2019,169434989,80717093.0,88717896,60633180,25375918,84782835,59409189.0,25373646,10227481,16085536,15587389,38156062,0.0
TR,LUKSK,2020,203249835,101420725.0,101829110,84078942,39925346,92744605,51787980.0,40956625,6301644,29406529,19201393,48879219,0.0
TR,LUKSK,2021,377884753,205570347.0,172314406,166322236,85732923,130102733,73596455.0,56506278,35373301,83126716,35078066,111255557,0.0
TR,LUKSK,2022,1199473729,522020779.0,677452950,353748768,229576544,455654261,282163781.0,173490480,46818759,71048097,88109503,522523383,3500000.0
TR,LUKSK,2023,1627800142,466187325.0,1161612817,350630871,261274651,548190586,346478706.0,201711880,193936626,48964100,89264384,733341445,5213504.0
TR,LUKSK,2024,2079471139,611089010.0,1468382129,385750348,280655176,593124013,450475211.0,142648802,-88632820,52900250,132735587,929039893,0.0
TR,LUKSK,2025,2171231449,526680529.0,1644550920,289971669,131085037,517901318,418700428.0,99200891,43054244,44419,114711244,970735003,0.0
TR,LXGYO,2022,3814581909,2277296263.0,1537285646,1340439337,842810748,9114662,5574230.0,3540432,50601391,420731437,318369921,30878925,0.0
TR,LXGYO,2023,5708177209,3721088143.0,1987089066,2253336689,1763167788,7878367,3410590.0,4467777,-39273828,51856124,1506979633,23727374,0.0
TR,LXGYO,2024,4997137923,3244382639.0,1752755284,1122503365,901387304,2012548518,1885155187.0,127393331,-233766878,14747134,761057231,29247871,0.0
TR,LXGYO,2025,6398188938,4628262612.0,1769926326,942312397,573193743,883200282,761163696.0,122036586,-159119384,94956697,457963874,64194345,0.0
TR,LYDHO,2013,117924300,17102020.0,100822280,43798346,13385462,5216245,5639740.0,-423495,-9573961,12932985,26704724,14425,
TR,LYDHO,2014,106759449,6402755.0,100356694,28798569,2325991,7651356,9041540.0,-1390184,-484891,7076515,17668182,6461,
TR,LYDHO,2015,134767758,11179554.0,123588204,29272432,1172804,4898933,5091142.0,-192209,23255937,12275454,12573923,3340,
TR,LYDHO,2016,196680741,28085660.0,168595081,10509588,6192869,7020339,6993809.0,26530,45005567,211139,5580114,4560,0.0
TR,LYDHO,2017,201764459,45319078.0,156445381,3820809,26100959,3214400,2449736.0,764664,-12135557,44581,3130378,8933,0.0
TR,LYDHO,2018,187371244,40561504.0,146809740,4143330,24085013,10805085,14983946.0,-4178861,-9632177,555903,2528432,6119,0.0
TR,LYDHO,2019,301407980,39393325.0,262014655,6044231,1258405,0,0.0,0,85521457,3155003,2364104,3338,0.0
TR,LYDHO,2020,342418679,47994999.0,294423680,3762013,1521634,85169,91458.0,-6289,32402431,838168,2416642,1146,0.0
TR,LYDHO,2021,437773756,70885640.0,366888116,3779203,5528003,1762701,1551119.0,211582,72470995,629887,2884581,963,0.0
TR,LYDHO,2022,2359827411,142629171.0,2217198240,2351671300,137650349,13861324,30453145.0,-16591821,1208056326,683926939,0,0,0.0
TR,LYDHO,2023,2538369035,55906109.0,2482462926,2530120110,52421740,0,0.0,0,-483694779,157931969,0,8223090,235148746.0
TR,LYDHO,2024,3806957081,221980251.0,3584976830,1261630181,59860540,71532332,48369738.0,23162594,-610567918,831679599,0,712943465,0.0
TR,LYDHO,2025,9105101268,889357490.0,8215743778,1443610605,50523152,69834734,37416370.0,32418364,617645037,23342753,0,807414249,0.0
TR,LYDYE,2013,3835741,1338557.0,2497184,1921962,393134,501607,347283.0,154324,-710490,914778,502259,754514,
TR,LYDYE,2014,3861216,2162488.0,1698728,2043242,785072,1414782,908058.0,506724,-796707,483273,906191,726206,
TR,LYDYE,2015,3595653,2352174.0,1243479,1762261,2014529,2696776,2139891.0,556885,-448202,211769,684281,601827,
TR,LYDYE,2016,5178245,2926048.0,2252197,3443720,1946663,3739599,2631842.0,1107757,64694,804809,880311,485856,0.0
TR,LYDYE,2017,7134053,4807197.0,2326856,5425439,1549290,3405674,2051596.0,1354078,90195,690335,1905053,572807,0.0
TR,LYDYE,2018,6320506,5319781.0,1000725,4570852,3114127,4095915,3682342.0,413573,-1326130,840130,2051136,679112,0.0
TR,LYDYE,2019,7029327,5891400.0,1137927,4544827,1935385,3297596,3047584.0,250012,-1193434,659167,3039312,1686799,0.0
