model,window,alpha
AE(1),3,-0.04629145
AE(1),3,-0.02158313
AE(1),3,0.01413995
AE(1),3,-0.02997248
AE(1),3,-0.00381983
AE(1),3,-0.03610939
AE(1),3,-0.01362453
AE(1),3,-0.01216103
AE(1),3,-0.04137566
AE(1),3,-0.02209588
AE(1),3,-0.05362583
AE(1),3,-0.01774956
AE(1),3,-0.04024920
AE(1),3,-0.06919092
AE(1),3,-0.04495380
AE(1),3,-0.01338763
AE(1),3,-0.00169911
AE(1),3,-0.04255227
AE(1),3,0.01139486
AE(1),3,-0.05901886
AE(1),3,-0.02369018
AE(1),3,-0.00911530
AE(1),3,0.01990467
AE(1),3,-0.01912109
AE(1),3,-0.02384590
AE(1),3,-0.01913167
AE(1),3,-0.04420580
AE(1),3,-0.02478911
AE(1),3,-0.04911645
AE(1),3,-0.01266283
AE(1),3,0.01008289
AE(1),3,-0.03389425
AE(1),3,-0.06491529
AE(1),3,-0.06602037
AE(1),3,-0.05962071
AE(1),3,0.00996272
AE(1),3,-0.02407052
AE(1),3,-0.02616871
AE(1),3,-0.04432982
AE(1),3,-0.04678911
AE(1),3,-0.01895406
AE(1),3,-0.01736442
AE(1),3,0.02557101
AE(1),3,-0.03040194
AE(1),3,-0.04693234
AE(1),3,0.00339903
AE(1),3,-0.01256071
AE(1),3,-0.00439654
AE(1),3,-0.02482360
AE(1),3,-0.05169976
AE(1),3,-0.04145510
AE(1),3,-0.05145771
AE(1),3,0.01557608
AE(1),3,-0.05902433
AE(1),3,-0.02771749
AE(1),3,0.00049619
AE(1),3,-0.03021440
AE(1),3,-0.05736352
AE(1),3,0.04251447
AE(1),3,-0.02510573
AE(1),3,-0.02764372
AE(1),3,-0.03592893
AE(1),3,-0.02366786
AE(1),3,-0.00812345
AE(1),3,-0.02034178
AE(1),3,0.06677305
AE(1),3,-0.05006009
AE(1),3,-0.10214810
AE(1),3,0.01357440
AE(1),3,0.01752004
AE(1),3,-0.02479794
AE(1),3,0.04192596
AE(1),3,-0.02783863
AE(1),3,-0.01216240
AE(1),3,-0.01862489
AE(1),3,-0.02862132
AE(1),3,-0.03780866
AE(1),3,-0.02590316
AE(1),3,-0.00689081
AE(1),3,-0.04293430
AE(1),3,-0.03367563
AE(1),3,-0.07134965
AE(1),3,0.00111142
AE(1),3,-0.01386923
AE(1),3,-0.02723764
AE(1),3,-0.04110439
AE(1),3,-0.03160534
AE(1),3,-0.02039787
AE(1),3,0.00109770
AE(1),3,-0.02183774
AE(1),3,-0.05412799
AE(1),3,0.02643479
AE(1),3,-0.01780855
AE(1),3,-0.00293997
AE(1),3,-0.05727328
AE(1),3,0.00645394
AE(1),3,-0.04749047
AE(1),3,-0.05121231
AE(1),3,-0.00969964
AE(1),3,-0.02052112
AE(1),3,-0.03051404
AE(1),3,-0.02812949
AE(1),3,-0.00945712
AE(1),3,-0.00700065
AE(1),3,-0.01210054
AE(1),3,-0.04480764
AE(1),3,-0.00558015
AE(1),3,-0.02557303
AE(1),3,-0.03727536
AE(1),3,-0.02010943
AE(1),3,-0.04442857
AE(1),3,0.02139732
AE(1),3,-0.01322570
AE(1),3,-0.02225830
AE(1),3,-0.02533057
AE(1),3,-0.02001161
AE(1),3,-0.02730671
AE(1),3,-0.02239877
AE(1),3,0.05769026
AE(1),3,-0.00536436
AE(1),3,-0.01174643
AE(1),3,-0.02687465
AE(1),3,-0.03236017
AE(1),3,-0.02682987
AE(1),3,-0.01390086
AE(1),3,-0.03502883
AE(1),3,-0.04533640
AE(1),3,-0.01474599
AE(1),3,-0.02331853
AE(1),3,0.05500323
AE(1),3,-0.01301358
AE(1),3,-0.01212428
AE(1),3,-0.01213827
AE(1),3,-0.04469649
AE(1),3,-0.04124693
AE(1),3,-0.00045217
AE(1),3,-0.01789082
AE(1),3,-0.01991806
AE(1),3,0.05496971
AE(1),3,0.00539424
AE(1),3,-0.02039137
AE(1),3,0.00659693
AE(1),3,-0.07219105
AE(1),3,-0.01208816
AE(1),3,-0.06304981
AE(1),3,-0.05329529
AE(1),3,-0.02204723
AE(1),3,-0.07476633
AE(1),3,0.02374431
AE(1),3,-0.02117633
AE(1),3,0.00733124
AE(1),3,0.00938097
AE(1),3,-0.02939306
AE(1),3,-0.01510335
AE(1),3,-0.05558703
AE(1),3,-0.02753679
AE(1),3,-0.01006838
AE(1),3,0.02052464
AE(1),3,0.00786088
AE(1),3,-0.01872801
AE(1),3,-0.01047634
AE(1),3,0.03266738
AE(1),3,-0.01830273
AE(1),3,-0.00532938
AE(1),3,-0.01108055
AE(1),3,-0.02953527
AE(1),3,-0.05833856
AE(1),3,-0.02818615
AE(1),3,0.00069686
AE(1),3,-0.02985617
AE(1),3,-0.01586917
AE(1),3,-0.05438867
AE(1),3,-0.03632625
AE(1),3,-0.06711501
AE(1),3,0.00043038
AE(1),3,-0.06724582
AE(1),3,-0.03466210
AE(1),3,-0.03482282
AE(1),3,-0.03184019
AE(1),3,-0.04342128
AE(1),3,-0.00010193
AE(1),3,-0.04955135
AE(1),3,0.00607168
AE(1),3,-0.03220094
AE(1),3,-0.03604430
AE(1),3,-0.01797932
AE(1),3,-0.04996991
AE(1),3,-0.01595972
AE(1),3,-0.07816163
AE(1),3,-0.07389792
AE(1),3,-0.05696250
AE(1),3,-0.05896821
AE(1),3,-0.01135605
AE(1),3,-0.03289494
AE(1),3,-0.04665282
AE(1),3,-0.02849249
AE(1),3,-0.03418965
AE(1),3,-0.01705029
AE(1),3,-0.03023039
AE(1),3,0.01556519
AE(1),3,-0.05352606
AE(1),3,-0.04602487
AE(1),3,-0.07860505
AE(1),3,0.04078093
AE(1),3,-0.03650537
AE(1),3,-0.01255981
AE(1),3,0.02505348
AE(1),3,-0.04402361
AE(1),4,0.04099635
AE(1),4,-0.05140774
AE(1),4,0.00001162
AE(1),4,0.01716220
AE(1),4,-0.02555063
AE(1),4,0.03328158
AE(1),4,-0.04550577
AE(1),4,-0.05387239
AE(1),4,0.03656121
AE(1),4,-0.04948664
AE(1),4,-0.03696068
AE(1),4,-0.03235387
AE(1),4,-0.03501897
AE(1),4,-0.01184486
AE(1),4,-0.03814595
AE(1),4,-0.01912042
AE(1),4,-0.00818716
AE(1),4,-0.02910237
AE(1),4,-0.01234508
AE(1),4,-0.03242333
AE(1),4,-0.04011962
AE(1),4,-0.00863628
AE(1),4,-0.02945848
AE(1),4,-0.05792592
AE(1),4,-0.01242884
AE(1),4,-0.05138732
AE(1),4,-0.02778361
AE(1),4,0.05098542
AE(1),4,0.03246079
AE(1),4,-0.03011336
AE(1),4,0.04273896
AE(1),4,-0.03422309
AE(1),4,-0.05793318
AE(1),4,-0.03869046
AE(1),4,-0.03794315
AE(1),4,-0.01198287
AE(1),4,-0.05049166
AE(1),4,-0.03772189
AE(1),4,-0.00289256
AE(1),4,-0.02221003
AE(1),4,-0.01046832
AE(1),4,-0.01076877
AE(1),4,-0.05152463
AE(1),4,-0.04240788
AE(1),4,-0.03250496
AE(1),4,-0.03027335
AE(1),4,-0.03586202
AE(1),4,0.00668252
AE(1),4,0.02556266
AE(1),4,-0.01622705
AE(1),4,-0.06981713
AE(1),4,-0.08419415
AE(1),4,-0.01418091
AE(1),4,-0.00266559
AE(1),4,-0.04917965
AE(1),4,-0.03775564
AE(1),4,-0.02919288
AE(1),4,-0.03430347
AE(1),4,-0.02544015
AE(1),4,-0.03222011
AE(1),4,-0.03449186
AE(1),4,-0.04882123
AE(1),4,-0.02707980
AE(1),4,-0.01557721
AE(1),4,-0.05479029
AE(1),4,-0.02923147
AE(1),4,0.08729159
AE(1),4,-0.00912130
AE(1),4,-0.03248209
AE(1),4,0.03841220
AE(1),4,-0.04686935
AE(1),4,0.01915262
AE(1),4,-0.00223214
