model,window,alpha
IPCA(1),3,0.00739443
IPCA(1),3,0.00953906
IPCA(1),3,-0.02923531
IPCA(1),3,-0.01502341
IPCA(1),3,-0.05544520
IPCA(1),3,-0.02749041
IPCA(1),3,-0.00997862
IPCA(1),3,0.02043016
IPCA(1),3,0.00778217
IPCA(1),3,-0.01866066
IPCA(1),3,-0.01040224
IPCA(1),3,0.03257063
IPCA(1),3,-0.01825624
IPCA(1),3,-0.00524271
IPCA(1),3,-0.01099711
IPCA(1),3,-0.02946805
IPCA(1),3,-0.05814780
IPCA(1),3,-0.02803372
IPCA(1),3,0.00079414
IPCA(1),3,-0.02979610
IPCA(1),3,-0.01584020
IPCA(1),3,-0.05424570
IPCA(1),3,-0.03629659
IPCA(1),3,-0.06691326
IPCA(1),3,0.00045757
IPCA(1),3,-0.06719500
IPCA(1),3,-0.03457379
IPCA(1),3,-0.03477672
IPCA(1),3,-0.03173886
IPCA(1),3,-0.04328785
IPCA(1),3,-0.00010579
IPCA(1),3,-0.04935924
IPCA(1),3,0.00620204
IPCA(1),3,-0.03199807
IPCA(1),3,-0.03588761
IPCA(1),3,-0.01792997
IPCA(1),3,-0.04980881
IPCA(1),3,-0.01598218
IPCA(1),3,-0.07807251
IPCA(1),3,-0.07378374
IPCA(1),3,-0.05683766
IPCA(1),3,-0.05880367
IPCA(1),3,-0.01138474
IPCA(1),3,-0.03280389
IPCA(1),3,-0.04640738
IPCA(1),3,-0.02849833
IPCA(1),3,-0.03408011
IPCA(1),3,-0.01694659
IPCA(1),3,-0.03000298
IPCA(1),3,0.01560179
IPCA(1),3,-0.05342780
IPCA(1),3,-0.04587706
IPCA(1),3,-0.07834902
IPCA(1),3,0.04063900
IPCA(1),3,-0.03628791
IPCA(1),3,-0.01249482
IPCA(1),3,0.02502199
IPCA(1),3,-0.04387393
IPCA(1),4,0.04104273
IPCA(1),4,-0.05128322
IPCA(1),4,0.00012600
IPCA(1),4,0.01725800
IPCA(1),4,-0.02548022
IPCA(1),4,0.03328330
IPCA(1),4,-0.04542523
IPCA(1),4,-0.05366835
IPCA(1),4,0.03673895
IPCA(1),4,-0.04938077
IPCA(1),4,-0.03688207
IPCA(1),4,-0.03224372
IPCA(1),4,-0.03505472
IPCA(1),4,-0.01179142
IPCA(1),4,-0.03804470
IPCA(1),4,-0.01897010
IPCA(1),4,-0.00827324
IPCA(1),4,-0.02903531
IPCA(1),4,-0.01227061
IPCA(1),4,-0.03233443
IPCA(1),4,-0.04010458
IPCA(1),4,-0.00857076
IPCA(1),4,-0.02937308
IPCA(1),4,-0.05777914
IPCA(1),4,-0.01250209
IPCA(1),4,-0.05124197
IPCA(1),4,-0.02772678
IPCA(1),4,0.05101595
IPCA(1),4,0.03248598
IPCA(1),4,-0.03000555
IPCA(1),4,0.04270796
IPCA(1),4,-0.03414699
IPCA(1),4,-0.05800150
IPCA(1),4,-0.03860368
IPCA(1),4,-0.03793098
IPCA(1),4,-0.01176944
IPCA(1),4,-0.05033430
IPCA(1),4,-0.03756908
IPCA(1),4,-0.00284026
IPCA(1),4,-0.02208961
IPCA(1),4,-0.01035107
IPCA(1),4,-0.01049438
IPCA(1),4,-0.05144150
IPCA(1),4,-0.04221753
IPCA(1),4,-0.03252404
IPCA(1),4,-0.03021721
IPCA(1),4,-0.03569567
IPCA(1),4,0.00668161
IPCA(1),4,0.02539641
IPCA(1),4,-0.01620081
IPCA(1),4,-0.06950784
IPCA(1),4,-0.08418231
IPCA(1),4,-0.01404907
IPCA(1),4,-0.00261002
IPCA(1),4,-0.04908267
IPCA(1),4,-0.03760956
IPCA(1),4,-0.02907145
IPCA(1),4,-0.03425749
IPCA(1),4,-0.02536751
IPCA(1),4,-0.03211539
IPCA(1),4,-0.03438886
IPCA(1),4,-0.04871293
IPCA(1),4,-0.02698156
IPCA(1),4,-0.01551307
IPCA(1),4,-0.05465465
IPCA(1),4,-0.02912728
IPCA(1),4,0.08719705
IPCA(1),4,-0.00915640
IPCA(1),4,-0.03230269
IPCA(1),4,0.03824147
IPCA(1),4,-0.04685935
IPCA(1),4,0.01926099
IPCA(1),4,-0.00216060
IPCA(1),4,-0.04194657
IPCA(1),4,-0.02685207
IPCA(1),4,-0.02194087
IPCA(1),4,-0.00847127
IPCA(1),4,0.03319959
IPCA(1),4,-0.03290320
IPCA(1),4,-0.06664313
IPCA(1),4,-0.01682463
IPCA(1),4,-0.01278628
IPCA(1),4,-0.04631956
IPCA(1),4,0.00016663
IPCA(1),4,-0.01044162
IPCA(1),4,-0.03861152
IPCA(1),4,-0.00071375
IPCA(1),4,0.01605304
IPCA(1),4,-0.02401960
IPCA(1),4,-0.03721259
IPCA(1),4,-0.03384619
IPCA(1),4,-0.01968947
IPCA(1),4,-0.01396750
IPCA(1),4,-0.03218897
IPCA(1),4,-0.03783292
IPCA(1),4,-0.02187594
IPCA(1),4,0.00283629
IPCA(1),4,-0.02393519
IPCA(1),4,0.01547523
IPCA(1),4,-0.02507988
IPCA(1),4,0.00110041
IPCA(1),4,-0.04859295
IPCA(1),4,-0.01998458
IPCA(1),4,0.00028430
IPCA(1),4,-0.03685845
IPCA(1),4,-0.04939356
IPCA(1),4,-0.01760248
IPCA(1),4,-0.05246386
IPCA(1),4,-0.04881837
IPCA(1),4,-0.04681474
IPCA(1),4,-0.01679630
IPCA(1),4,-0.06833416
IPCA(1),4,-0.04262862
IPCA(1),4,-0.02257203
IPCA(1),4,0.00932476
IPCA(1),4,-0.05289545
IPCA(1),4,-0.03140368
IPCA(1),4,0.00273581
IPCA(1),4,-0.01287135
IPCA(1),4,-0.02297456
IPCA(1),4,-0.04013392
IPCA(1),4,-0.03679387
IPCA(1),4,-0.02724748
IPCA(1),4,-0.00309909
IPCA(1),4,-0.05044893
IPCA(1),4,0.01080729
IPCA(1),4,-0.02501367
IPCA(1),4,0.03058135
IPCA(1),4,0.05483119
IPCA(1),4,0.00993502
IPCA(1),4,-0.03670507
IPCA(1),4,0.01315149
IPCA(1),4,-0.02988858
IPCA(1),4,-0.05789747
IPCA(1),4,-0.05432279
IPCA(1),4,-0.03403355
IPCA(1),4,-0.00089276
IPCA(1),4,-0.01721491
IPCA(1),4,-0.01561255
IPCA(1),4,0.00627011
IPCA(1),4,0.00930992
IPCA(1),4,-0.03020187
IPCA(1),4,-0.01502909
IPCA(1),4,0.15882130
IPCA(1),4,0.00199345
IPCA(1),4,0.02615655
IPCA(1),4,-0.01865852
IPCA(1),4,0.06102336
IPCA(1),4,0.00023846
IPCA(1),4,0.03365672
IPCA(1),4,-0.02893616
IPCA(1),4,-0.01774779
IPCA(1),4,-0.00779694
IPCA(1),4,-0.03303996
IPCA(1),4,0.04917642
IPCA(1),4,0.04957339
IPCA(1),4,0.01825780
IPCA(1),4,-0.00497003
IPCA(1),4,-0.01931724
IPCA(1),4,-0.01275636
IPCA(1),4,-0.02342840
IPCA(1),4,0.02157278
IPCA(1),4,-0.03884245
IPCA(1),4,0.11324233
IPCA(1),4,-0.01440015
IPCA(1),4,-0.00837321
IPCA(1),4,-0.02319746
IPCA(1),4,0.01637668
IPCA(1),4,-0.02586731
IPCA(1),4,-0.00672588
IPCA(1),4,-0.02364583
IPCA(1),4,0.05255575
IPCA(1),4,0.00148531
IPCA(1),4,-0.00733592
IPCA(1),4,-0.01412074
IPCA(1),4,-0.04380715
IPCA(1),4,-0.04533909
IPCA(1),4,-0.01057158
IPCA(1),4,-0.01630219
IPCA(1),4,-0.03108090
IPCA(1),4,-0.06253950
IPCA(1),4,-0.00137021
IPCA(1),4,0.01955699
IPCA(1),4,0.01170024
IPCA(1),4,-0.00189095
IPCA(1),4,-0.02509521
IPCA(1),4,-0.06297617
IPCA(1),4,-0.02813635
IPCA(1),4,-0.05372925
IPCA(1),4,-0.02663906
IPCA(1),4,-0.02754995
IPCA(1),4,-0.05137553
IPCA(1),4,-0.01822430
IPCA(1),4,0.03564573
IPCA(1),4,0.00845520
IPCA(1),4,-0.02194743
IPCA(1),4,0.01647296
IPCA(1),4,-0.01838233
IPCA(1),4,-0.02402916
IPCA(1),4,0.00587711
IPCA(1),4,-0.00225643
IPCA(1),4,-0.00605411
IPCA(1),4,-0.03651072
IPCA(1),4,0.01126875
IPCA(1),4,-0.00685403
IPCA(1),4,-0.05865270
IPCA(1),4,-0.00207599
IPCA(1),4,-0.04190813
IPCA(1),4,-0.04044885
IPCA(1),4,0.01216523
IPCA(1),4,-0.03671319
IPCA(1),4,-0.02992093
IPCA(1),4,-0.03706155
IPCA(1),4,-0.00156923
IPCA(1),4,0.01383458
IPCA(1),4,0.01978099
IPCA(1),4,-0.04019975
IPCA(1),4,-0.03634798
IPCA(1),4,0.01414704
IPCA(1),4,0.06136079
IPCA(1),4,-0.01977458
IPCA(1),4,-0.03095994
IPCA(1),4,-0.01324147
IPCA(1),4,-0.00337383
IPCA(1),4,-0.04646255
IPCA(1),4,0.01494235
IPCA(1),4,-0.02967679
IPCA(1),4,0.00858653
IPCA(1),4,-0.04141602
IPCA(1),4,-0.06252152
IPCA(1),4,-0.01031741
IPCA(1),4,-0.04484064
IPCA(1),4,-0.01790297
IPCA(1),4,-0.03136359
IPCA(1),4,-0.02540945
IPCA(1),4,-0.06149859
IPCA(1),4,-0.02169678
IPCA(1),4,-0.02596567
IPCA(1),4,-0.00673800
IPCA(1),4,-0.00475607
IPCA(1),4,0.04318665
IPCA(1),4,-0.03251249
IPCA(1),4,-0.00526905
IPCA(1),4,-0.02781363
IPCA(1),4,-0.02550148
IPCA(1),4,0.00519838
IPCA(1),4,-0.06767764
IPCA(1),4,-0.06977731
IPCA(1),4,-0.01950028
IPCA(1),4,-0.05485437
IPCA(1),4,-0.00712478
IPCA(1),4,-0.01244294
IPCA(1),4,-0.00843429
IPCA(1),4,0.04338557
IPCA(1),4,-0.00452333
IPCA(1),4,-0.08518372
IPCA(1),4,-0.04327013
IPCA(1),4,-0.01829476
IPCA(1),4,-0.02283403
IPCA(1),4,-0.01228697
IPCA(1),4,-0.01432728
IPCA(1),4,-0.00370226
IPCA(1),4,-0.03325824
IPCA(1),4,-0.05725093
IPCA(1),4,0.00766605
IPCA(1),4,-0.05808106
IPCA(1),4,-0.03325860
IPCA(1),4,0.03601976
IPCA(1),4,0.05220679
IPCA(1),4,-0.01860988
IPCA(1),4,-0.01748507
IPCA(1),4,-0.01727504
IPCA(1),4,0.00484623
IPCA(1),4,-0.02590323
IPCA(1),4,-0.06378456
IPCA(1),4,0.01995697
IPCA(1),4,-0.02037453
IPCA(1),4,-0.03774621
IPCA(1),4,-0.01260811
IPCA(1),4,-0.00969525
IPCA(1),4,-0.01270413
IPCA(1),4,-0.02778816
IPCA(1),4,-0.01276033
IPCA(1),4,-0.04553906
IPCA(1),4,-0.02180806
IPCA(1),4,-0.02765727
IPCA(1),4,-0.03820057
IPCA(1),4,-0.04611068
IPCA(1),4,-0.05828729
IPCA(1),4,-0.00843789
IPCA(1),4,-0.01091676
IPCA(1),4,-0.03110014
IPCA(1),4,-0.02854559
IPCA(1),4,-0.02341565
IPCA(1),4,-0.01464018
IPCA(1),4,-0.00299633
IPCA(1),4,-0.01678692
IPCA(1),4,0.05422689
IPCA(1),4,-0.04749042
IPCA(1),4,-0.05202515
IPCA(1),4,-0.02170461
IPCA(1),4,-0.02138314
IPCA(1),4,-0.03264951
IPCA(1),4,-0.02731709
IPCA(1),4,0.01276549
IPCA(1),4,0.04224227
IPCA(1),4,-0.04315546
IPCA(1),4,-0.00655664
IPCA(1),4,0.01746668
IPCA(1),4,-0.02762593
IPCA(1),4,-0.01358463
IPCA(1),4,-0.05319050
IPCA(1),4,-0.00290585
IPCA(1),4,-0.03483370
IPCA(1),4,-0.00202134
IPCA(1),4,0.05973613
IPCA(1),4,-0.01638150
IPCA(1),5,-0.01053601
IPCA(1),5,0.06351889
IPCA(1),5,-0.00638277
IPCA(1),5,0.00677819
IPCA(1),5,-0.03634078
IPCA(1),5,0.03003018
IPCA(1),5,0.01131145
IPCA(1),5,0.14665701
IPCA(1),5,0.06189898
IPCA(1),5,0.00285191
IPCA(1),5,0.03039467
IPCA(1),5,0.05846888
IPCA(1),5,-0.00181467
IPCA(1),5,0.17567817
IPCA(1),5,0.01202097
IPCA(1),5,0.01353407
IPCA(1),5,0.01655133
IPCA(1),5,0.01626330
IPCA(1),5,0.00636976
IPCA(1),5,0.03166015
IPCA(1),5,0.01518890
IPCA(1),5,-0.04927746
IPCA(1),5,0.06387250
IPCA(1),5,0.04599509
IPCA(1),5,0.00251674
IPCA(1),5,-0.00986231
IPCA(1),5,-0.01845132
IPCA(1),5,0.01893945
IPCA(1),5,0.07226282
IPCA(1),5,0.00804175
IPCA(1),5,0.00166452
IPCA(1),5,0.03663918
IPCA(1),5,0.12262283
IPCA(1),5,-0.02039072
IPCA(1),5,0.09349840
IPCA(1),5,-0.01937866
IPCA(1),5,0.03846857
IPCA(1),5,0.00760828
IPCA(1),5,-0.00705380
IPCA(1),5,0.06628189
IPCA(1),5,0.26077570
IPCA(1),5,-0.01352193
IPCA(1),5,0.04094104
IPCA(1),5,0.05484908
IPCA(1),5,-0.06282267
IPCA(1),5,0.09079782
IPCA(1),5,0.01431729
IPCA(1),5,-0.04415014
IPCA(1),5,0.07448797
IPCA(1),5,-0.00316229
IPCA(1),5,0.04466158
IPCA(1),5,-0.00542120
IPCA(1),5,0.01449334
IPCA(1),5,0.12088850
IPCA(1),5,0.12190099
IPCA(1),5,-0.02110311
IPCA(1),5,0.02921144
IPCA(1),5,-0.00173572
IPCA(1),5,-0.01055205
IPCA(1),5,0.12513137
IPCA(1),5,0.12307086
IPCA(1),5,0.24980667
IPCA(1),5,0.22840664
IPCA(1),5,0.02330905
IPCA(1),5,0.08127395
IPCA(1),5,0.06545156
IPCA(1),5,0.05537092
IPCA(1),5,0.04749351
IPCA(1),5,-0.05392125
IPCA(1),5,-0.07562733
IPCA(1),5,0.00092884
IPCA(1),5,-0.02454653
IPCA(1),5,0.07670550
IPCA(1),5,0.01204405
IPCA(1),5,0.17629674
IPCA(1),5,0.08801920
IPCA(1),5,0.05642746
IPCA(1),5,0.02874562
IPCA(1),5,0.04119058
IPCA(1),5,0.06753110
IPCA(1),5,0.01375466
IPCA(1),5,-0.02056432
IPCA(1),5,0.02259447
IPCA(1),5,0.00613151
IPCA(1),5,-0.02676684
IPCA(1),5,-0.00408035
IPCA(1),5,0.08385968
IPCA(1),5,-0.05508723
IPCA(1),5,0.05175415
IPCA(1),5,0.06667461
IPCA(1),5,0.00258907
IPCA(1),5,0.05828657
IPCA(1),5,0.05966279
IPCA(1),5,0.11968656
IPCA(1),5,0.06218326
IPCA(1),5,0.01996204
IPCA(1),5,0.11625985
IPCA(1),5,-0.03573966
IPCA(1),5,-0.01237438
IPCA(1),5,-0.03190721
IPCA(1),5,-0.00795691
IPCA(1),5,-0.01857930
IPCA(1),5,0.23920511
IPCA(1),5,-0.00950040
IPCA(1),5,0.00085035
IPCA(1),5,0.08345754
IPCA(1),5,-0.00462455
IPCA(1),5,-0.01087709
IPCA(1),5,-0.00618339
IPCA(1),5,0.10632966
IPCA(1),5,0.07701941
IPCA(1),5,0.02159860
IPCA(1),5,0.03915480
IPCA(1),5,0.01250989
IPCA(1),5,0.04861240
IPCA(1),5,0.04120489
IPCA(1),5,0.11439878
IPCA(1),5,0.02296733
IPCA(1),5,0.02128792
IPCA(1),5,0.02759118
IPCA(1),5,0.04179521
IPCA(1),5,0.12857872
IPCA(1),5,-0.03158977
IPCA(1),5,0.03720502
IPCA(1),5,0.02186124
IPCA(1),5,0.06209159
IPCA(1),5,0.02161299
IPCA(1),5,-0.00462260
IPCA(1),5,0.01651816
IPCA(1),5,-0.01219170
IPCA(1),5,-0.00056262
IPCA(1),5,-0.04334362
IPCA(1),5,-0.03550649
IPCA(1),5,-0.00900617
IPCA(1),5,0.03482069
IPCA(1),5,0.00969133
IPCA(1),5,0.04468395
IPCA(1),5,0.03605189
IPCA(1),5,-0.00141208
IPCA(1),5,0.10680220
IPCA(1),5,0.03415572
IPCA(1),5,-0.00368863
IPCA(1),5,0.01826069
IPCA(1),5,0.03672278
IPCA(1),5,0.00884060
IPCA(1),5,0.01134821
IPCA(1),5,0.03425730
IPCA(1),5,0.01204311
IPCA(1),5,0.10814093
IPCA(1),5,-0.01627646
IPCA(1),5,0.00043234
IPCA(1),5,-0.00289744
IPCA(1),5,0.07352530
IPCA(1),5,-0.03731021
IPCA(1),5,-0.04597243
IPCA(1),5,-0.03792007
IPCA(1),5,0.03990909
IPCA(1),5,-0.01602768
IPCA(1),5,0.07201817
IPCA(1),5,0.06143431
IPCA(1),5,-0.00158164
IPCA(1),5,0.19111419
IPCA(1),5,0.01185720
IPCA(1),5,0.01802760
IPCA(1),5,0.01510089
IPCA(1),5,0.00921935
IPCA(1),5,0.08575549
IPCA(1),5,0.03291078
IPCA(1),5,-0.05973743
IPCA(1),5,0.20809462
IPCA(1),5,0.01439822
IPCA(1),5,0.02991809
IPCA(1),5,-0.00649024
IPCA(1),5,0.01907819
IPCA(1),5,0.05124622
IPCA(1),5,-0.01113510
IPCA(1),5,0.01233826
IPCA(1),5,0.09546629
IPCA(1),5,-0.02441051
IPCA(1),5,-0.03403480
IPCA(1),5,-0.00427174
IPCA(1),5,-0.11900818
IPCA(1),5,-0.01088484
IPCA(1),5,-0.07315451
IPCA(1),5,0.02309367
IPCA(1),5,0.01761845
IPCA(1),5,0.03577532
IPCA(1),5,0.05662402
IPCA(1),5,-0.03725187
IPCA(1),5,0.02762507
IPCA(1),5,0.00447522
IPCA(1),5,0.12704186
IPCA(1),5,0.00494847
IPCA(1),5,-0.01707854
IPCA(1),5,0.03871551
IPCA(1),5,-0.01087540
IPCA(1),5,-0.00532440
IPCA(1),5,0.05604592
IPCA(1),5,0.02404716
IPCA(1),5,-0.01021398
IPCA(1),5,0.01321202
IPCA(1),5,0.07839050
IPCA(1),5,0.01915580
IPCA(1),5,-0.01216035
IPCA(1),5,0.04841538
IPCA(1),5,0.02983070
IPCA(1),5,0.09630760
IPCA(1),5,0.08065070
IPCA(1),5,-0.02154072
IPCA(1),5,0.04371071
IPCA(1),5,0.01451698
IPCA(1),5,0.02934317
IPCA(1),5,0.09778907
IPCA(1),5,0.21516004
IPCA(1),5,0.12432415
IPCA(1),5,0.02576642
IPCA(1),5,-0.06329289
IPCA(1),5,0.05376631
IPCA(1),5,0.09039554
IPCA(1),5,0.01346607
IPCA(1),5,0.01614560
IPCA(1),5,-0.03037337
IPCA(1),5,0.02540734
IPCA(1),5,-0.01432926
IPCA(1),5,0.02073572
IPCA(1),5,0.02952140
IPCA(1),5,0.04644377
IPCA(1),5,-0.00043603
IPCA(1),5,-0.04568480
IPCA(1),5,0.03681286
IPCA(1),5,-0.00867554
IPCA(1),5,0.00187407
IPCA(1),5,0.29028707
IPCA(1),5,0.01450054
IPCA(1),5,-0.00365847
IPCA(1),5,0.06432235
IPCA(1),5,0.05574704
IPCA(1),5,-0.01729803
IPCA(1),5,0.02954319
IPCA(1),5,-0.00023577
IPCA(1),5,0.01797866
IPCA(1),5,-0.00009220
IPCA(1),5,-0.02256757
IPCA(1),5,0.03488059
IPCA(1),5,0.05629150
IPCA(1),5,-0.02185826
IPCA(1),5,0.01908405
IPCA(1),5,0.03407103
IPCA(1),5,-0.01357022
IPCA(1),5,0.02309884
IPCA(1),5,0.02872906
IPCA(1),5,0.20266917
IPCA(1),5,-0.02653637
IPCA(1),5,0.03775998
IPCA(1),5,0.09039926
IPCA(1),5,0.01573736
IPCA(1),5,0.03999433
IPCA(1),5,0.00514975
IPCA(1),5,0.06864715
IPCA(1),5,0.05624813
IPCA(1),5,0.11666482
IPCA(1),5,0.02963797
IPCA(1),5,-0.00535831
IPCA(1),5,-0.01494477
IPCA(1),5,0.02477413
IPCA(1),5,0.01319195
IPCA(1),5,0.05396409
IPCA(1),5,-0.03611855
IPCA(1),5,0.00749344
IPCA(1),5,-0.02283142
IPCA(1),5,0.01170362
IPCA(1),5,-0.03562677
IPCA(1),5,0.01040741
IPCA(1),5,0.01760703
IPCA(1),5,0.12721618
IPCA(1),5,0.02074383
IPCA(1),5,-0.01714988
IPCA(1),5,0.12035560
IPCA(1),5,-0.01770368
IPCA(1),5,0.03810828
IPCA(1),5,-0.02628574
IPCA(1),5,0.04457914
IPCA(1),5,-0.03313247
IPCA(1),5,-0.01412863
IPCA(1),5,-0.01261685
IPCA(1),5,0.01751762
IPCA(1),5,-0.02175343
IPCA(1),5,-0.00828845
IPCA(1),5,-0.09388717
IPCA(1),5,-0.02858194
IPCA(1),5,-0.00507271
IPCA(1),5,0.02001645
IPCA(1),5,0.04491109
IPCA(1),5,0.16116723
IPCA(1),5,-0.00040301
IPCA(1),5,0.04843231
IPCA(1),5,-0.03246627
IPCA(1),5,-0.00475627
IPCA(1),5,-0.05377588
IPCA(1),5,0.00055178
IPCA(1),5,-0.02798203
IPCA(1),5,-0.06083792
IPCA(1),5,-0.01311951
IPCA(1),5,-0.01398421
IPCA(1),5,-0.02202005
IPCA(1),5,0.05526837
IPCA(1),5,0.00636633
IPCA(1),5,-0.00997379
IPCA(1),5,-0.03263651
IPCA(1),5,0.01011316
IPCA(1),5,-0.01330205
IPCA(1),5,-0.00522943
IPCA(1),5,0.05317855
IPCA(1),5,-0.00900227
IPCA(1),5,-0.02092803
IPCA(1),5,0.01733464
IPCA(1),6,0.03731031
IPCA(1),6,0.03223551
IPCA(1),6,0.09817060
IPCA(1),6,0.03278689
IPCA(1),6,0.01891570
IPCA(1),6,-0.01619609
IPCA(1),6,0.03863167
IPCA(1),6,0.06650992
IPCA(1),6,0.03959473
IPCA(1),6,0.02693684
IPCA(1),6,-0.00619832
IPCA(1),6,0.03489644
IPCA(1),6,0.02558931
IPCA(1),6,0.01691531
IPCA(1),6,0.00871083
IPCA(1),6,0.02793384
IPCA(1),6,0.01235366
IPCA(1),6,-0.03941859
IPCA(1),6,0.01629352
IPCA(1),6,0.03595943
IPCA(1),6,0.08677579
IPCA(1),6,0.00936417
IPCA(1),6,0.03281442
IPCA(1),6,0.01206079
IPCA(1),6,0.08520002
IPCA(1),6,0.06262855
IPCA(1),6,0.01659045
IPCA(1),6,0.07928737
IPCA(1),6,-0.03100167
IPCA(1),6,0.05771620
IPCA(1),6,0.05999664
IPCA(1),6,-0.01360189
IPCA(1),6,0.16615313
IPCA(1),6,0.04165829
IPCA(1),6,-0.01845840
IPCA(1),6,-0.00173735
IPCA(1),6,0.16655948
IPCA(1),6,0.02241742
IPCA(1),6,0.02425467
IPCA(1),6,-0.01577236
IPCA(1),6,0.03511069
IPCA(1),6,0.14866083
IPCA(1),6,0.22115251
IPCA(1),6,0.09521355
IPCA(1),6,-0.00197832
IPCA(1),6,0.02539181
IPCA(1),6,-0.00167976
IPCA(1),6,0.07788542
IPCA(1),6,0.04180246
IPCA(1),6,-0.01429634
IPCA(1),6,0.00016655
IPCA(1),6,0.00714734
IPCA(1),6,0.00059239
IPCA(1),6,0.06597706
IPCA(1),6,0.05423410
IPCA(1),6,0.00378067
IPCA(1),6,0.02356199
IPCA(1),6,-0.00405146
IPCA(1),6,0.08743741
IPCA(1),6,0.00216739
IPCA(1),6,0.05341529
IPCA(1),6,0.01807278
IPCA(1),6,0.02656668
IPCA(1),6,-0.02573666
IPCA(1),6,0.01528444
IPCA(1),6,0.02722451
IPCA(1),6,0.04930792
IPCA(1),6,-0.03357593
IPCA(1),6,0.04480335
IPCA(1),6,0.10081554
IPCA(1),6,0.07668005
IPCA(1),6,0.03067100
IPCA(1),6,0.17004274
IPCA(1),6,-0.04626391
IPCA(1),6,0.02469022
IPCA(1),6,0.04274486
IPCA(1),6,0.09668114
IPCA(1),6,0.04159866
IPCA(1),6,0.03012204
IPCA(1),6,0.02112851
IPCA(1),6,0.03401358
IPCA(1),6,0.11082304
IPCA(1),6,0.00300833
IPCA(1),6,0.10839444
IPCA(1),6,0.02261142
IPCA(1),6,0.05556523
IPCA(1),6,-0.01567001
IPCA(1),6,0.00777467
IPCA(1),6,-0.02928811
IPCA(1),6,0.02688426
IPCA(1),6,0.05181999
IPCA(1),6,0.06696415
IPCA(1),6,0.03358715
IPCA(1),6,0.11271818
IPCA(1),6,0.01821653
IPCA(1),6,0.05124541
IPCA(1),6,0.07490660
IPCA(1),6,0.10243605
IPCA(1),6,-0.00789300
IPCA(1),6,0.07941000
IPCA(1),6,0.01220005
IPCA(1),6,0.04811884
IPCA(1),6,0.06497603
IPCA(1),6,-0.04158632
IPCA(1),6,-0.04159540
IPCA(1),6,0.04803355
IPCA(1),6,0.02794701
IPCA(1),6,0.06124527
IPCA(1),6,0.08189696
IPCA(1),6,0.04148637
IPCA(1),6,0.07537170
IPCA(1),6,0.06407350
IPCA(1),6,0.03955464
IPCA(1),6,0.06467725
IPCA(1),6,0.02658633
IPCA(1),6,0.08080666
IPCA(1),6,0.00462372
IPCA(1),6,0.05396132
IPCA(1),6,0.03099839
IPCA(1),6,0.06071942
IPCA(1),6,0.04702055
IPCA(1),6,0.03571538
IPCA(1),6,0.03375285
IPCA(1),6,-0.01452895
IPCA(1),6,0.02229791
IPCA(1),6,0.05208718
IPCA(1),6,0.04158065
IPCA(1),6,0.01717036
IPCA(1),6,0.05889329
IPCA(1),6,-0.02080539
IPCA(1),6,0.04420191
IPCA(1),6,0.06725325
IPCA(1),6,0.06247921
IPCA(1),6,0.05356846
IPCA(1),6,0.02357416
IPCA(1),6,-0.00297093
IPCA(1),6,0.05739065
IPCA(1),6,0.01243094
IPCA(1),6,0.03176774
IPCA(1),6,0.14908326
IPCA(1),6,0.00344959
IPCA(1),6,0.04782457
IPCA(1),6,0.04093586
IPCA(1),6,-0.05128248
IPCA(1),6,0.03280104
IPCA(1),6,0.03521373
IPCA(1),6,0.15856120
IPCA(1),6,0.10251930
IPCA(1),6,0.05160385
IPCA(1),6,0.05516094
IPCA(1),6,0.00423605
IPCA(1),6,0.10475001
IPCA(1),6,0.04566591
IPCA(1),6,0.03440007
IPCA(1),6,0.13432460
IPCA(1),6,0.12024717
IPCA(1),6,0.00872843
IPCA(1),6,-0.03577009
IPCA(1),6,0.09133798
IPCA(1),6,0.12174829
IPCA(1),6,0.04029888
IPCA(1),6,-0.01304451
IPCA(1),6,-0.04036308
IPCA(1),6,0.03875684
IPCA(1),6,0.02795530
IPCA(1),6,0.07922584
IPCA(1),6,0.14170682
IPCA(1),6,0.03665403
IPCA(1),6,0.03348729
IPCA(1),6,0.02707398
IPCA(1),6,0.02322321
IPCA(1),6,0.04122971
IPCA(1),6,0.06614740
IPCA(1),6,0.04181769
IPCA(1),6,0.06254895
IPCA(1),6,-0.04412516
IPCA(1),6,0.01747190
IPCA(1),6,0.02493677
IPCA(1),6,0.04936722
IPCA(1),6,0.01977511
IPCA(1),6,0.09583950
IPCA(1),6,0.00511957
IPCA(1),6,0.03456454
IPCA(1),6,0.00586967
IPCA(1),6,-0.00686603
IPCA(1),6,-0.01303291
IPCA(1),6,0.00304144
IPCA(1),6,0.05165728
IPCA(1),6,0.01518024
IPCA(1),6,0.05844635
IPCA(1),6,0.05101546
IPCA(1),6,-0.00864204
IPCA(1),6,-0.01242609
IPCA(1),6,0.00611501
IPCA(1),6,0.00441784
IPCA(1),6,0.03634824
IPCA(1),6,0.07287241
IPCA(1),6,0.01111058
IPCA(1),6,-0.00753585
IPCA(1),6,0.04710192
IPCA(1),6,0.04129016
IPCA(1),6,0.10422345
IPCA(1),6,0.04465159
IPCA(1),6,0.03992325
IPCA(1),6,0.09303729
IPCA(1),6,0.05381803
IPCA(1),6,0.08890067
IPCA(1),6,0.06384291
IPCA(1),6,0.12592687
IPCA(1),6,0.04133104
IPCA(1),6,0.04614869
IPCA(1),6,0.03499989
