model,oos_return
LASSO,0.131058
LASSO,0.025983
LASSO,0.111963
LASSO,0.150699
LASSO,0.322633
LASSO,-0.079328
LASSO,-0.040590
LASSO,-0.084194
LASSO,-0.003743
LASSO,-0.005581
LASSO,-0.084737
LASSO,0.071681
LASSO,0.037270
LASSO,-0.051463
LASSO,-0.039540
LASSO,0.070004
LASSO,-0.048556
LASSO,-0.115210
LASSO,-0.044578
LASSO,-0.033153
LASSO,-0.028894
LASSO,0.060100
LASSO,-0.070957
LASSO,0.139229
LASSO,0.087160
LASSO,0.021612
LASSO,-0.062603
LASSO,-0.073087
LASSO,0.162084
LASSO,0.003675
LASSO,-0.125321
