symbol,year,field,our_normalized,external,ratio,level,source
NETSOL,2025,Sales,9018961,9018961.0,1.000,EXACT,dps
NETSOL,2025,PAT,1030927,1030927.0,1.000,EXACT,dps
NETSOL,2025,TA,14254526,14363900.0,0.992,EXACT,sarmaaya
NETSOL,2025,CA,12462806,12985140.0,0.960,EXACT,sarmaaya
NETSOL,2025,Sales,9018961,9905419.0,0.911,EXACT,sarmaaya
NETSOL,2025,COGS,-5434938,5630678.0,0.965,EXACT,sarmaaya
NETSOL,2025,PAT,1030927,1385265.0,0.744,loose,sarmaaya
YOUW,2025,Sales,639738.007,639738.0,1.000,EXACT,dps
YOUW,2025,PAT,22379.0,22379.0,1.000,EXACT,dps
SNAI,2025,TA,2880007.314,3036659.0,0.948,EXACT,sarmaaya
SNAI,2025,TL,2005430.445,2143934.0,0.935,EXACT,sarmaaya
SNAI,2025,Eq,874576.869,798326.0,1.096,EXACT,sarmaaya
SNAI,2025,CA,1688571.947,1724717.0,0.979,EXACT,sarmaaya
SNAI,2025,COGS,-1025773.913,3194044.0,0.321,WARN,sarmaaya
NATF,2024,Sales,37377245.0,37377245.0,1.000,EXACT,dps
NATF,2024,PAT,1268568,1268568.0,1.000,EXACT,dps
SYS,2024,PAT,6115297.176,6115297.0,1.000,EXACT,dps
SYS,2024,TA,43337263.433,57483518.0,0.754,tight,sarmaaya
SYS,2024,TL,10453726.703,18752853.0,0.557,loose,sarmaaya
SYS,2024,Eq,32883536.73,38728473.0,0.849,tight,sarmaaya
SYS,2024,CA,30356375.277,41588872.0,0.730,loose,sarmaaya
RAVT,2020,PAT,30197.01,30197.0,1.000,EXACT,dps
MRNS,2024,TA,7804259.558,7912258.0,0.986,EXACT,sarmaaya
MRNS,2024,TL,5023522.329,5056253.0,0.994,EXACT,sarmaaya
MRNS,2024,Eq,2780737.229,2780301.0,1.000,EXACT,sarmaaya
MRNS,2024,CA,4188425.124,4188502.9999999995,1.000,EXACT,sarmaaya
PINL,2025,TA,3354884,3354884.0,1.000,EXACT,sarmaaya
PINL,2025,TL,1600212,2061835.9999999998,0.776,tight,sarmaaya
PINL,2025,Eq,1293048,1293048.0,1.000,EXACT,sarmaaya
HABSM,2025,Sales,21731776,21731776.0,1.000,EXACT,dps
HABSM,2025,PAT,1555772,1555772.0,1.000,EXACT,dps
HABSM,2025,TA,23502416,23577416.0,0.997,EXACT,sarmaaya
HABSM,2025,TL,6058993,6133993.0,0.988,EXACT,sarmaaya
HABSM,2025,Eq,17443423,17443423.0,1.000,EXACT,sarmaaya
HABSM,2025,CA,14521056,14521056.0,1.000,EXACT,sarmaaya
HABSM,2025,Sales,21731776,21731776.0,1.000,EXACT,sarmaaya
HABSM,2025,COGS,-18762297,18960163.0,0.990,EXACT,sarmaaya
HABSM,2025,PAT,1555772,1555772.0,1.000,EXACT,sarmaaya
ICL,2023,Sales,24268283,24268283.0,1.000,EXACT,dps
ICL,2023,PAT,1826196,1826196.0,1.000,EXACT,dps
CRTM,2025,Sales,19003675,19003675.0,1.000,EXACT,dps
CRTM,2025,PAT,560814.0,560814.0,1.000,EXACT,dps
CRTM,2025,TA,26271460,26271460.0,1.000,EXACT,sarmaaya
CRTM,2025,TL,13534730.0,13787682.0,0.982,EXACT,sarmaaya
CRTM,2025,Eq,12736730.0,12483778.0,1.020,EXACT,sarmaaya
CRTM,2025,CA,10517766,10385266.0,1.013,EXACT,sarmaaya
CRTM,2025,Sales,19003675,18798863.0,1.011,EXACT,sarmaaya
CRTM,2025,COGS,-17299639,17326774.0,0.998,EXACT,sarmaaya
CRTM,2025,PAT,560814.0,-287431.0,-1.951,MISMATCH,sarmaaya
TRPOL,2018,Sales,322043.764,322044.0,1.000,EXACT,dps
TRPOL,2018,PAT,77800.009,77800.0,1.000,EXACT,dps
WYETH,2019,Sales,948237,948237.0,1.000,EXACT,dps
HUMNL,2023,Sales,6825586.346,6825586.0,1.000,EXACT,dps
HUMNL,2023,PAT,2149238.574,2149239.0,1.000,EXACT,dps
SANSM,2022,Sales,3872185,3872185.0,1.000,EXACT,dps
SARC,2023,Sales,366290.799,366291.0,1.000,EXACT,dps
KPUS,2025,Sales,11137024,11137024.0,1.000,EXACT,dps
KPUS,2025,PAT,61521,61521.0,1.000,EXACT,dps
KPUS,2025,TA,10678167,10977021.0,0.973,EXACT,sarmaaya
KPUS,2025,TL,5675505,7115016.0,0.798,tight,sarmaaya
KPUS,2025,Eq,5002662,3862005.0,1.295,tight,sarmaaya
KPUS,2025,CA,4210606,4210606.0,1.000,EXACT,sarmaaya
KPUS,2025,Sales,11137024,11137024.0,1.000,EXACT,sarmaaya
KPUS,2025,COGS,-9992436,10058765.0,0.993,EXACT,sarmaaya
KPUS,2025,PAT,61521,61521.0,1.000,EXACT,sarmaaya
ORM,2023,PAT,187501.548,187502.0,1.000,EXACT,dps
MSOT,2022,Sales,54146811,54146811.0,1.000,EXACT,dps
FECTC,2024,PAT,359967.0,359967.0,1.000,EXACT,dps
FECTC,2024,TA,7814350.0,7814350.0,1.000,EXACT,sarmaaya
FECTC,2024,CA,4336778.0,4336778.0,1.000,EXACT,sarmaaya
DFSM,2023,Sales,488343.69,488344.0,1.000,EXACT,dps
CHBL,2023,Sales,2127980.45,2127980.0,1.000,EXACT,dps
PAKRI,2022,PAT,30370650.0,2624829.0,11.571,MISMATCH,dps
ANL,2024,Sales,36738685.105,36517176.0,1.006,EXACT,dps
ANL,2024,PAT,675320.0,675320.0,1.000,EXACT,dps
ANL,2024,TA,28027777.649,28780198.0,0.974,EXACT,sarmaaya
ANL,2024,TL,14326328.972,15079149.0,0.950,EXACT,sarmaaya
ANL,2024,Eq,13701048.677,13701049.0,1.000,EXACT,sarmaaya
ANL,2024,CA,16971141.546,16971142.0,1.000,EXACT,sarmaaya
ARUJ,2024,Sales,358277.91,358278.0,1.000,EXACT,dps
FCIBL,2025,PAT,56265.452,56265.0,1.000,EXACT,dps
QUET,2025,Sales,1064980.446,1064980.0,1.000,EXACT,dps
QUET,2025,PAT,33443.0,33443.0,1.000,EXACT,dps
NETSOL,2022,Sales,6116637,6116638.0,1.000,EXACT,dps
NETSOL,2022,PAT,913211,913220.0,1.000,EXACT,dps
PRL,2025,TL,81337000.0,82606229.0,0.985,EXACT,sarmaaya
PRL,2025,Eq,26604000.0,26604224.0,1.000,EXACT,sarmaaya
PRL,2025,CA,72577000.0,72577202.0,1.000,EXACT,sarmaaya
PRL,2025,COGS,-82043141000.0,306857874.0,267.365,MISMATCH,sarmaaya
CPAL,2020,PAT,8667.287,8667.0,1.000,EXACT,dps
SAPL,2022,Sales,18559884,18559884.0,1.000,EXACT,dps
SAPL,2022,PAT,166783,166783.0,1.000,EXACT,dps
AICL,2022,PAT,2585013,2585013.0,1.000,EXACT,dps
PGCL,2016,Sales,486457,486457.0,1.000,EXACT,dps
ATRL,2023,Sales,369221549,369221549.0,1.000,EXACT,dps
ATRL,2023,PAT,29225232,29225232.0,1.000,EXACT,dps
TOMCL,2024,Sales,11797754.504,11797754.0,1.000,EXACT,dps
TOMCL,2024,PAT,497373.304,497373.0,1.000,EXACT,dps
TOMCL,2024,TA,6237544.557,6337813.0,0.984,EXACT,sarmaaya
TOMCL,2024,TL,1293322.383,1393590.0,0.928,EXACT,sarmaaya
TOMCL,2024,Eq,4944222.174,4944222.0,1.000,EXACT,sarmaaya
TOMCL,2024,CA,3148408.935,3148409.0,1.000,EXACT,sarmaaya
IBFL,2022,Sales,115581019.592,115581020.0,1.000,EXACT,dps
IBFL,2022,PAT,5310545.301,5310545.0,1.000,EXACT,dps
LOADS,2025,TA,7569544.003,6425616.0,1.178,tight,sarmaaya
LOADS,2025,TL,3252236.792,3896726.0,0.835,tight,sarmaaya
LOADS,2025,Eq,4317307.211,3463188.0,1.247,tight,sarmaaya
LOADS,2025,CA,5194504.121,2460111.0,2.111,loose,sarmaaya
HMB,2024,PAT,24673508.0,24673508.0,1.000,EXACT,dps
HMB,2024,TA,1500133780,1525584344.0,0.983,EXACT,sarmaaya
HMB,2024,TL,1385101965,1404544419.0,0.986,EXACT,sarmaaya
HMB,2024,Eq,115031815,116049612.0,0.991,EXACT,sarmaaya
DAAG,2023,Sales,214572.969,214573.0,1.000,EXACT,dps
LOTCHEM,2023,Sales,81619405,81619405.0,1.000,EXACT,dps
LOTCHEM,2023,PAT,5077654,5077654.0,1.000,EXACT,dps
ZIL,2023,Sales,5674322,5674322.0,1.000,EXACT,dps
ZIL,2023,PAT,247972,247972.0,1.000,EXACT,dps
AHTM,2023,PAT,92918.094,92918.0,1.000,EXACT,dps
FFBL,2020,Sales,83234360,83234360.0,1.000,EXACT,dps
PKGI,2025,PAT,28384.351,28384.0,1.000,EXACT,dps
JATM,2025,Sales,1430987.885,1430988.0,1.000,EXACT,dps
JATM,2025,PAT,45958.0,45958.0,1.000,EXACT,dps
PGCL,2015,Sales,684144,684144.0,1.000,EXACT,dps
SAPT,2024,Sales,82399261,82399262.0,1.000,EXACT,dps
SAPT,2024,PAT,5173736,5173737.0,1.000,EXACT,dps
SAPT,2024,TA,83015927,185169978.0,0.448,loose,sarmaaya
SAPT,2024,TL,46099074,101274376.0,0.455,loose,sarmaaya
SAPT,2024,Eq,36916853,63487076.0,0.581,loose,sarmaaya
SAPT,2024,CA,41256362,87160618.0,0.473,loose,sarmaaya
CLVL,2024,TA,13337756.0,1428834.0,9.335,WARN,sarmaaya
CLVL,2024,TL,14262237.0,772563.0,18.461,MISMATCH,sarmaaya
MODAM,2022,PAT,33786.0,33786.0,1.000,EXACT,dps
HINOON,2022,PAT,2417172.341,2417172.0,1.000,EXACT,dps
SHFA,2024,Sales,23563840,23563840.0,1.000,EXACT,dps
SHFA,2024,PAT,1362074,1362074.0,1.000,EXACT,dps
SHFA,2024,TA,18286652,21562512.0,0.848,tight,sarmaaya
SHFA,2024,TL,6370636,6580595.0,0.968,EXACT,sarmaaya
SHFA,2024,Eq,11916016,12511026.0,0.952,EXACT,sarmaaya
SHFA,2024,CA,5512769,6143407.0,0.897,tight,sarmaaya
GHNL,2020,Sales,1663080,1663080.0,1.000,EXACT,dps
RUPL,2022,Sales,11229275,11229275.0,1.000,EXACT,dps
STPL,2024,TA,4438521.234,4438521.0,1.000,EXACT,sarmaaya
STPL,2024,TL,3275943.693,3275944.0,1.000,EXACT,sarmaaya
STPL,2024,Eq,1162577.541,1162578.0,1.000,EXACT,sarmaaya
STPL,2024,CA,1059897.694,1059898.0,1.000,EXACT,sarmaaya
AGHA,2024,TA,59987317.0,63217868.0,0.949,EXACT,sarmaaya
AGHA,2024,CA,27646922.0,13988016.0,1.976,loose,sarmaaya
FLYNG,2022,Sales,5336125.254,5336125.0,1.000,EXACT,dps
FLYNG,2022,PAT,926097.752,926098.0,1.000,EXACT,dps
PIOC,2025,Sales,33308611,33308611.0,1.000,EXACT,dps
PIOC,2025,PAT,4876097,4876097.0,1.000,EXACT,dps
PIOC,2025,TA,86366859,86899217.0,0.994,EXACT,sarmaaya
PIOC,2025,CA,11486405,11486405.0,1.000,EXACT,sarmaaya
MODAM,2021,PAT,33785.837,18607.0,1.816,loose,dps
AGIL,2025,Sales,7762170,7762170.0,1.000,EXACT,dps
AGIL,2025,PAT,98975,98975.0,1.000,EXACT,dps
AGIL,2025,TA,7096134,9981999.0,0.711,loose,sarmaaya
AGIL,2025,TL,2795953,3929432.0,0.712,loose,sarmaaya
AGIL,2025,Eq,4300181,6052567.0,0.710,loose,sarmaaya
AGIL,2025,CA,4031164,5805097.0,0.694,loose,sarmaaya
AGIL,2025,Sales,7762170,11863435.0,0.654,loose,sarmaaya
AGIL,2025,COGS,7404776,10690214.0,0.693,loose,sarmaaya
AGIL,2025,PAT,98975,238324.0,0.415,loose,sarmaaya
GHNL,2019,Sales,2373750,2373750.0,1.000,EXACT,dps
SNBL,2023,PAT,2011014,6075460.0,0.331,MISMATCH,dps
SHSML,2025,Sales,23465318.0,23465318.0,1.000,EXACT,dps
SHSML,2025,PAT,911356,911356.0,1.000,EXACT,dps
SHSML,2025,TA,22821300,23047781.0,0.990,EXACT,sarmaaya
SHSML,2025,TL,10484388,10710869.0,0.979,EXACT,sarmaaya
SHSML,2025,Eq,12336912,12336912.0,1.000,EXACT,sarmaaya
SHSML,2025,CA,12463825,12463825.0,1.000,EXACT,sarmaaya
SHSML,2025,Sales,23465318.0,23516658.0,0.998,EXACT,sarmaaya
SHSML,2025,COGS,-20987553.0,21167454.0,0.992,EXACT,sarmaaya
SHSML,2025,PAT,911356,911356.0,1.000,EXACT,sarmaaya
KSBP,2022,Sales,4965061.227,4965061.0,1.000,EXACT,dps
KSBP,2022,PAT,43342.002,43342.0,1.000,EXACT,dps
JSIL,2025,PAT,483283.935,483284.0,1.000,EXACT,dps
JSIL,2025,TA,3360891.945,3360892.0,1.000,EXACT,sarmaaya
JSIL,2025,TL,766021.936,766022.0,1.000,EXACT,sarmaaya
JSIL,2025,Eq,2594870.009,2594870.0,1.000,EXACT,sarmaaya
JSIL,2025,CA,972920.461,972920.0,1.000,EXACT,sarmaaya
JSIL,2025,PAT,483283.935,483284.0,1.000,EXACT,sarmaaya
GHNI,2022,Sales,24265107.0,24265107.0,1.000,EXACT,dps
GHNI,2022,PAT,728500,728500.0,1.000,EXACT,dps
NESTLE,2025,Sales,199069166,199069166.0,1.000,EXACT,dps
NESTLE,2025,PAT,17243921,17243921.0,1.000,EXACT,dps
NESTLE,2025,TA,93893396,98396943.0,0.954,EXACT,sarmaaya
NESTLE,2025,CA,55897826,55897826.0,1.000,EXACT,sarmaaya
NESTLE,2025,Sales,199069166,199069166.0,1.000,EXACT,sarmaaya
NESTLE,2025,COGS,-126812049,129457324.0,0.980,EXACT,sarmaaya
NESTLE,2025,PAT,17243921,17243921.0,1.000,EXACT,sarmaaya
NRL,2023,Sales,352596887,298805449.0,1.180,tight,dps
KEL,2022,Sales,518777106,518777106.0,1.000,EXACT,dps
KEL,2022,PAT,11998182.0,11998182.0,1.000,EXACT,dps
KEL,2022,TA,1060128079,200387209.0,5.290,WARN,sarmaaya
KEL,2022,TL,809956361,200387209.0,4.042,WARN,sarmaaya
KEL,2022,Eq,250171718,200387209.0,1.248,tight,sarmaaya
KEL,2022,CA,550813128,200387209.0,2.749,WARN,sarmaaya
FRCL,2023,Sales,4115403.0,4115403.0,1.000,EXACT,dps
FRCL,2024,Sales,3419349.654,3419350.0,1.000,EXACT,dps
FRCL,2024,PAT,38504.0,38504.0,1.000,EXACT,dps
MTL,2022,Sales,53374415,53374415.0,1.000,EXACT,dps
MTL,2022,PAT,5426626,5407006.0,1.004,EXACT,dps
ZAHID,2023,Sales,32317373.0,32317373.0,1.000,EXACT,dps
ZAHID,2023,PAT,1213375.0,1213375.0,1.000,EXACT,dps
UVIC,2025,PAT,40200,40200.0,1.000,EXACT,dps
NML,2025,Sales,178167146,178167146.0,1.000,EXACT,dps
NML,2025,PAT,6013519,6013519.0,1.000,EXACT,dps
NML,2025,TA,264767950,302853706.0,0.874,tight,sarmaaya
NML,2025,TL,120168276.0,132594456.0,0.906,EXACT,sarmaaya
NML,2025,Eq,144599674.0,156533699.0,0.924,EXACT,sarmaaya
NML,2025,CA,104234957,134344949.0,0.776,tight,sarmaaya
NML,2025,Sales,178167146,206602480.0,0.862,tight,sarmaaya
NML,2025,COGS,-158142523,176660560.0,0.895,tight,sarmaaya
NML,2025,PAT,6013519,5104291.0,1.178,tight,sarmaaya
QUET,2024,Sales,888780.269,888780.0,1.000,EXACT,dps
PRL,2023,Sales,261860404,261860404.0,1.000,EXACT,dps
PRL,2023,PAT,12573450.0,12573450.0,1.000,EXACT,dps
TELE,2022,Sales,1496743,1496743.0,1.000,EXACT,dps
TELE,2022,PAT,297697,297697.0,1.000,EXACT,dps
PTC,2025,PAT,1382254,1382254.0,1.000,EXACT,dps
PTC,2025,PAT,1382254,-9746117.0,-0.142,MISMATCH,sarmaaya
BPL,2022,Sales,4494627,4494627.0,1.000,EXACT,dps
MUREB,2022,Sales,15234318,15234318.0,1.000,EXACT,dps
MUREB,2022,PAT,1294108,1294108.0,1.000,EXACT,dps
ICIBL,2024,PAT,124619.468,124619.0,1.000,EXACT,dps
KSTM,2025,PAT,329.0,329.0,1.000,EXACT,dps
ISL,2022,Sales,91423698,91423698.0,1.000,EXACT,dps
ISL,2022,PAT,5412190,5412190.0,1.000,EXACT,dps
MFFL,2023,Sales,2724930.89,2724931.0,1.000,EXACT,dps
SRVI,2022,Sales,42599481,42599481.0,1.000,EXACT,dps
SRVI,2022,PAT,354427,354427.0,1.000,EXACT,dps
INIL,2024,Sales,29203140,29203140.0,1.000,EXACT,dps
INIL,2024,PAT,1473131.0,1473131.0,1.000,EXACT,dps
INIL,2024,TA,31637654,74667031.0,0.424,loose,sarmaaya
INIL,2024,TL,13209980,34676239.0,0.381,WARN,sarmaaya
INIL,2024,Eq,18427674,29732344.0,0.620,loose,sarmaaya
INIL,2024,CA,15977235,40073749.0,0.399,WARN,sarmaaya
SHJS,2025,TA,8393371,8393371.0,1.000,EXACT,sarmaaya
SHJS,2025,TL,5050081,5200081.0,0.971,EXACT,sarmaaya
SHJS,2025,Eq,3343290,3193290.0,1.047,EXACT,sarmaaya
SHJS,2025,CA,1758293,1758293.0,1.000,EXACT,sarmaaya
KOHC,2022,PAT,5024280.26,5024280.0,1.000,EXACT,dps
ELCM,2023,Sales,801296.425,801296.0,1.000,EXACT,dps
ELCM,2023,PAT,5456.0,5456.0,1.000,EXACT,dps
JDMT,2024,Sales,5884712.0,5884712.0,1.000,EXACT,dps
SERT,2023,Sales,1051603,1051603.0,1.000,EXACT,dps
JGICL,2024,PAT,3521818,3521818.0,1.000,EXACT,dps
JGICL,2024,TA,50368247,36202633.0,1.391,loose,sarmaaya
JGICL,2024,TL,31560098,17394484.0,1.814,loose,sarmaaya
JGICL,2024,Eq,18808149,18808149.0,1.000,EXACT,sarmaaya
AGP,2025,Sales,19995000,20545689.0,0.973,EXACT,dps
AGP,2025,PAT,2360314,2360314.0,1.000,EXACT,dps
AGP,2025,TA,20439196,32065823.0,0.637,loose,sarmaaya
AGP,2025,TL,7681932,14947502.0,0.514,loose,sarmaaya
AGP,2025,Eq,12917388,15465958.0,0.835,tight,sarmaaya
AGP,2025,CA,8764827,8869683.0,0.988,EXACT,sarmaaya
AGP,2025,Sales,19995000,28889765.0,0.692,loose,sarmaaya
AGP,2025,COGS,-10836274,12115911.0,0.894,tight,sarmaaya
AGP,2025,PAT,2360314,3735178.0,0.632,loose,sarmaaya
HTL,2024,Sales,24016482,24016482.0,1.000,EXACT,dps
HTL,2024,PAT,111404,737922.0,0.151,MISMATCH,dps
FLYNG,2023,Sales,4243526.759,4243527.0,1.000,EXACT,dps
FLYNG,2023,PAT,271245.678,271246.0,1.000,EXACT,dps
LPL,2023,Sales,19471572,37611016.0,0.518,loose,dps
LPL,2023,PAT,2707373.0,2707373.0,1.000,EXACT,dps
APL,2022,Sales,398383517.0,370074929.0,1.076,EXACT,dps
APL,2022,PAT,18536343.0,18536343.0,1.000,EXACT,dps
DYNO,2024,PAT,1191509.001,1191509.0,1.000,EXACT,dps
DYNO,2024,TA,5553036.049,5567545.0,0.997,EXACT,sarmaaya
DYNO,2024,TL,1259070.822,1273580.0,0.989,EXACT,sarmaaya
DYNO,2024,Eq,4293965.227,4293965.0,1.000,EXACT,sarmaaya
DYNO,2024,CA,45.438,4543828.0,0.000,MISMATCH,sarmaaya
FECTC,2025,PAT,608692.0,608692.0,1.000,EXACT,dps
FECTC,2025,TA,7966921,7966921.0,1.000,EXACT,sarmaaya
FECTC,2025,TL,3417504,3347874.0,1.021,EXACT,sarmaaya
FECTC,2025,Eq,4549417,4549417.0,1.000,EXACT,sarmaaya
FECTC,2025,CA,4472800,4472800.0,1.000,EXACT,sarmaaya
FECTC,2025,COGS,-9263606.0,9297144.0,0.996,EXACT,sarmaaya
FECTC,2025,PAT,608692.0,608692.0,1.000,EXACT,sarmaaya
SYS,2025,PAT,8019013.845,8019014.0,1.000,EXACT,dps
SYS,2025,TA,52040557.875,75568084.0,0.689,loose,sarmaaya
SYS,2025,CA,35396560.938,56525526.0,0.626,loose,sarmaaya
SYS,2025,COGS,-32390603.463,58199606.0,0.557,loose,sarmaaya
SYS,2025,PAT,8019013.845,11041078.0,0.726,loose,sarmaaya
ANL,2022,Sales,33768785.938,33768786.0,1.000,EXACT,dps
ANL,2022,PAT,693051.0,693051.0,1.000,EXACT,dps
ANSM,2024,Sales,716921.057,716921.0,1.000,EXACT,dps
DOL,2024,Sales,5738033,5694089.0,1.008,EXACT,dps
DOL,2024,PAT,507014,471039.0,1.076,EXACT,dps
SEPL,2025,Sales,7870700,7870700.0,1.000,EXACT,dps
SEPL,2025,PAT,1523793,1523793.0,1.000,EXACT,dps
SEPL,2025,TA,11349885,11377604.0,0.998,EXACT,sarmaaya
SEPL,2025,TL,2348737,2376456.0,0.988,EXACT,sarmaaya
SEPL,2025,Eq,9001148,9001148.0,1.000,EXACT,sarmaaya
SEPL,2025,CA,5529675,5529675.0,1.000,EXACT,sarmaaya
DLL,2024,PAT,3039968,3039968.0,1.000,EXACT,dps
DLL,2024,TA,7849129,36952908.0,0.212,WARN,sarmaaya
DLL,2024,TL,727482,10220953.0,0.071,MISMATCH,sarmaaya
DLL,2024,Eq,7121647,23630783.0,0.301,WARN,sarmaaya
DLL,2024,CA,5174270,11555393.0,0.448,loose,sarmaaya
PPL,2025,PAT,92027450,92027450.0,1.000,EXACT,dps
PPL,2025,TA,927146471.0,929393611.0,0.998,EXACT,sarmaaya
PPL,2025,TL,221311161.0,224370128.0,0.986,EXACT,sarmaaya
PPL,2025,PAT,92027450,89949341.0,1.023,EXACT,sarmaaya
AHL,2022,PAT,826551.794,826552.0,1.000,EXACT,dps
TPL,2025,TA,8297223.517,27714825.0,0.299,WARN,sarmaaya
TPL,2025,CA,401826.896,11476589.0,0.035,MISMATCH,sarmaaya
SAZEW,2022,Sales,10048117.887,10048118.0,1.000,EXACT,dps
SAZEW,2022,PAT,117839.528,117840.0,1.000,EXACT,dps
SANSM,2025,Sales,6739085,6739085.0,1.000,EXACT,dps
SANSM,2025,PAT,142686,142686.0,1.000,EXACT,dps
SANSM,2025,TA,6019954,6242237.0,0.964,EXACT,sarmaaya
SANSM,2025,TL,2896971,3119254.0,0.929,EXACT,sarmaaya
SANSM,2025,Eq,3122983,3122983.0,1.000,EXACT,sarmaaya
SANSM,2025,CA,994729,994729.0,1.000,EXACT,sarmaaya
SANSM,2025,Sales,6739085,6736404.0,1.000,EXACT,sarmaaya
SANSM,2025,COGS,-6099346,6122275.0,0.996,EXACT,sarmaaya
SANSM,2025,PAT,142686,142686.0,1.000,EXACT,sarmaaya
PAKT,2023,Sales,109932868,109932868.0,1.000,EXACT,dps
PAKT,2023,PAT,28959663,28959663.0,1.000,EXACT,dps
GAMON,2024,PAT,7547.0,7547.0,1.000,EXACT,dps
GAMON,2024,TA,1066905.334,1222420.0,0.873,tight,sarmaaya
GAMON,2024,TL,219155.696,317173.0,0.691,loose,sarmaaya
GAMON,2024,Eq,847749.638,827152.0,1.025,EXACT,sarmaaya
GAMON,2024,CA,241042.855,251842.0,0.957,EXACT,sarmaaya
TPLI,2024,PAT,71627.782,21310.0,3.361,MISMATCH,dps
TPLI,2024,TA,7939001.028,7452106.0,1.065,EXACT,sarmaaya
TPLI,2024,TL,5188437.891,4701543.0,1.104,tight,sarmaaya
TPLI,2024,Eq,2750563.137,2750563.0,1.000,EXACT,sarmaaya
ATLH,2024,Sales,159292229,159292229.0,1.000,EXACT,dps
ATLH,2024,PAT,9708045,9708045.0,1.000,EXACT,dps
ATLH,2024,TA,75943753,87341629.0,0.870,tight,sarmaaya
ATLH,2024,TL,47176184,50979091.0,0.925,EXACT,sarmaaya
ATLH,2024,Eq,28767569,36362538.0,0.791,tight,sarmaaya
ATLH,2024,CA,62991413,74124100.0,0.850,tight,sarmaaya
AICL,2025,PAT,5132718,5132718.0,1.000,EXACT,dps
AICL,2025,TA,134307059.0,243646335.0,0.551,loose,sarmaaya
AICL,2025,Eq,48814868.0,50820417.0,0.961,EXACT,sarmaaya
IGIL,2024,PAT,278902,278902.0,1.000,EXACT,dps
KML,2023,Sales,28208445.061,28208445.0,1.000,EXACT,dps
KML,2023,PAT,928373.0,928373.0,1.000,EXACT,dps
SHFA,2025,Sales,27967661,27967661.0,1.000,EXACT,dps
SHFA,2025,PAT,2328980,2328980.0,1.000,EXACT,dps
SHFA,2025,TA,21430982,25295414.0,0.847,tight,sarmaaya
SHFA,2025,TL,7124363,7398329.0,0.963,EXACT,sarmaaya
SHFA,2025,Eq,14306619,14930019.0,0.958,EXACT,sarmaaya
SHFA,2025,CA,7517261,8167325.0,0.920,EXACT,sarmaaya
SHFA,2025,Sales,27967661,27967661.0,1.000,EXACT,sarmaaya
SHFA,2025,COGS,-23737514,22447359.0,1.057,EXACT,sarmaaya
SHFA,2025,PAT,2328980,2257919.0,1.031,EXACT,sarmaaya
ARUJ,2025,Sales,191.8,192.0,0.999,EXACT,dps
DCL,2025,CA,4220952.0,3611471.0,1.169,tight,sarmaaya
DCL,2025,COGS,-19866927,19901074.0,0.998,EXACT,sarmaaya
DCL,2025,PAT,-967788,-967788.0,1.000,EXACT,sarmaaya
DINT,2023,Sales,32313734.893,32313735.0,1.000,EXACT,dps
KSBP,2023,Sales,5755039.81,5755039.0,1.000,EXACT,dps
KSBP,2023,PAT,842.996,843.0,1.000,EXACT,dps
BCML,2020,Sales,1548962,1548962.0,1.000,EXACT,dps
AHTM,2024,TA,3903419.375,3998092.0,0.976,EXACT,sarmaaya
AHTM,2024,Eq,1834097.614,1834098.0,1.000,EXACT,sarmaaya
AHTM,2024,CA,2184675.727,2184676.0,1.000,EXACT,sarmaaya
SHJS,2023,Sales,9476053,9476053.0,1.000,EXACT,dps
SHJS,2023,PAT,405472,405472.0,1.000,EXACT,dps
AABS,2023,Sales,14569235,14569235.0,1.000,EXACT,dps
AABS,2023,PAT,3684617,3684617.0,1.000,EXACT,dps
ADMM,2024,TA,22833808,22833808.0,1.000,EXACT,sarmaaya
ADMM,2024,TL,14734562,14734562.0,1.000,EXACT,sarmaaya
ADMM,2024,Eq,8099246,8099246.0,1.000,EXACT,sarmaaya
ADMM,2024,CA,10962287,10962287.0,1.000,EXACT,sarmaaya
NETSOL,2023,Sales,7670180.883,7670181.0,1.000,EXACT,dps
NETSOL,2023,PAT,1285234.155,1285234.0,1.000,EXACT,dps
FIBLM,2025,PAT,26839.142,26839.0,1.000,EXACT,dps
FIBLM,2025,Sales,54449.557,49889.0,1.091,EXACT,sarmaaya
FIBLM,2025,PAT,26839.142,26839.0,1.000,EXACT,sarmaaya
GLAXO,2024,Sales,61187501,61187501.0,1.000,EXACT,dps
GLAXO,2024,PAT,6536047,6536047.0,1.000,EXACT,dps
GLAXO,2024,TA,45055459,45723649.0,0.985,EXACT,sarmaaya
GLAXO,2024,TL,16778918,17447108.0,0.962,EXACT,sarmaaya
GLAXO,2024,Eq,28276541,28276541.0,1.000,EXACT,sarmaaya
GLAXO,2024,CA,30698464,30698464.0,1.000,EXACT,sarmaaya
FML,2024,PAT,572341,572341.0,1.000,EXACT,dps
FML,2024,TA,80883929,80883929.0,1.000,EXACT,sarmaaya
FML,2024,TL,47226789,46807231.0,1.009,EXACT,sarmaaya
FML,2024,Eq,33657140,33657140.0,1.000,EXACT,sarmaaya
FML,2024,CA,44101662,44101662.0,1.000,EXACT,sarmaaya
IDYM,2022,Sales,49461116,49461116.0,1.000,EXACT,dps
IDYM,2022,PAT,7687322,7687322.0,1.000,EXACT,dps
GVGL,2024,PAT,897996.801,897997.0,1.000,EXACT,dps
GVGL,2024,TA,5704300.77,5704301.0,1.000,EXACT,sarmaaya
