level,symbol,year,month,defect_type,missing_fields,detail
PANEL_CORE,GADT,2017,9,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2017,10,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2017,11,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2017,12,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,1,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,2,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,3,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,4,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,5,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,6,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,7,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,8,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,9,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,10,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,11,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2018,12,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,1,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,2,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,3,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,4,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,5,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,6,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,7,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,8,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,9,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2019,10,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2019,11,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2019,12,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,1,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,2,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,3,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,4,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,5,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,6,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,7,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,8,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,9,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GADT,2020,10,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2020,11,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2020,12,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,1,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,2,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,3,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,4,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,5,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,6,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,7,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,8,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,9,missing_core_chars,"ag,ac,gp,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GADT,2021,10,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2021,11,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2021,12,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,1,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,2,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,3,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,4,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,5,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,6,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,7,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,8,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,9,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2022,10,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2022,11,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2022,12,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,1,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,2,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,3,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,4,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,5,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,6,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,7,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,8,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,9,missing_core_chars,"gp,ita,dist,oscore,roe",core_missing=4
PANEL_CORE,GADT,2023,10,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2023,11,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2023,12,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,1,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,2,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,3,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,4,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,5,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,6,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,7,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,8,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,9,missing_core_chars,"ita,dy",core_missing=1
PANEL_CORE,GADT,2024,10,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2024,11,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2024,12,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,1,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,2,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,3,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,4,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,5,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,6,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,7,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,8,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,9,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,10,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,11,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2025,12,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,1,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,2,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,3,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,4,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,5,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,6,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,7,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GADT,2026,8,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2014,1,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,st_rev,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,2,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,3,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,4,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,5,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,6,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,7,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,8,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,9,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAIL,2014,10,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2014,11,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2014,12,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,1,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,2,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,3,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,4,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,5,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,6,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,7,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,8,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2015,9,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_NONCORE,GAIL,2015,10,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2015,11,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2015,12,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,1,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,2,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,3,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,4,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,5,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,6,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,7,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,8,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2016,9,missing_noncore_chars,dy,
PANEL_CORE,GAIL,2016,10,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2016,11,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2016,12,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,1,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,2,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,3,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,4,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,5,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,6,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,7,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,8,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,9,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAIL,2017,10,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2017,11,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2017,12,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,1,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,2,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,3,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,4,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,5,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,6,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,7,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,8,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,9,missing_core_chars,"ag,ac,noa,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=8
PANEL_CORE,GAIL,2018,10,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2018,11,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2018,12,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,1,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,2,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,3,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,4,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,5,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,6,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,7,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,8,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_CORE,GAIL,2019,9,missing_core_chars,"ag,ac,cei,ita,investment,cbop,dy",core_missing=4
PANEL_NONCORE,GAIL,2019,10,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2019,11,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2019,12,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,1,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,2,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,3,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,4,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,5,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,6,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,7,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,8,missing_noncore_chars,dy,
PANEL_NONCORE,GAIL,2020,9,missing_noncore_chars,dy,
PANEL_CORE,GAIL,2020,10,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2020,11,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2020,12,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,1,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,2,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,3,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,4,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,5,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,6,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,7,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,8,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,9,missing_core_chars,"gp,cei,ita,dist,oscore,bm,roe,cbop,dy",core_missing=5
PANEL_CORE,GAIL,2021,10,missing_core_chars,"ag,ac,noa,nsi,gp,cei,ita,dist,oscore,turnover,bm,roe,investment,cbop,dy",core_missing=9
PANEL_CORE,GAMON,2014,1,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,st_rev,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,2,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,3,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,4,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,5,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,6,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,7,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,vol,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,8,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,9,missing_core_chars,"mom,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,bm,roe,investment,cbop,dy",core_missing=10
PANEL_CORE,GAMON,2014,10,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2014,11,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2014,12,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,1,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,2,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,3,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,4,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,5,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,6,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
PANEL_CORE,GAMON,2015,7,missing_core_chars,"mom,ag,ac,cei,ita,investment,cbop,dy",core_missing=5
