ticker,year,shares
SHEL,2016,107012500
SHEL,2017,107012500
SHEL,2018,107012500
SHEL,2019,107012500
SHEL,2020,107012500
SHEL,2021,214024600
SHEL,2022,214024600
SHEL,2023,214024600
SHEL,2024,213974627
SHEL,2025,214024662
SHEL,2026,214024662
SHEZ,2013,6600000
SHEZ,2014,7360000
SHEZ,2015,7986000
SHEZ,2016,7986000
SHEZ,2017,7986000
SHEZ,2018,7986000
SHEZ,2019,8784600
SHEZ,2020,8784600
SHEZ,2021,8784600
SHEZ,2022,9663100
SHEZ,2023,9663100
SHEZ,2024,9663100
SHEZ,2025,9663100
SHEZ,2026,9663060
SHFA,2013,50513800
SHFA,2014,50514
SHFA,2015,50514
SHFA,2016,54538
SHFA,2017,54538
SHFA,2018,54538
SHFA,2019,54538
SHFA,2020,61975
SHFA,2021,61975
SHFA,2022,63214
SHFA,2023,63214
SHFA,2024,63214
SHFA,2025,63214
SHFA,2026,63214
SHJS,2013,12011100
SHJS,2014,12011100
SHJS,2015,12011100
SHJS,2016,12011100
SHJS,2017,12011100
SHJS,2018,12011100
SHJS,2019,12011100
SHJS,2020,12011100
SHJS,2021,12011100
SHJS,2022,12011100
SHJS,2023,12011100
SHJS,2024,12011100
SHJS,2025,12011100
SHJS,2026,12011200
SHSML,2013,21118700
SHSML,2014,21118700
SHSML,2015,21118700
SHSML,2016,21118700
SHSML,2017,21118700
SHSML,2018,21118700
SHSML,2019,21118700
SHSML,2020,21118700
SHSML,2021,21118700
SHSML,2022,21118700
SHSML,2023,21118700
SHSML,2024,21118700
SHSML,2025,21118700
SHSML,2026,21118663
SIEM,2013,8247037
SIEM,2014,8247037
SIEM,2015,8247037
SIEM,2016,8247037
SIEM,2017,8247037
SIEM,2018,8247037
SIEM,2019,8247037
SIEM,2020,8247037
SIEM,2021,8247037
SIEM,2022,8247037
SIEM,2023,8247137
SIEM,2024,8247061
SIEM,2025,8247121
SIEM,2026,8247037
SITC,2013,21429407
SITC,2014,21429407
SITC,2015,21429407
SITC,2016,21429407
SITC,2017,21429407
SITC,2018,21429407
SITC,2019,21429407
SITC,2020,21429407
SITC,2021,21429407
SITC,2022,21429407
SITC,2023,21429407
SITC,2024,21429407
SITC,2025,21429407
SITC,2026,21429407
SJTM,2013,21267800
SJTM,2014,21267800
SJTM,2015,21267800
SJTM,2016,21267800
SJTM,2017,21267800
SJTM,2018,21267800
SJTM,2019,21267800
SJTM,2020,21267800
SJTM,2021,21267800
SJTM,2022,21267800
SJTM,2023,21267800
SJTM,2024,21267800
SJTM,2025,21267800
SJTM,2026,21267800
SKRS,2013,44616000
SKRS,2014,44616000
SKRS,2015,44616000
SKRS,2016,44616000
SKRS,2017,44616000
SKRS,2018,44616000
SKRS,2019,44616000
SKRS,2020,44616000
SKRS,2021,44616000
SKRS,2022,44616000
SKRS,2023,44616000
SKRS,2024,44616000
SKRS,2025,44616000
SKRS,2026,44616000
SLYT,2013,8775000
SLYT,2014,8775000
SLYT,2015,8775000
SLYT,2016,8775000
SLYT,2017,8775000
SLYT,2018,8775000
SLYT,2019,8775000
SLYT,2020,8775000
SLYT,2021,8775000
SLYT,2022,8775000
SLYT,2023,8775000
SLYT,2024,8775000
SLYT,2025,8774396
SLYT,2026,8775000
SMCPL,2013,20000000
SMCPL,2014,20000000
SMCPL,2015,25000000
SMCPL,2016,25000000
SMCPL,2017,25000000
SMCPL,2018,25000000
SMCPL,2019,25000000
SMCPL,2020,25000000
SMCPL,2021,25000000
SMCPL,2022,25000000
SMCPL,2023,25000000
SMCPL,2024,25000000
SMCPL,2025,25000000
SMCPL,2026,25000000
SML,2013,125000000
SML,2014,125000000
SML,2015,125000000
SML,2016,125000000
SML,2017,125000000
SML,2018,125000000
SML,2019,125000000
SML,2020,125000000
SML,2021,125000000
SML,2022,125000000
SML,2023,125000000
SML,2024,125000000
SML,2025,125000000
SML,2026,125000000
SMTM,2013,11879111
SMTM,2014,11879111
SMTM,2015,11879111
SMTM,2016,11879111
SMTM,2017,11879111
SMTM,2018,11879111
SMTM,2019,11879111
SMTM,2020,11879111
SMTM,2021,26730792
SMTM,2022,11879111
SMTM,2023,11879111
SMTM,2024,11879111
SMTM,2025,11879111
SMTM,2026,11879111
SNAI,2013,19965000
SNAI,2014,19965000
SNAI,2015,19965000
SNAI,2016,19965000
SNAI,2017,19965000
SNAI,2018,19965000
SNAI,2019,19965000
SNAI,2020,19965000
SNAI,2021,19965000
SNAI,2022,19965000
SNAI,2023,19965000
SNAI,2024,19951633
SNAI,2025,19970072
SNAI,2026,19965000
SNGP,2013,32200000
SNGP,2014,32200000
SNGP,2015,634408262
SNGP,2016,634408262
SNGP,2017,634216700
SNGP,2018,634216700
SNGP,2019,634216700
SNGP,2020,634216700
SNGP,2021,634216700
SNGP,2022,634216700
SNGP,2023,634216700
SNGP,2024,634216700
SNGP,2025,634216700
SNGP,2026,634216665
SPEL,2013,199601852
SPEL,2014,116000000
SPEL,2015,154700000
SPEL,2016,154700000
SPEL,2017,170170000
SPEL,2018,170170000
SPEL,2019,170170000
SPEL,2020,176976800
SPEL,2021,184940756
SPEL,2022,199736016
SPEL,2023,199736016
SPEL,2024,199736016
SPEL,2025,199736016
SPEL,2026,199736016
SPL,2013,55100000
SPL,2014,55100000
SPL,2015,55100000
SPL,2016,55100000
SPL,2017,55100000
SPL,2018,55100000
SPL,2019,55100000
SPL,2020,55100000
SPL,2021,55100000
SPL,2022,55100000
SPL,2023,55100000
SPL,2024,55100000
SPL,2025,55100000
SPL,2026,55100000
SPWL,2013,386471779
SPWL,2014,386471779
SPWL,2015,386471779
SPWL,2016,386471779
SPWL,2017,386471779
SPWL,2018,386471779
SPWL,2019,386471779
SPWL,2020,386471779
SPWL,2021,386471779
SPWL,2022,386471779
SPWL,2023,386471779
SPWL,2024,386471779
SPWL,2025,386471779
SPWL,2026,386471779
SRVI,2013,47006233
SRVI,2014,47006233
SRVI,2015,47006233
SRVI,2016,47006233
SRVI,2017,47006233
SRVI,2018,12028800
SRVI,2019,18795000
SRVI,2020,23493700
SRVI,2021,47006233
SRVI,2022,47006233
SRVI,2023,46987400
SRVI,2024,46987400
SRVI,2025,45987400
SRVI,2026,46987500
SSGC,2013,880916300
SSGC,2014,880916
SSGC,2015,880916
SSGC,2016,880916
SSGC,2017,880916
SSGC,2018,880916
SSGC,2019,880916
SSGC,2020,880916
SSGC,2021,880916
SSGC,2022,880916
SSGC,2023,880916
SSGC,2024,880916
SSGC,2025,880916
SSGC,2026,880916
SSML,2013,29840607
SSML,2014,29840607
SSML,2015,29840607
SSML,2016,29840607
SSML,2017,29840607
SSML,2018,29840607
SSML,2019,29840607
SSML,2020,29840607
SSML,2021,29840607
SSML,2022,29840607
SSML,2023,29840607
SSML,2024,29840607
SSML,2025,29873856
SSML,2026,29840607
STCL,2013,144255400
STCL,2014,151468200
STCL,2015,239320
STCL,2016,239320
STCL,2017,239320
STCL,2018,239320
STCL,2019,239320
STCL,2020,239320
STCL,2021,239320
STCL,2022,239320
STCL,2023,239320
STCL,2024,239320
STCL,2025,239320
STCL,2026,239320
STJT,2013,9660000
STJT,2014,9660000
STJT,2015,9660000
STJT,2016,9660000
STJT,2017,9660000
STJT,2018,9660000
STJT,2019,9660000
STJT,2020,9660000
STJT,2021,9660000
STJT,2022,9660000
STJT,2023,9660000
STJT,2024,9660000
STJT,2025,9660000
STJT,2026,9660000
STML,2013,8640000
STML,2014,8640000
STML,2015,8640000
STML,2016,8640000
STML,2017,8640000
STML,2018,8640000
STML,2019,9640000
STML,2020,8640000
STML,2021,8640000
STML,2022,8640000
STML,2023,8640000
STML,2024,8640000
STML,2025,8640188
STML,2026,8640000
STPL,2013,229278733
STPL,2014,229278733
STPL,2015,229278733
STPL,2016,229278733
STPL,2017,229278733
STPL,2018,229278733
STPL,2019,229278733
STPL,2020,229278733
STPL,2021,229278733
STPL,2022,229278733
STPL,2023,229278733
STPL,2024,228709091
STPL,2025,308300000
STPL,2026,229278733
SURC,2013,19800000
SURC,2014,21780000
SURC,2015,23958000
SURC,2016,26353800
SURC,2017,28989200
SURC,2018,31888100
SURC,2019,36671300
SURC,2020,36671300
SURC,2021,40338400
SURC,2022,44372200
SURC,2023,44372200
SURC,2024,48809400
SURC,2025,48808159
SURC,2026,48809516
SUTM,2013,6900000
SUTM,2014,6900000
SUTM,2015,6900000
SUTM,2016,6900000
SUTM,2017,6900000
SUTM,2018,6900000
SUTM,2019,6900000
SUTM,2020,6900000
SUTM,2021,20700000
SUTM,2022,20700000
SUTM,2023,20700000
SUTM,2024,20700000
SUTM,2025,20700000
SUTM,2026,20700000
SYS,2013,280741399
SYS,2014,280741399
SYS,2015,280741399
SYS,2016,280741399
SYS,2017,280741399
SYS,2018,280741399
SYS,2019,280741399
SYS,2020,280741399
SYS,2021,280741399
SYS,2022,280741399
SYS,2023,291028902
SYS,2024,1459498091
SYS,2025,1468683883
SYS,2026,1473404435
SZTM,2013,17971372
SZTM,2014,17971372
SZTM,2015,17971372
SZTM,2016,17971372
SZTM,2017,17971372
SZTM,2018,17971372
SZTM,2019,17971372
SZTM,2020,17971372
SZTM,2021,17971372
SZTM,2022,17971372
SZTM,2023,17971372
SZTM,2024,17971372
SZTM,2025,17971372
SZTM,2026,17971372
TATM,2013,17324750
TATM,2014,17324750
TATM,2015,17324750
TATM,2016,17324750
TATM,2017,17324750
TATM,2018,17324750
TATM,2019,17324750
TATM,2020,17324750
TATM,2021,17324750
TATM,2022,55993600
TATM,2023,55993400
TATM,2024,55993400
TATM,2025,55993600
TATM,2026,55993614
TCLTC,2013,41822250
TCLTC,2014,41822250
TCLTC,2015,41822250
TCLTC,2016,41822250
TCLTC,2017,41822250
TCLTC,2018,41822250
TCLTC,2019,41822250
TCLTC,2020,41822250
TCLTC,2021,41822250
TCLTC,2022,41822250
TCLTC,2023,41822250
TCLTC,2024,41822250
TCLTC,2025,41822250
TCLTC,2026,41822250
TELE,2013,338292045
TELE,2014,338292045
TELE,2015,300000000
TELE,2016,300000000
TELE,2017,300000000
TELE,2018,300000000
TELE,2019,300000000
TELE,2020,300000000
TELE,2021,300000000
TELE,2022,315000000
TELE,2023,338625000
TELE,2024,338625000
TELE,2025,345505263
TELE,2026,338625000
TGL,2013,172169189
TGL,2014,172169189
TGL,2015,172169189
TGL,2016,172169189
TGL,2017,172169189
TGL,2018,172169189
TGL,2019,172169189
TGL,2020,172169189
TGL,2021,172169189
TGL,2022,172169189
TGL,2023,172189405
TGL,2024,172155411
TGL,2025,172170306
TGL,2026,172167188
THALL,2013,81028702
THALL,2014,81028702
THALL,2015,81028702
THALL,2016,81028702
THALL,2017,81028702
THALL,2018,81028702
THALL,2019,81028702
THALL,2020,81028702
THALL,2021,81028702
THALL,2022,81028702
THALL,2023,81023829
THALL,2024,81036922
THALL,2025,81017580
THALL,2026,81029917
THCCL,2013,99718100
THCCL,2014,99718100
THCCL,2015,99718100
THCCL,2016,99718100
THCCL,2017,99718100
THCCL,2018,99718100
THCCL,2019,99718100
THCCL,2020,99718100
THCCL,2021,99718100
THCCL,2022,99718100
THCCL,2023,99718100
THCCL,2024,84718100
THCCL,2025,84718100
THCCL,2026,498590625
TICL,2013,15023232
TICL,2014,15023232
TICL,2015,15022941
TICL,2016,15023232
TICL,2017,15023232
TICL,2018,15023232
TICL,2019,15023232
TICL,2020,15023232
TICL,2021,15023232
TICL,2022,15023232
TICL,2023,15023232
TICL,2024,15023232
TICL,2025,15023232
TICL,2026,15023200
TOMCL,2013,134889508
TOMCL,2014,134889508
TOMCL,2015,134889508
TOMCL,2016,134889508
TOMCL,2017,134889508
TOMCL,2018,134889508
TOMCL,2019,71817777
TOMCL,2020,71817777
TOMCL,2021,111817777
TOMCL,2022,122999555
TOMCL,2023,134992012
TOMCL,2024,148491213
TOMCL,2025,178491213
TOMCL,2026,196340334
TOWL,2013,17000000
TOWL,2014,17000000
TOWL,2015,17000000
TOWL,2016,17000000
TOWL,2017,17000000
TOWL,2018,17000000
TOWL,2019,17000000
TOWL,2020,17000000
TOWL,2021,17000000
TOWL,2022,17000000
TOWL,2023,17000000
TOWL,2024,17000000
TOWL,2025,17000000
TOWL,2026,17000000
TPL,2013,217248963
TPL,2014,217248963
TPL,2015,217248963
TPL,2016,217248963
TPL,2017,217248963
TPL,2018,237297763
TPL,2019,267297763
TPL,2020,267297763
TPL,2021,330000000
TPL,2022,267297763
TPL,2023,267297763
TPL,2024,267297763
TPL,2025,267297763
TPL,2026,267297763
TPLP,2013,561086876
TPLP,2014,561086876
TPLP,2015,561086876
TPLP,2016,561086876
TPLP,2017,561086876
TPLP,2018,561086876
TPLP,2019,561086876
TPLP,2020,561086876
TPLP,2021,561086876
TPLP,2022,561086876
TPLP,2023,561086876
TPLP,2024,396832710
TPLP,2025,569448667
TPLP,2026,561086876
TPLT,2013,187263093
TPLT,2014,187263093
TPLT,2015,187263093
TPLT,2016,187263093
TPLT,2017,187263093
TPLT,2018,187263093
TPLT,2019,92926252
TPLT,2020,120442593
TPLT,2021,187263093
TPLT,2022,187263093
TPLT,2023,187263093
TPLT,2024,187263093
TPLT,2025,187263093
TPLT,2026,187263093
TREET,2013,371028814
TREET,2014,371028814
TREET,2015,371028814
TREET,2016,371028814
TREET,2017,371028814
TREET,2018,371028814
TREET,2019,371028814
TREET,2020,371028814
TREET,2021,371028814
TREET,2022,371028814
TREET,2023,176604508
TREET,2024,218775410
TREET,2025,370751773
TREET,2026,371028814
TRG,2013,385390700
TRG,2014,385390700
TRG,2015,445390700
TRG,2016,545390700
TRG,2017,545390700
TRG,2018,545390700
TRG,2019,545390700
TRG,2020,545390700
TRG,2021,545390700
TRG,2022,545390665
TRG,2023,545390700
TRG,2024,545390700
TRG,2025,545390700
TRG,2026,545390665
TRIPF,2013,38800000
TRIPF,2014,30000000
TRIPF,2015,30000000
TRIPF,2016,38800000
TRIPF,2017,38800000
TRIPF,2018,38800000
TRIPF,2019,38800000
TRIPF,2020,38800000
TRIPF,2021,38800000
TRIPF,2022,38800000
TRIPF,2023,38800000
TRIPF,2024,36000000
TRIPF,2025,38900000
TRIPF,2026,38800000
TRPOL,2013,56879201
TRPOL,2014,56879201
TRPOL,2015,56879201
TRPOL,2016,56879201
TRPOL,2017,21445455
TRPOL,2018,51866667
TRPOL,2019,56636559
TRPOL,2020,57448718
TRPOL,2021,56879201
TRPOL,2022,56879201
TRPOL,2023,56879201
TRPOL,2024,56879201
TRPOL,2025,56879201
TRPOL,2026,56879201
TSML,2013,117706300
TSML,2014,117706300
TSML,2015,117706300
TSML,2016,117706300
TSML,2017,117706300
TSML,2018,117706300
TSML,2019,117706300
TSML,2020,117706300
TSML,2021,117706300
TSML,2022,117706300
TSML,2023,117706300
TSML,2024,117706300
TSML,2025,117706300
TSML,2026,117706300
TSPL,2013,15000000
TSPL,2014,15000000
TSPL,2015,15000000
TSPL,2016,15000000
TSPL,2017,15000000
TSPL,2018,15000000
TSPL,2019,15000000
TSPL,2020,15000000
TSPL,2021,15000000
TSPL,2022,15000000
TSPL,2023,15000000
TSPL,2024,15000000
TSPL,2025,15000000
TSPL,2026,15000000
UBDL,2013,91800000
UBDL,2014,91800000
UBDL,2015,10800000
UBDL,2016,10800000
UBDL,2017,10800000
UBDL,2018,91800000
UBDL,2019,91800000
UBDL,2020,91800000
UBDL,2021,91800000
UBDL,2022,91800000
UBDL,2023,91800000
UBDL,2024,91800000
UBDL,2025,91800000
UBDL,2026,91800000
UDPL,2013,9183
UDPL,2014,25198
UDPL,2015,18367900
UDPL,2016,35271134
UDPL,2017,62303500
UDPL,2018,64869700
UDPL,2019,30670700
UDPL,2020,35271300
UDPL,2021,35071500
UDPL,2022,35071500
UDPL,2023,35271300
UDPL,2024,39277300
UDPL,2025,35273370
UDPL,2026,35271134
UNITY,2013,4050000
UNITY,2014,4050000
UNITY,2015,4050000
UNITY,2016,4050000
UNITY,2017,4050000
UNITY,2018,169050000
UNITY,2019,544050000
UNITY,2020,544050000
UNITY,2021,994059060300
UNITY,2022,1194050000
UNITY,2023,1194050000
UNITY,2024,1194050000
UNITY,2025,1194050000
UNITY,2026,1194050000
UPFL,2013,6157600
UPFL,2014,6157600
UPFL,2015,6157600
UPFL,2016,6157600
UPFL,2017,6157600
UPFL,2018,6369900
UPFL,2019,6369900
UPFL,2020,6369900
UPFL,2021,6369900
UPFL,2022,6369900
UPFL,2023,6369900
UPFL,2024,6369900
UPFL,2025,6369900
UPFL,2026,6369932
WAHN,2013,9000000
WAHN,2014,9000000
WAHN,2015,9000000
WAHN,2016,9000000
WAHN,2017,9000000
WAHN,2018,9000000
WAHN,2019,9000000
WAHN,2020,9000000
WAHN,2021,9000000
WAHN,2022,9000000
WAHN,2023,9000000
WAHN,2024,9000000
WAHN,2025,9000000
WAHN,2026,9000000
WAVES,2013,282298649
WAVES,2014,282298649
WAVES,2015,282298649
WAVES,2016,282298649
WAVES,2017,282298649
WAVES,2018,282298649
WAVES,2019,282298649
WAVES,2020,282298649
WAVES,2021,282298649
WAVES,2022,282298649
WAVES,2023,279596226
WAVES,2024,281050000
WAVES,2025,279617778
WAVES,2026,281406088
YOUW,2013,172352500
YOUW,2014,172352500
YOUW,2015,172352500
YOUW,2016,172352500
YOUW,2017,172352500
YOUW,2018,172352500
YOUW,2019,172352500
YOUW,2020,172352500
YOUW,2021,172352500
YOUW,2022,172352500
YOUW,2023,172352500
YOUW,2024,172352500
YOUW,2025,89516000
YOUW,2026,172352500
ZAHID,2013,40861034
ZAHID,2014,127486580
ZAHID,2015,127486580
ZAHID,2016,165732554
ZAHID,2017,182305809
ZAHID,2018,191421099
ZAHID,2019,191421099
ZAHID,2020,191421099
ZAHID,2021,191421099
ZAHID,2022,191421099
ZAHID,2023,191421099
ZAHID,2024,191421099
ZAHID,2025,191421099
ZAHID,2026,191421102
ZIL,2013,5324000
ZIL,2014,6122600
ZIL,2015,6122600
ZIL,2016,6122600
ZIL,2017,6122600
ZIL,2018,6122600
ZIL,2019,6122600
ZIL,2020,6122600
ZIL,2021,6122600
ZIL,2022,6122600
ZIL,2023,6122600
ZIL,2024,6122600
ZIL,2025,6125822
ZIL,2026,6122600
ZTL,2013,59340391
ZTL,2014,59340391
ZTL,2015,59340391
ZTL,2016,59340391
ZTL,2017,59340391
ZTL,2018,59340391
ZTL,2019,59340391
ZTL,2020,59340391
ZTL,2021,59340391
ZTL,2022,59340391
ZTL,2023,59489500
ZTL,2024,59290909
ZTL,2025,60633333
ZTL,2026,59428729
