country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
IR,خرینگ,2018,1354140,1083079,271061,873726,834541,2798648,2628979,169669,25779,23306,523072,479082,
IR,خرینگ,2019,1870204,1629259,240945,1163122,1389933,3718035,3502931,215104,-10872,69499,533963,706177,
IR,خرینگ,2020,6366838,2910401,3456437,2690020,2602262,9675131,8804426,870705,362061,133578,1168258,3675324,37825
IR,خرینگ,2021,9457396,5399956,4057440,5599394,5097234,19620885,18203248,1417637,638828,89838,3059422,3837734,120150
IR,خرینگ,2022,13717778,8829105,4888673,9666741,8440813,29235266,27049838,2185428,951383,643780,3912529,4030401,155750
IR,خرینگ,2023,19563006,13375530,6187476,15216655,12885678,43399187,39953291,3445896,1454553,465623,8041052,4317063,200000
IR,خرینگ,2024,19957244,13170304,6786940,14951418,12584125,49864970,46460605,3404365,799464,1031508,5601243,4976538,80000
IR,خرینگ,2025,42218067,15196247,27021820,18508246,14413054,65995384,59568135,6427249,1817879,214032,6734302,23680533,
IR,خزامیا,1994,180899.9,174756,6143.9,150876,163807.2,50443.8,16741.6,33702.2,-6334.7,21107.2,74735.9,20433.6,
IR,خزامیا,1995,214803.3,197282.2,17521.1,183984.2,185451.2,71276.9,53112.5,18164.4,343.5,7185.5,128586,24375,
IR,خزامیا,1996,204281.1,170831.6,33449.5,165866.4,155126.3,116626,85365.4,31260.6,17164.3,12238.9,82214.5,29107.1,
IR,خزامیا,1997,341993.1,300112.1,41881,298943.7,292217.8,104315,54996,49319,15048,59045.4,166037.1,32422.2,
IR,خزامیا,1998,289222.3,245061.4,44160.9,242169.7,207171.2,186028.3,108493.1,77535.2,22469.2,14373.3,161244.2,39218.1,
IR,خزامیا,1999,380211.5,269403.7,110807.8,257416.1,163914.4,236610,120260.7,116349.3,123111.3,50275.2,132998.7,116835.5,65000
IR,خزامیا,2000,352368,288537,63831,222519,224097,267600,159326,108274,57917,29929,123091,117318,83000
IR,خزامیا,2001,310504,246725,63779,196807,194214,307120,183112,124008,81357,34810,111146,103645,92000
IR,خزامیا,2002,352521,282342,70179,230173,241087,301566,175369,126197,82802,37510,141713,115307,
IR,خزامیا,2003,1236017,1079590,156427,1081422,1046130,2617891,1939780,678111,420259,134309,526119,145983,420000
IR,خزامیا,2004,2687190,2276861,410329,2139725,2256804,4159379,3141207,1018172,721352,195491,892760,330377,615000
IR,خزامیا,2005,4276578,3716822,559756,3209164,3485387,4127944,3181779,946165,631597,332935,2025986,848040,480000
IR,خزامیا,2006,5521879,4142755,1379124,4122145,3992064,5134306,4098872,1035434,519368,542082,2163817,1105936,720000
IR,خزامیا,2007,4748697,2472533,2276164,2796750,2344689,7429868,5908760,1521108,1026040,469370,1566685,1567698,751200
IR,خزامیا,2008,6202424,3720311,2482113,4790740,3639091,6161405,5151476,1009929,983616,210976,3255975,499842,1152000
IR,خزامیا,2009,6632563,4316682,2315881,5623909,3991607,6744186,5430551,1313635,1007210,357458,2910271,518762,540000
IR,خزامیا,2010,9436404,6839855,2596549,8465447,6581293,8006568,6588398,1418170,851648,478304,3142979,485336,624000
IR,خزامیا,2011,11545895,8521792,3024103,10387671,8138965,8340540,7282142,1058398,72597,275375,4734052,479681,72000
IR,خزامیا,2012,10015184,7494395,2520789,9221510,6772833,7162627,6326508,836119,-531269,1627682,3772169,475291,
IR,خزامیا,2013,7731898,5100187,2631711,6407911,4719802,8721219,7388554,1332665,127176,1127861,2184996,881427,60000
IR,خزامیا,2014,8002203,5489080,2513123,6763415,4488995,6696923,5871618,825305,7548,558637,3059125,696057,
IR,خزامیا,2015,13181640,7943576,5238064,7217132,5867623,7578662,6531238,1047424,-367042,1261261,2599108,3882397,
IR,خزامیا,2016,14640941,9542305,5098636,8079205,7902012,8545968,6859845,1686123,42651,280250,2966662,3847852,
IR,خزامیا,2017,18562572,14392472,4170100,13357182,13355337,10605398,9193276,1412122,-894592,127315,3031702,3902049,
IR,خزامیا,2018,17371281,14276081,3095200,13140993,13497724,11362521,10518139,844382,-750852,262090,4102721,3956258,
IR,خزامیا,2019,22932566,18858122,4074444,18506641,17794642,29186356,25962620,3223736,1076062,1824579,4971206,4177968,0
IR,خزامیا,2020,29733666,26431551,3302115,24638274,24594855,52019511,47392755,4626756,-493146,1436238,8570008,4578595,
IR,خزامیا,2021,63887142,57147326,6739816,58362718,53411788,84874410,73116814,11757596,3433528,4442181,29012680,4913820,
IR,خزامیا,2022,127668376,88704864,38963512,76123264,77499561,174152330,142726789,31425541,12633503,5197223,35937217,48409201,1566058
IR,خزامیا,2023,233784027,159697680,74086347,147439453,136542307,278336026,211454550,66881476,37445349,5237271,77868560,58826129,3775098
IR,خزامیا,2024,304582636,196797431,107785205,206024244,156626012,357582903,293374620,64208283,37725113,6535664,67383328,68756827,7598264
IR,خزامیا,2025,384773157,278995659,105777498,281854431,237527276,268327013,245100998,23226015,5844535,14168963,148919834,73721807,5051829
IR,خزر,1993,16474.4,12294.3,4180.1,13563.1,11456.2,10984.9,6509.6,4475.3,2048.5,1197.5,11040.3,4528.8,
IR,خزر,1994,25850.9,21406.1,4444.8,17262.7,20553.4,12508.4,6077.4,6431,3615.4,2980.6,10329.4,10903.5,
IR,خزر,1995,32317.2,20431.6,11885.6,23297,18250.4,24375.9,7526.6,16849.3,8267.6,1517.6,18397,11635.3,
IR,خزر,1996,54848,28275.3,26572.7,44896.3,24824,49174.7,21570,27604.7,24933.8,4062.2,34578,9836.4,
IR,خزر,1997,76259.4,40170.9,36088.5,62313,37871.9,59087.8,24545.1,34542.7,31479.9,4421,50059.5,12803.1,
IR,خزر,1998,92866.4,59234.3,33632.1,62088.6,56153.3,61841.4,28332,33509.4,27783.5,4250.2,40925.7,29981.4,22000
IR,خزر,1999,105561.7,65342.3,40219.4,66439.2,51284.2,69479.2,36994.9,32484.3,26130.4,4559.5,44830.3,37850.1,21000
IR,خزر,2000,115762,70091,45671,73544,65283,76177,48353,27824,12665,3287,38096,40349,
IR,خزر,2001,128451,89655,38796,84385,83599,67988,48691,19297,4961,3814,48584,42051,
IR,خزر,2002,137474,100516,36958,91433,92299,94926,73895,21031,-1851,2384,49593,43133,
IR,خزر,2003,187042,131820,55222,132952,124078,116114,102382,13732,-6044,7078,55089,48489,
IR,خزر,2004,227402,161092,66310,175556,154181,144131,114153,29978,12288,4587,120427,45755,
IR,خزر,2005,292006,247901,44105,239506,219413,169757,140910,28847,3934,9409,141492,44381,4000
IR,خزر,2006,257555,222289,35266,199698,192246,189781,160811,28970,7610,5571,109937,42601,1000
IR,خزر,2007,324443,251358,73085,268096,219515,251780,223877,27903,38869,8395,100344,41920,8000
IR,خزر,2008,347509,236321,111188,314854,225319,285061,244780,40281,10941,9551,106226,21201,15200
IR,خزر,2009,315723,206404,109319,273748,193355,290608,246578,44030,17088,4947,92630,27064,16640
IR,خزر,2010,371261,267093,104168,302912,251891,296788,262774,34014,13828,3577,103328,26530,
IR,خزر,2011,344082,262585,81497,270448,233060,220788,195079,25709,-10978,3670,56841,30569,
IR,خزر,2012,320763,324835,-4072,247425,303462,101215,72168,29047,-68777,6849,54837,31210,
IR,خزر,2013,319818,318364,1454,177936,215167,234917,177691,57226,-3180,12620,76989,28822,
IR,خزر,2014,413724,299860,113864,290332,249967,319887,286864,33023,-15888,37391,110112,27171,
IR,خزر,2015,798398,387707,410691,394962,340951,268290,234596,33694,-1223,4680,166531,319825,
IR,خزر,2016,804856,431129,373727,320309,219933,340808,289083,51725,-15511,24146,92786,326845,
IR,خزر,2017,925158,536877,388281,426013,303194,382449,318285,64164,19986,15918,194717,336568,
IR,خزر,2018,1105880,476457,629423,596004,396194,614674,422827,191847,76812,30238,248238,349856,
IR,خزر,2019,1446314,620806,825508,940923,517236,947409,742683,204726,56243,263164,357607,351178,
IR,خزر,2020,2078486,916562,1161924,1556931,722765,1703539,1214168,489371,372409,367615,732554,367130,37600
IR,خزر,2021,4893080,1126247,3766833,2495382,933159,3040346,2202466,837880,797799,258322,1031107,2180109,103520
IR,خزر,2022,7472562,2209268,5263294,4455083,1817157,6229915,4422031,1807884,1599981,562358,1589142,2526955,161460
IR,خزر,2023,11360697,3478894,7881803,6665526,3068895,14295709,11630183,2665526,2779969,913511,2583128,3503794,345660
IR,خزر,2024,15235310,5437146,9798164,9822429,4953742,19010459,16371319,2639140,2262021,673927,2884830,4231919,352500
IR,خزر,2025,19267475,6411399,12856076,13462193,5671185,18525133,15311458,3213675,3410412,716562,3038826,4401122,513000
IR,خساپا,1992,335684.6,273482.2,62202.4,291863.8,258534.4,240030.4,167876.3,72154.1,44096.5,26710.6,139561.5,39559.4,
IR,خساپا,1993,495388.4,400187.4,95200.7,418520.9,393663.5,278233,236858.7,41374.3,42977.2,52283.1,160468,68713.1,
IR,خساپا,1994,885022.1,667984,217038.1,728461.5,606440.5,431669.4,275752.9,155916.5,141636.4,101216.4,313977.2,122023.8,
IR,خساپا,1995,1546700.5,1262002.8,284697.7,1233563.5,1147593.6,617978.8,442671.4,175307.4,107783.4,243296.4,391143.6,272488.9,
IR,خساپا,1996,2267600,1922400,345200,1607400,1247700,964800,625900,338900,174200,0,0,572500,
IR,خساپا,1997,3953571.8,3533114.6,420457.2,2966672.2,2067542.2,1440335.7,1136391.9,303943.8,303239.1,197031.6,626437.9,800587.9,
IR,خساپا,1998,4332870.7,3803495.2,529375.5,3205061.6,2767350,2120721,1867020.6,253700.4,285472.6,476551.8,889877.4,880991,150000
IR,خساپا,1999,6972344.1,6368331.9,604012.2,4439538.9,4437448.1,2666553.9,2298618.4,367935.5,432822.5,438404.8,1211286.3,1272273.3,
IR,خساپا,2000,7679258,7275730,403528,3915282,6447307,3884706,3594406,290300,116898,233248,1429353,1996950,
IR,خساپا,2001,7900270,7280070,620200,3587647,6237607,5208655,4690250,778971,109927,225770,1686341,1970443,
IR,خساپا,2002,9846341,8945047,901294,5002853,8385103,11008312,8141838,3141937,919984,454376,1514403,1649567,848000
IR,خساپا,2003,13038913,11567153,1471760,6451605,11433843,12721451,10116046,5879834,3830681,235786,2565653,1903112,
IR,خساپا,2004,16858927,11128063,5730864,8684457,11042818,18200346,14043711,6963908,5301706,574334,2065098,2034407,
IR,خساپا,2005,23732295,11441340,12290955,12904771,11291520,24064144,19167758,8300487,6585459,1552630,2834263,2308107,
IR,خساپا,2006,29462586,14073873,15388713,17292617,13862426,32886940,26911258,9953968,7351624,2260377,2648270,2473441,
IR,خساپا,2007,35901936,17200390,18701546,19410836,16634472,34032258,28326734,9781078,7655833,3032832,2763061,2538791,
IR,خساپا,2008,41344446,21415740,19928706,18824785,20527685,40285326,33917612,10606495,7241073,1584355,3014086,3064756,5200000
IR,خساپا,2009,45562714,24719698,20843016,19377487,23660358,43195320,36342474,10608182,6180722,2807414,3344254,3504194,5200000
IR,خساپا,2010,53102385,33915704,19186681,22180056,31625233,48835036,42160699,8789995,3543142,2977604,3211044,4132818,5200000
IR,خساپا,2011,64210541,45085083,19125458,25537029,42607592,54237247,48296727,10372190,5138777,864059,3607226,4905678,4160000
IR,خساپا,2012,66105310,58155706,7949604,26195340,54248584,28555480,30589563,-2034083,-7205094,1768686,4626982,5411884,
IR,خساپا,2013,73608805,63437671,10171134,27487016,60813620,36758178,34154622,2603556,-4550358,4393947,6107654,13850735,
IR,خساپا,2014,73833123,63556536,10276587,28752758,59386485,69854107,57610764,12243343,147134,1089637,5342209,13794103,
IR,خساپا,2015,120808288,81645993,39162295,42328749,71251065,60085358,49162199,10923159,7012683,1992868,6498019,13564261,
IR,خساپا,2016,176889183,135848844,41040339,71083660,122423449,93864365,71049936,22814429,5247834,1258933,9823847,13657030,314133
IR,خساپا,2017,211407161,182055986,29351175,99326422,169120884,118869414,105391132,13478282,-11389164,1535910,14388866,15092222,
IR,خساپا,2018,244165298,270643139,-26477841,111517588,242582148,84743912,104271344,-19527432,-55829016,10441963,19794996,16194955,
IR,خساپا,2019,437632883,333035341,104597542,99781189,315329943,143033940,133763261,9270679,-25168492,9011669,17854364,90273143,
IR,خساپا,2020,550108806,503218919,46889887,149041785,476773521,166108035,182777511,-16669476,-57664492,19093372,49926968,88471319,
IR,خساپا,2021,607772237,654254510,-46482273,179037592,621574277,441106529,475706693,-34600164,-93346142,12299606,68464256,87389969,
IR,خساپا,2022,743181861,929949130,-186767269,192290447,895550291,601276551,690658411,-89381860,-140284996,24991376,27218103,78785972,
IR,خساپا,2023,928834971,1251318493,-322483522,345824098,1220182597,862915884,899071415,-36155531,-135716253,74741912,47256214,76176449,
IR,خساپا,2024,2758824156,1766168731,992655425,679953594,1735271204,1086760300,1105928509,-19168209,-188928978,30242478,191839575,722692176,
IR,خساپا,2025,2974626573,2227172709,747453864,923232670,2186978638,868072075,997687205,-129615130,-245201562,65113077,219407870,707260228,
IR,خشرق,2000,126526,91975,34551,101173,88907,94808,73646,21162,11354,7017,45186,23250,
IR,خشرق,2001,143896,108711,35185,111571,104119,114800,94475,20325,4834,7721,64754,29627,
IR,خشرق,2002,225822,175546,50276,184153,169349,190523,153910,36613,3555,29190,84411,35010,
IR,خشرق,2003,408020,347730,60290,320398,338781,452868,335453,117415,50439,34514,137289,75195,40425
IR,خشرق,2004,522209,423854,98355,421289,413680,579424,446188,133236,89543,38507,216383,74707,
IR,خشرق,2005,493991,356443,137548,387506,343003,692959,492751,200208,116806,7025,160485,78831,96600
IR,خشرق,2006,600414,349293,251121,487525,329277,795740,601446,194294,117437,22017,226277,82827,99750
IR,خشرق,2007,757450,508445,249005,639362,484729,875896,681051,194845,97972,33600,339051,86727,118650
IR,خشرق,2008,812973,585392,227581,694279,555281,951137,758349,192788,96235,27191,319873,86665,94500
IR,خشرق,2009,814566,513817,300749,709673,475725,983165,799821,183344,73117,40206,265093,80926,73500
IR,خشرق,2010,1004004,718699,285305,901474,672690,1086946,921281,165665,58776,41519,381800,76046,57750
IR,خشرق,2011,1014986,781485,233501,913026,720002,1148186,991495,156691,5946,24181,327011,73000,
IR,خشرق,2012,929371,692613,236758,832891,626395,870636,736829,133807,3258,31450,426176,63053,
IR,خشرق,2013,1052651,803023,249628,985992,675507,1275756,1095480,180276,12869,47192,535772,52951,1470
IR,خشرق,2014,1232305,848159,384146,1126061,731551,2154840,1983449,171391,37792,10010,578584,50588,3780
IR,خشرق,2015,1688521,1306334,382187,1613695,1183023,1569978,1360397,209581,3207,63332,411750,48728,
IR,خشرق,2016,2130917,1763317,367600,2035078,1596904,2154765,1927202,227563,3420,16313,465403,66530,315
IR,خشرق,2017,2313421,1946648,366773,2207886,1749824,3233636,2990533,243103,3834,71888,494648,99753,3150
IR,خشرق,2018,3526292,2843461,682831,3422166,2630768,3129356,2860980,268376,4207,807676,859547,97476,3150
IR,خشرق,2019,3521827,2833179,688648,3433849,2608524,4997526,4456494,541032,8967,281036,951992,81565,6300
IR,خشرق,2020,8434176,7638656,795520,8319353,7376526,11683220,10470568,1212652,113172,480507,1950128,108062,18900
IR,خشرق,2021,10013768,8636408,1377360,9842870,8142787,15708303,13703157,2005146,602294,404665,3048383,165161,189000
IR,خشرق,2022,16695642,14024369,2671273,16203983,13309807,27976930,24626908,3350022,1501359,596122,5050071,393164,150606
IR,خشرق,2023,26995727,22184691,4811036,25720163,21274624,42310394,36696778,5613616,2298767,613166,6116929,825219,303429
IR,خشرق,2024,36850513,31034060,5816453,35237060,29026200,64552888,58154450,6398438,1313245,2617478,14074750,1390255,140960
IR,خشرق,2025,71844211,65459098,6385113,70194397,61668777,105266529,89371185,15895344,709620,10163189,28955736,1447368,215097
IR,خفنر,1993,4778.4,558.1,4220.3,3894.3,341,1292.7,501.1,791.6,92.5,533.1,2740,1470.6,
IR,خفنر,1994,6643,1714.8,4928.2,5086.6,1276.5,3783.8,1400.5,2383.3,742.6,721.7,2299,2126.2,
IR,خفنر,1995,10717.7,5197.1,5520.6,8652.7,4721.7,5899.3,2079.8,3819.5,1585,2049.2,5260.8,2396.7,
IR,خفنر,1996,21763.8,10473.3,11290.5,17758.6,9857.6,17613.6,6390.1,11223.5,8921.3,4937.9,10071.8,3547.8,
IR,خفنر,1997,33694.8,14428.1,19266.7,28108.3,13493.8,26583.8,10329.8,16254,14838.1,3279.5,21391.1,5095.4,
IR,خفنر,1998,49954.3,27874.5,22079.8,28110.4,26590,31772.2,11377.2,20395,17337.5,1979.1,20870.9,21130.6,9336
IR,خفنر,1999,99856,61855,38001,40813,39954,37080,15632,21448,18350,1403,25691,56744,15600
IR,خفنر,2000,135307,103730,31577,54486,71106,42570,22087,20483,10471,5958,23045,76105,
IR,خفنر,2001,164344,115514,48830,53684,104239,65512,37191,28321,19528,2948,21934,104381,
IR,خفنر,2002,182668,134550,48118,71644,120266,75482,46968,28514,2357,2455,24901,104946,
IR,خفنر,2003,175234,127466,47768,66652,118147,78504,56774,21730,-3119,2250,25400,100166,
IR,خفنر,2004,223784,167865,55919,119602,163620,107114,78485,28629,4595,23703,49477,95728,
IR,خفنر,2005,243879,178245,65634,145078,173906,130743,109261,21482,23409,16006,56203,89177,12000
IR,خفنر,2006,204703,140530,64173,110711,134994,129664,105621,24043,522,10419,49948,83546,
IR,خفنر,2007,190006,122381,67625,100454,117398,147566,123327,24239,3512,5934,47126,79245,3000
IR,خفنر,2008,220631,143988,76643,141885,138734,219305,181333,37972,13620,4502,43726,75435,10200
IR,خفنر,2009,290247,199768,90479,214993,193254,248555,192568,55987,24386,10627,62530,71158,12000
IR,خفنر,2010,328177,190666,137511,257859,182069,246520,194241,52279,20133,26678,57698,67358,10000
IR,خفنر,2011,326133,187494,138639,260270,176863,267361,228226,39135,13014,12625,91511,63257,7000
IR,خفنر,2012,384706,210818,173888,325044,198402,257373,219260,38113,7311,12523,104831,57548,4000
IR,خفنر,2013,409056,212443,196613,355335,195175,299650,232351,67299,26925,6456,105829,51928,4000
IR,خفنر,2014,389180,174083,215097,334298,147576,414824,350631,64193,22181,17963,125262,53221,21500
IR,خفنر,2015,427194,275253,151941,360700,242336,207455,175053,32402,660,5781,170583,49585,700
IR,خفنر,2016,309279,180811,128468,260754,139895,217562,202051,15511,-22225,5811,158669,43114,
IR,خفنر,2017,305860,225258,80602,264258,180694,213649,229931,-16282,-47866,7850,165635,37982,
IR,خفنر,2018,432760,219307,213453,395177,168527,348523,266609,81914,32851,36997,224141,33479,2000
IR,خفنر,2019,933914,382640,551274,620115,316487,692728,531445,161283,71883,122337,262543,305851,56153
IR,خفنر,2020,2291428,879283,1412145,1267711,787778,1333812,981546,352266,225121,179247,741174,1017842,139181
IR,خفنر,2021,3302628,1427903,1874725,2170502,1292804,3090458,2198938,891520,623470,572599,1019031,1114093,208771
IR,خفنر,2022,6275311,2820121,3455190,4982511,2625579,6753681,4412785,2340896,1781054,767764,2078614,1191761,579920
IR,خفنر,2023,8746051,3397585,5348466,7045595,3063609,8942247,5621682,3320565,2471674,1378072,3842428,1507056,625000
IR,خفنر,2024,9996719,3995470,6001249,7889776,3506201,8018831,5959463,2059368,1281219,1204294,3189544,1901186,320000
IR,خفنر,2025,16542794,5006373,11536421,9200442,4421753,8968918,6824118,2144800,920272,1564439,3861536,7288709,446730
IR,خلنت,1990,3929.2,3717.6,211.6,3495.6,3442.5,2444.9,1734.7,710.2,70.1,328.3,2688,751.5,
IR,خلنت,1991,5009.9,3742.9,1267,4157.3,3372.5,4005.3,2455.3,1550,1063,820.6,2295.9,1189.6,
IR,خلنت,1992,5098.5,3194.3,1904.2,3826.4,2802.5,5037.5,2808,2229.5,1779.7,413.8,2827.5,1486.5,
IR,خلنت,1993,5729.3,3426.7,2302.6,4282.9,2941.1,5781,3291.6,2489.4,1913.9,288.9,3062,1740.2,
IR,خلنت,1994,7758,5388.4,2369.6,5605.7,4283.2,7503.7,4556.2,2947.5,2207.7,1058,3622.4,2697.7,
IR,خلنت,1995,11221,6600.9,4620.1,8164.5,5079.9,10707.7,7209.3,3498.4,2371,1652.8,4153.6,3877.4,
IR,خلنت,1996,13844,6405.8,7438.2,9734,5086.3,14718.6,9187,5531.6,4086.7,1001.6,4722.8,3947.8,3200
IR,خلنت,1997,17258.3,8390.7,8867.6,12269.1,6909.6,17114.2,10388.3,6725.9,5205.5,1190.4,6930.8,4834.6,4000
IR,خلنت,1998,20556.4,10407.2,10149.2,15627.8,8637.2,21064.5,12784,8280.5,5519.2,2168.8,7891,4637.7,4400
IR,خلنت,1999,26812.7,16775.9,10036.8,21402.3,13020.8,25492.3,14833.3,10659,7064.6,1239.2,11954.8,4772.5,4400
IR,خلنت,2000,30603,21952,8651,24419,17397,27539,16561,10978,4405,2232,12599,5431,6400
IR,خلنت,2001,34242,22566,11676,27374,16665,31028,18222,12806,6479,3569,13001,5795,6400
IR,خلنت,2002,44800,28116,16684,36353,22053,38278,22277,16001,9308,3570,15097,6454,6000
IR,خلنت,2003,51754,32958,18796,39737,28185,46292,30383,15909,9642,2488,16033,9957,7200
IR,خلنت,2004,57527,36870,20657,43420,32319,49853,33915,15938,9153,2462,20024,12151,7200
IR,خلنت,2005,62750,34005,28745,43461,30380,50583,35240,15343,8206,1575,19147,16677,3000
IR,خلنت,2006,72460,33418,39042,51824,28678,63265,42144,21121,13658,3244,19584,18859,6600
IR,خلنت,2007,84573,34829,49744,63724,29302,72959,43325,29634,17631,4005,28673,18959,8800
IR,خلنت,2008,94369,41697,52672,72704,35213,82720,58303,24417,12010,5216,32890,19744,8800
IR,خلنت,2009,92219,36654,55565,71161,29007,92569,66262,26307,12855,6466,27074,18834,11000
IR,خلنت,2010,117968,57222,60746,94822,48746,93462,57017,36445,16731,5505,44426,21208,
IR,خلنت,2011,119863,55340,64523,92445,43795,94382,68412,25970,10164,11148,55223,25265,5500
IR,خلنت,2012,176285,109856,66429,131044,103242,143250,108753,34497,10095,10574,75793,44268,4004
IR,خلنت,2013,258719,153090,105629,212530,144631,161844,128229,33615,833,58118,123669,41562,792
IR,خلنت,2014,247860,105531,142329,211866,100735,126122,94658,31464,37492,31921,118700,31599,3784
IR,خلنت,2015,218493,98294,120199,189293,89322,106350,95425,10925,-11003,7408,124277,27582,
IR,خلنت,2016,187020,134134,52886,160306,128071,135545,131163,4382,-27144,2460,101505,25096,
IR,خلنت,2017,217391,199018,18373,192719,195061,94434,88993,5441,-28579,8594,126558,23054,
IR,خلنت,2018,274698,172190,102508,247780,166359,367668,217901,149767,85263,38652,150065,25300,3080
IR,خلنت,2019,509876,286243,223633,465654,283979,639895,452031,187864,102640,22430,327014,42604,10296
IR,خلنت,2020,692778,263678,429100,610303,260809,1110600,743718,366882,250371,54971,387734,78607,37466
IR,خلنت,2021,1298578,500076,798502,1087950,496263,1792252,1234214,558038,411714,77719,527473,206760,41400
IR,خلنت,2022,1993661,616365,1377296,1644448,611981,2584894,1720634,864260,632750,29364,526834,324442,94800
IR,خلنت,2023,4007321,1044395,2962926,3529715,1038222,4734798,2530923,2203875,1680430,63844,687248,452635,168000
IR,خلنت,2024,6025523,1522995,4502528,5409453,1517148,5376830,2782743,2594087,1774774,86819,1323180,591099,177600
IR,خلنت,2025,9377406,1997939,7379467,8585616,1989120,6585729,2598955,3986774,3054539,1604164,2559675,766819,307800
IR,خمحرکه,1992,42043,37507,0,29371,28973,0,0,0,322,0,13070,9768,
IR,خمحرکه,1993,36676.1,27535.9,9140.2,21806.4,23036.6,9481.3,6472.4,3008.9,669.9,962.6,13310.3,13216.6,
IR,خمحرکه,1994,99278.1,88536.9,10741.2,45362.3,60258.9,21972,13044.2,8927.8,8426.3,7166.3,15599.5,30488.3,6948
IR,خمحرکه,1995,148533.6,139793.6,8740,92744.6,86664.2,24041.9,14843.5,9198.4,-1070.2,14909.8,43987.8,32309.4,
IR,خمحرکه,1996,235477.9,149303.1,86174.8,117185.3,37005.3,52293.4,33448.8,18844.6,8459.4,4887.2,72219.8,86458.1,
IR,خمحرکه,1997,297835.5,185588.3,112247.2,157893.4,69116.1,90110.4,61472.3,28638.1,19593.2,2064.1,80604.4,113418.8,
IR,خمحرکه,1998,370340.6,228423.4,141917.2,185978.7,72466.9,136532,93572.2,42959.8,32697.3,6986.3,89416,151519.7,13230
IR,خمحرکه,1999,511108.2,312116.2,198992,281815.4,135551.5,216780.6,140799.2,75981.4,60075.1,31121.7,109923.8,178840.9,
IR,خمحرکه,2000,563919,332891,231028,302779,180548,273072,168076,104996,46926,10880,136671,199904,42525
IR,خمحرکه,2001,725705,436468,289237,403068,213925,336196,206286,129910,80688,4726,190350,259009,42525
IR,خمحرکه,2002,840451,554565,285886,484841,307020,442104,313946,128158,75907,18596,232933,305047,
IR,خمحرکه,2003,1071013,711069,359944,673688,466588,616620,450105,166515,83632,14863,251386,349623,
IR,خمحرکه,2004,1242326,936555,305771,783634,626715,1343815,1097341,246474,121806,29917,330173,412527,
IR,خمحرکه,2005,1446430,1140333,306097,951508,856629,1590012,1352072,237940,101968,7813,390887,450323,88452
IR,خمحرکه,2006,1273094,851828,421266,836125,810847,1679621,1404678,274943,127337,18718,352720,388845,93555
IR,خمحرکه,2007,1454443,1030338,424105,1012576,986201,1835884,1582624,253260,106436,14377,390698,341248,102060
IR,خمحرکه,2008,1703060,1229623,473437,1264751,1182557,2358623,2093087,265536,151374,18920,442386,348092,102060
IR,خمحرکه,2009,1702084,1203186,498898,1272143,1149707,2594229,2354135,240094,102196,28682,455029,343121,42525
IR,خمحرکه,2010,1839163,1302082,537081,1387096,1238961,3176465,2886365,290100,102153,69292,659463,327752,68040
IR,خمحرکه,2011,2085231,1138419,946812,1621016,1047306,3432787,3211113,221674,168040,52347,657429,335412,84200
IR,خمحرکه,2012,1945926,1255538,690388,1445365,1199688,2261246,2241452,19794,-150169,24647,498335,378650,
IR,خمحرکه,2013,1985277,1227107,758170,1486609,1141322,2730975,2485412,245563,58649,28928,579257,376493,20412
IR,خمحرکه,2014,2600702,1390666,1210036,1851681,1267528,5330390,4621943,708447,227609,65454,714170,616492,151814
IR,خمحرکه,2015,2686937,1452084,1234853,1893418,1243243,5162071,4759061,403010,116660,40180,844299,663939,81648
IR,خمحرکه,2016,2961751,1803537,1158214,2103229,1545311,6580605,6260452,320153,48654,34448,1020781,723786,19391
IR,خمحرکه,2017,3295089,2111788,1183301,2102611,1829261,6653817,6310680,343137,44201,39040,1070631,952245,5103
IR,خمحرکه,2018,3410509,2482583,927926,2276382,1886606,5453820,4641825,811995,-56863,143007,1074560,860210,1021
IR,خمحرکه,2019,4861148,3482589,1378559,3868950,2685571,8057480,6689309,1368171,451654,117221,1284007,710977,57341
IR,خمحرکه,2020,14273287,6408901,7864386,8298704,5077782,16758400,14729935,2028465,1762413,177213,2439685,2104847,177757
IR,خمحرکه,2021,17067494,8920629,8146865,10627412,7099325,25752335,24130967,1621368,460237,235915,4449210,2189671,286704
IR,خمحرکه,2022,21661224,13218244,8442980,14932530,10329082,46316872,43032894,3283978,582820,238143,6326568,2176965,63075
IR,خمحرکه,2023,25382688,16484856,8897832,18207606,12071213,58350872,54383505,3967367,517927,785196,9086682,2532111,57341
IR,خمحرکه,2024,34643648,24803185,9840463,26214108,18796683,70983751,65154903,5828848,999972,920951,12645202,3782340,286704
IR,خمحرکه,2025,43792882,33832709,9960173,33551081,25171610,102287802,94723362,7564440,406414,492192,20434275,5303552,114682
IR,خمحور,2000,500348,285447,214901,340828,283905,139371,100749,38622,29687,33839,167006,150624,
IR,خمحور,2001,678406,454084,224322,501758,451499,293770,222708,71062,47605,21477,401081,157823,
IR,خمحور,2002,818615,517227,301388,628263,511379,326407,273578,52829,34997,48764,9541,172256,
IR,خمحور,2003,805463,469328,336135,627665,461273,492391,428365,64026,36493,54931,438421,158774,
IR,خمحور,2004,788315,446004,342311,608542,437563,725286,618318,106968,33278,12218,377123,160874,
